time,open,high,low,close,volume
1,2.059999942779541,2.549999952316284,2.049999952316284,2.369999885559082,68798600
1,2.359999895095825,2.5399999618530273,2.1500000953674316,2.5199999809265137,62849500
1,2.5299999713897705,2.930000066757202,2.450000047683716,2.930000066757202,123768600
1,2.9000000953674316,2.9000000953674316,2.619999885559082,2.7899999618530273,43988000
1,2.809999942779541,2.9800000190734863,2.700000047683716,2.8299999237060547,53575000
1,2.8299999237060547,2.869999885559082,2.609999895095825,2.740000009536743,49734100
1,2.759999990463257,2.8499999046325684,2.680000066757202,2.700000047683716,49697800
1,2.6700000762939453,3.990000009536743,2.5999999046325684,3.990000009536743,185807300
1,3.809999942779541,3.819999933242798,3.309999942779541,3.549999952316284,179079400
1,3.5799999237060547,3.799999952316284,3.5399999618530273,3.680000066757202,72815000
1,3.6600000858306885,3.7300000190734863,3.450000047683716,3.6700000762939453,58980700
1,3.6700000762939453,3.9800000190734863,3.6500000953674316,3.869999885559082,85753900
1,3.9000000953674316,4.630000114440918,3.880000114440918,4.599999904632568,151509800
1,4.670000076293945,4.710000038146973,4.070000171661377,4.159999847412109,107972400
1,4.199999809265137,4.670000076293945,4.170000076293945,4.320000171661377,89405700
1,4.320000171661377,5.269999980926514,4.300000190734863,5.260000228881836,140910200
1,5.389999866485596,5.519999980926514,4.760000228881836,4.880000114440918,193243600
1,4.880000114440918,5.400000095367432,4.650000095367432,5.070000171661377,137745700
1,5.03000020980835,5.150000095367432,4.820000171661377,5.099999904632568,79679900
1,5.130000114440918,5.239999771118164,5.0,5.139999866485596,90162300
1,5.190000057220459,5.96999979019165,5.099999904632568,5.840000152587891,224241700
1,5.929999828338623,7.159999847412109,5.920000076293945,6.860000133514404,288222600
1,6.889999866485596,6.920000076293945,6.150000095367432,6.610000133514404,133928200
1,6.699999809265137,6.849999904632568,6.25,6.730000019073486,106012000
1,6.789999961853027,8.0,6.610000133514404,7.619999885559082,174812100
1,7.829999923706055,7.949999809265137,7.199999809265137,7.670000076293945,139833400
1,7.71999979019165,7.789999961853027,7.090000152587891,7.510000228881836,92636200
1,7.559999942779541,7.599999904632568,5.849999904632568,5.900000095367432,344359200
1,5.829999923706055,6.21999979019165,5.659999847412109,6.050000190734863,293583900
1,6.119999885559082,6.650000095367432,6.079999923706055,6.550000190734863,197148700
1,6.539999961853027,7.039999961853027,6.289999961853027,6.909999847412109,165989200
1,6.949999809265137,7.150000095367432,6.619999885559082,6.75,147581000
1,6.820000171661377,7.119999885559082,6.239999771118164,6.75,177240100
1,6.920000076293945,6.980000019073486,6.369999885559082,6.519999980926514,207847500
1,6.570000171661377,7.53000020980835,6.539999961853027,7.199999809265137,294545200
1,7.239999771118164,7.460000038146973,6.460000038146973,6.559999942779541,181994300
1,6.789999961853027,7.179999828338623,6.21999979019165,6.690000057220459,224448900
1,6.829999923706055,8.829999923706055,6.610000133514404,8.710000038146973,323160700
1,8.869999885559082,9.220000267028809,8.5,8.770000457763672,185768800
1,8.720000267028809,9.229999542236328,8.260000228881836,8.529999732971191,216332400
1,8.6899995803833,10.65999984741211,8.449999809265137,10.34000015258789,343764100
1,10.399999618530273,11.229999542236328,10.270000457763672,10.65999984741211,283928300
1,10.8100004196167,11.75,10.520000457763672,11.579999923706055,218953100
1,11.649999618530273,12.420000076293945,11.010000228881836,11.34000015258789,209920700
1,11.420000076293945,11.6899995803833,11.020000457763672,11.319999694824219,169271900
1,11.369999885559082,11.640000343322754,10.329999923706055,10.579999923706055,219505000
1,10.170000076293945,10.25,9.420000076293945,9.75,196422800
1,9.680000305175781,10.979999542236328,9.680000305175781,10.670000076293945,202260800
1,10.619999885559082,12.65999984741211,10.220000267028809,12.239999771118164,433730400
1,12.460000038146973,14.270000457763672,12.380000114440918,13.579999923706055,503020000
1,13.699999809265137,13.949999809265137,12.600000381469727,13.130000114440918,225005000
1,13.40999984741211,14.5,13.399999618530273,14.119999885559082,264468300
1,14.270000457763672,15.550000190734863,12.789999961853027,13.029999732971191,578383100
1,13.0,13.930000305175781,12.380000114440918,13.90999984741211,375540000
1,14.479999542236328,14.680000305175781,13.359999656677246,13.489999771118164,450199300
1,13.680000305175781,14.5,13.539999961853027,13.699999809265137,320007200
1,13.350000381469727,14.75,13.210000038146973,14.550000190734863,246669500
1,14.600000381469727,14.739999771118164,12.829999923706055,13.520000457763672,375594500
1,13.520000457763672,13.59000015258789,12.220000267028809,12.3100004196167,197922600
1,12.529999732971191,13.210000038146973,12.369999885559082,13.0,179517000
1,13.229999542236328,13.760000228881836,13.050000190734863,13.300000190734863,190349400
1,13.430000305175781,13.630000114440918,9.850000381469727,10.1899995803833,606062600
1,10.220000267028809,11.399999618530273,10.0,11.260000228881836,281133400
1,11.40999984741211,12.770000457763672,10.8100004196167,11.40999984741211,514081200
1,11.489999771118164,11.550000190734863,10.619999885559082,11.0,236891800
1,10.949999809265137,11.489999771118164,10.569999694824219,10.899999618530273,169326200
1,10.84000015258789,13.399999618530273,10.800000190734863,12.279999732971191,589181300
1,11.75,12.479999542236328,11.210000038146973,11.4399995803833,386439000
1,11.630000114440918,14.670000076293945,11.619999885559082,14.170000076293945,718972700
1,14.390000343322754,14.489999771118164,12.359999656677246,12.479999542236328,422500900
1,12.569999694824219,13.75,12.130000114440918,13.359999656677246,316699200
1,13.609999656677246,14.489999771118164,13.270000457763672,13.920000076293945,421672400
1,14.029999732971191,14.119999885559082,13.149999618530273,13.880000114440918,300768300
1,14.0,15.649999618530273,13.680000305175781,13.949999809265137,602212800
1,14.09000015258789,14.220000267028809,13.020000457763672,13.119999885559082,302572200
1,13.329999923706055,13.569999694824219,11.880000114440918,12.229999542236328,310358500
1,12.579999923706055,13.1899995803833,12.25,12.369999885559082,271948500
1,12.420000076293945,12.710000038146973,11.859999656677246,12.430000305175781,209268800
1,12.529999732971191,13.489999771118164,11.930000305175781,13.1899995803833,218501400
1,12.880000114440918,13.180000305175781,12.039999961853027,12.25,182331000
1,12.460000038146973,12.739999771118164,12.109999656677246,12.520000457763672,222527500
1,12.770000457763672,14.239999771118164,12.739999771118164,13.300000190734863,469023900
1,13.25,13.279999732971191,12.430000305175781,12.75,282160600
1,12.800000190734863,13.5,12.619999885559082,13.229999542236328,224955600
1,13.260000228881836,14.40999984741211,13.260000228881836,14.220000267028809,243473000
1,14.25,14.350000381469727,13.6899995803833,13.8100004196167,168487300
1,13.9399995803833,14.359999656677246,11.350000381469727,11.84000015258789,504767500
1,11.260000228881836,11.420000076293945,10.649999618530273,11.119999885559082,375467400
1,12.039999961853027,12.270000457763672,11.029999732971191,11.260000228881836,350346100
1,11.180000305175781,11.75,10.770000457763672,11.380000114440918,213414000
1,11.470000267028809,11.510000228881836,11.1899995803833,11.380000114440918,102694200
1,11.34000015258789,11.739999771118164,10.529999732971191,10.729999542236328,255791600
1,10.850000381469727,10.859999656677246,9.699999809265137,9.9399995803833,271147200
1,9.970000267028809,10.319999694824219,9.880000114440918,10.289999961853027,182131300
1,10.600000381469727,11.1899995803833,10.199999809265137,10.539999961853027,211699700
1,10.380000114440918,10.739999771118164,10.270000457763672,10.279999732971191,88648000
1,10.420000076293945,12.430000305175781,10.34000015258789,11.880000114440918,371524900
1,12.010000228881836,12.300000190734863,11.5600004196167,12.020000457763672,263972300
1,12.050000190734863,12.880000114440918,11.800000190734863,12.59000015258789,190594300
1,12.609999656677246,13.050000190734863,12.319999694824219,12.949999809265137,210337800
1,13.130000114440918,13.850000381469727,12.430000305175781,12.449999809265137,445835500
1,12.050000190734863,12.180000305175781,10.630000114440918,11.3100004196167,401380500
1,11.470000267028809,12.630000114440918,11.430000305175781,11.819999694824219,255505200
1,11.720000267028809,12.1899995803833,11.630000114440918,12.069999694824219,158496200
1,12.140000343322754,12.880000114440918,11.430000305175781,11.8100004196167,262958900
1,11.6899995803833,12.819999694824219,11.550000190734863,11.699999809265137,383774800
1,11.760000228881836,12.039999961853027,11.100000381469727,11.470000267028809,442557000
1,11.40999984741211,11.739999771118164,10.569999694824219,10.630000114440918,277905900
1,10.710000038146973,10.800000190734863,9.789999961853027,10.050000190734863,257943300
1,9.989999771118164,10.199999809265137,9.039999961853027,9.609999656677246,303919000
1,9.75,10.220000267028809,9.520000457763672,9.930000305175781,197121200
1,10.0,10.649999618530273,9.899999618530273,9.989999771118164,213538500
1,10.09000015258789,11.359999656677246,9.5600004196167,11.109999656677246,398173400
1,11.0600004196167,11.289999961853027,10.770000457763672,11.279999732971191,204513200
1,11.319999694824219,12.180000305175781,11.300000190734863,11.949999809265137,232434000
1,12.140000343322754,13.260000228881836,12.109999656677246,13.0,260566900
1,13.25,13.720000267028809,12.710000038146973,13.539999961853027,229134800
1,13.449999809265137,14.399999618530273,13.260000228881836,14.399999618530273,216240500
1,14.760000228881836,15.970000267028809,14.3100004196167,15.25,409548500
1,15.210000038146973,16.790000915527344,15.010000228881836,16.34000015258789,428628300
1,16.18000030517578,17.34000015258789,15.460000038146973,15.800000190734863,428036400
1,15.640000343322754,15.760000228881836,14.539999961853027,14.989999771118164,294890800
1,14.800000190734863,16.389999389648438,14.739999771118164,16.360000610351562,181297800
1,16.729999542236328,16.84000015258789,16.020000457763672,16.270000457763672,222964800
1,16.420000076293945,17.0,16.40999984741211,16.5,232617900
1,16.469999313354492,19.8799991607666,15.720000267028809,18.940000534057617,540312100
1,19.399999618530273,20.18000030517578,18.0,18.489999771118164,460821200
1,18.889999389648438,19.770000457763672,18.459999084472656,19.059999465942383,320958200
1,19.15999984741211,20.280000686645508,18.729999542236328,19.770000457763672,387312800
1,19.790000915527344,24.0,19.350000381469727,23.979999542236328,458387200
1,24.940000534057617,27.299999237060547,24.010000228881836,25.170000076293945,852866500
1,25.6200008392334,29.940000534057617,25.56999969482422,27.3799991607666,717181900
1,28.149999618530273,34.13999938964844,27.84000015258789,32.720001220703125,1041955800
1,31.75,33.369998931884766,30.510000228881836,31.020000457763672,734280200
1,31.1299991607666,33.599998474121094,29.979999542236328,30.889999389648438,569638000
1,30.690000534057617,31.90999984741211,26.540000915527344,27.350000381469727,613996300
1,26.729999542236328,27.709999084472656,24.549999237060547,26.34000015258789,615007400
1,26.3799991607666,28.530000686645508,23.600000381469727,23.65999984741211,462943000
1,24.459999084472656,25.639999389648438,17.049999237060547,17.6299991607666,659273700
1,18.209999084472656,21.059999465942383,16.170000076293945,20.229999542236328,564677200
1,20.1200008392334,22.219999313354492,18.8799991607666,21.030000686645508,552416500
1,20.68000030517578,21.770000457763672,18.799999237060547,20.65999984741211,488510600
1,20.399999618530273,20.59000015258789,17.18000030517578,19.3799991607666,339644500
1,19.959999084472656,21.8799991607666,19.110000610351562,21.299999237060547,499090800
1,22.479999542236328,23.75,19.170000076293945,19.459999084472656,476199500
1,19.350000381469727,21.139999389648438,19.270000457763672,19.899999618530273,439174500
1,20.010000228881836,20.020000457763672,16.760000228881836,16.93000030517578,589235800
1,16.520000457763672,18.309999465942383,16.030000686645508,17.81999969482422,392332300
1,18.149999618530273,19.06999969482422,16.940000534057617,19.0,401037100
1,19.440000534057617,21.440000534057617,18.899999618530273,20.270000457763672,593112300
1,19.959999084472656,21.049999237060547,19.020000457763672,20.770000457763672,378134700
1,20.479999542236328,22.030000686645508,19.549999237060547,21.93000030517578,363997900
1,20.31999969482422,25.139999389648438,19.049999237060547,24.510000228881836,765719600
1,24.43000030517578,24.65999984741211,22.270000457763672,23.049999237060547,436607300
1,23.049999237060547,24.049999237060547,22.59000015258789,23.68000030517578,328803600
1,23.6299991607666,24.40999984741211,23.610000610351562,24.360000610351562,216868400
1,25.010000228881836,25.520000457763672,23.110000610351562,23.68000030517578,261809300
1,23.889999389648438,24.1299991607666,21.040000915527344,22.010000228881836,246243700
1,22.149999618530273,24.149999618530273,21.979999542236328,23.290000915527344,256875100
1,23.299999237060547,28.110000610351562,23.040000915527344,26.3700008392334,587009700
1,26.290000915527344,26.989999771118164,24.549999237060547,25.520000457763672,360947900
1,26.420000076293945,29.950000762939453,25.829999923706055,28.979999542236328,461863400
1,28.690000534057617,28.950000762939453,27.190000534057617,27.850000381469727,283760400
1,27.799999237060547,28.270000457763672,26.959999084472656,27.68000030517578,176274300
1,27.6200008392334,28.860000610351562,27.049999237060547,27.8799991607666,236197100
1,27.899999618530273,29.149999618530273,26.610000610351562,28.219999313354492,409783400
1,26.719999313354492,28.100000381469727,26.030000686645508,27.959999084472656,368261400
1,26.979999542236328,28.459999084472656,26.100000381469727,27.5,370403700
1,26.979999542236328,27.59000015258789,26.030000686645508,26.440000534057617,263516900
1,27.270000457763672,29.670000076293945,27.059999465942383,27.40999984741211,380876100
1,28.75,32.599998474121094,27.290000915527344,32.40999984741211,552672100
1,33.529998779296875,34.29999923706055,30.020000457763672,30.360000610351562,370731400
1,30.25,31.360000610351562,28.969999313354492,29.100000381469727,374823600
1,29.31999969482422,31.110000610351562,28.670000076293945,30.3700008392334,280184100
1,31.790000915527344,32.040000915527344,30.729999542236328,31.5,155471500
1,31.799999237060547,34.029998779296875,30.100000381469727,33.209999084472656,286089100
1,33.34000015258789,34.86000061035156,32.41999816894531,32.5099983215332,278127400
1,32.79999923706055,34.77000045776367,32.7400016784668,34.02000045776367,198470500
1,34.13999938964844,34.18000030517578,28.940000534057617,29.440000534057617,378600700
1,28.260000228881836,35.54999923706055,27.649999618530273,34.189998626708984,493251800
1,34.15999984741211,34.650001525878906,29.209999084472656,31.18000030517578,478611400
1,32.0,32.189998626708984,29.399999618530273,29.540000915527344,288311400
1,30.34000015258789,31.8700008392334,29.600000381469727,31.450000762939453,244407400
1,30.829999923706055,32.04999923706055,30.479999542236328,30.559999465942383,194178100
1,30.93000030517578,31.18000030517578,29.510000228881836,30.690000534057617,255026800
1,30.3700008392334,31.31999969482422,29.649999618530273,30.049999237060547,255848100
1,30.1200008392334,30.799999237060547,28.350000381469727,28.719999313354492,270401100
1,28.889999389648438,29.540000915527344,27.43000030517578,29.010000228881836,208790000
1,28.899999618530273,30.200000762939453,27.920000076293945,29.75,226181400
1,29.709999084472656,31.40999984741211,29.3799991607666,30.969999313354492,205444900
1,31.5,32.86000061035156,30.829999923706055,32.709999084472656,188127000
1,33.15999984741211,35.0,32.029998779296875,34.88999938964844,340272700
1,35.189998626708984,37.18000030517578,34.7599983215332,36.290000915527344,313571600
1,35.959999084472656,39.369998931884766,35.58000183105469,38.560001373291016,298611900
1,38.650001525878906,41.790000915527344,38.189998626708984,39.150001525878906,385245000
1,39.5,40.16999816894531,38.810001373291016,39.150001525878906,140612800
1,39.31999969482422,40.220001220703125,37.150001525878906,39.630001068115234,198241400
1,39.459999084472656,42.95000076293945,38.81999969482422,41.150001525878906,260165800
1,41.72999954223633,44.2599983215332,41.72999954223633,44.150001525878906,256747900
1,44.58000183105469,47.310001373291016,44.38999938964844,46.18000030517578,194462800
1,46.13999938964844,49.38999938964844,44.65999984741211,48.599998474121094,226281400
1,48.02000045776367,49.959999084472656,47.13999938964844,48.16999816894531,280409800
1,48.65999984741211,51.04999923706055,47.90999984741211,50.93000030517578,229651300
1,50.959999084472656,52.810001373291016,49.470001220703125,50.349998474121094,210007500
1,48.45000076293945,50.849998474121094,46.099998474121094,47.0,354354900
1,46.400001525878906,50.66999816894531,46.22999954223633,49.72999954223633,237800900
1,49.470001220703125,55.400001525878906,49.349998474121094,55.310001373291016,285691100
1,54.939998626708984,59.27000045776367,52.88999938964844,53.279998779296875,291205000
1,48.18000030517578,51.2400016784668,41.040000915527344,45.47999954223633,468449900
1,47.41999816894531,50.20000076293945,44.65999984741211,48.59000015258789,560502400
1,43.029998779296875,46.34000015258789,39.0,43.900001525878906,452840300
1,39.08000183105469,43.369998931884766,36.75,39.61000061035156,480035600
1,40.619998931884766,47.97999954223633,38.95000076293945,46.58000183105469,450538700
1,47.2400016784668,48.529998779296875,41.70000076293945,42.59000015258789,402412500
1,44.29999923706055,50.25,44.060001373291016,48.380001068115234,329593600
1,48.470001220703125,58.08000183105469,48.22999954223633,56.599998474121094,413426200
1,55.97999954223633,58.630001068115234,51.40999984741211,56.18000030517578,401739000
1,57.439998626708984,58.0,49.09000015258789,49.880001068115234,388977400
1,49.81999969482422,53.5099983215332,49.72999954223633,53.189998626708984,256931900
1,52.900001525878906,56.58000183105469,51.29999923706055,54.20000076293945,341967100
1,54.97999954223633,56.97999954223633,53.779998779296875,55.16999816894531,251866100
1,56.0099983215332,56.08000183105469,49.09000015258789,53.79999923706055,272370300
1,53.310001373291016,54.11000061035156,52.0099983215332,53.099998474121094,225262300
1,53.29999923706055,59.0,52.11000061035156,53.5,348224700
1,52.58000183105469,56.06999969482422,52.40999984741211,54.22999954223633,245993100
1,54.66999816894531,55.369998931884766,49.45000076293945,50.099998474121094,262944600
1,50.150001525878906,53.189998626708984,48.41999816894531,52.34000015258789,153633800
1,52.900001525878906,58.150001525878906,52.06999969482422,55.880001068115234,251586800
1,56.68000030517578,58.349998474121094,52.2599983215332,55.040000915527344,226589700
1,55.22999954223633,69.94000244140625,54.83000183105469,69.4000015258789,537078300
1,69.27999877929688,78.95999908447266,67.0199966430664,77.43000030517578,486977700
1,78.19000244140625,87.29000091552734,77.05999755859375,84.8499984741211,384452400
1,85.05000305175781,85.16000366210938,76.0999984741211,81.30000305175781,336724400
1,82.08999633789062,84.41000366210938,79.12000274658203,83.80999755859375,191157300
1,84.55000305175781,87.72000122070312,82.3499984741211,85.55000305175781,217345300
1,85.05000305175781,94.27999877929688,76.33000183105469,82.01000213623047,366578900
1,78.05000305175781,83.30999755859375,75.04000091552734,76.33999633789062,215382000
1,76.80000305175781,80.33000183105469,73.8499984741211,74.93000030517578,250418600
1,74.2300033569336,78.79000091552734,73.87999725341797,78.05999755859375,265431300
1,79.12000274658203,85.25,77.5199966430664,81.80000305175781,266140300
1,82.55000305175781,88.72000122070312,82.3499984741211,83.0999984741211,277422700
1,83.6500015258789,86.08999633789062,82.41000366210938,83.16999816894531,196007500
1,83.62000274658203,84.6500015258789,78.41999816894531,81.95999908447266,195899400
1,82.55000305175781,84.97000122070312,74.2300033569336,75.29000091552734,406756200
1,75.8499984741211,86.08999633789062,73.76000213623047,85.87999725341797,253944400
1,84.23999786376953,87.05000305175781,77.62999725341797,81.43000030517578,237995000
1,81.20999908447266,86.0999984741211,80.4800033569336,84.63999938964844,183207500
1,85.5199966430664,88.0,83.31999969482422,87.19000244140625,147411500
1,87.33000183105469,96.37000274658203,86.52999877929688,94.04000091552734,282485400
1,94.94999694824219,95.0,89.02999877929688,91.6500015258789,188066100
1,92.20999908447266,97.9800033569336,91.8499984741211,95.91999816894531,224014900
1,94.25,95.27999877929688,90.52999877929688,91.80999755859375,125466800
1,92.93000030517578,93.13999938964844,89.43000030517578,91.70999908447266,113151200
1,92.11000061035156,96.4000015258789,89.45999908447266,94.58000183105469,220635900
1,94.02999877929688,99.2300033569336,87.86000061035156,88.20999908447266,279733900
1,89.55999755859375,95.94999694824219,87.23999786376953,92.79000091552734,205817500
1,94.13999938964844,95.73999786376953,85.0199966430664,85.63999938964844,291661400
1,86.83000183105469,89.4800033569336,84.66000366210938,87.9000015258789,169582500
1,88.30999755859375,94.22000122070312,87.9800033569336,93.7699966430664,201787000
1,93.9000015258789,94.0,87.30999755859375,89.58000183105469,132524600
1,88.1500015258789,88.30000305175781,79.36000061035156,84.51000213623047,231060300
1,85.37000274658203,86.94999694824219,74.19999694824219,78.5199966430664,230213700
1,78.02999877929688,81.88999938964844,73.86000061035156,81.05000305175781,221590500
1,81.91000366210938,84.75,77.58999633789062,79.05999755859375,218698900
1,79.98999786376953,81.2699966430664,74.95999908447266,77.41000366210938,217752600
1,77.02999877929688,81.30999755859375,74.8499984741211,81.08999633789062,160155500
1,81.73999786376953,83.79000091552734,80.3499984741211,82.76000213623047,172214600
1,82.05999755859375,83.94999694824219,77.94000244140625,82.1500015258789,250353300
1,82.12999725341797,83.30000305175781,78.51000213623047,82.76000213623047,197202400
1,83.3499984741211,89.19999694824219,81.41999816894531,81.62000274658203,326321100
1,81.97000122070312,82.0,76.47000122070312,78.80999755859375,243443300
1,78.19999694824219,78.30000305175781,72.5,74.58999633789062,225676700
1,74.22000122070312,78.80999755859375,72.76000213623047,77.16999816894531,236064000
1,77.26000213623047,81.08999633789062,76.80000305175781,80.08000183105469,187737300
1,81.01000213623047,82.91000366210938,80.26000213623047,81.58000183105469,134836000
1,81.4000015258789,82.6500015258789,79.69999694824219,81.30999755859375,137335300
