time,open,high,low,close,volume
1,102.16000366210938,103.29000091552734,102.0,103.13500213623047,22483273
1,103.12999725341797,103.41999816894531,102.63999938964844,103.29000091552734,21889519
1,102.30000305175781,103.29000091552734,101.69999694824219,102.18000030517578,20293755
1,102.18000030517578,102.58999633789062,101.43000030517578,102.38999938964844,16151294
1,102.75,103.7699966430664,102.11000061035156,102.61000061035156,21415215
1,102.60910034179688,104.19999694824219,102.55999755859375,104.0,20487362
1,103.91000366210938,103.91000366210938,100.75060272216797,101.1500015258789,23008858
1,101.13999938964844,101.75,100.9800033569336,101.11000061035156,16589540
1,100.75,101.75,99.80079650878906,101.44999694824219,20981057
1,101.45999908447266,102.38169860839844,101.16999816894531,102.05899810791016,17621195
1,100.95999908447266,101.39990234375,99.56999969482422,100.87999725341797,20396609
1,100.87999725341797,102.19999694824219,100.86000061035156,102.18000030517578,14097774
1,100.33999633789062,100.87999725341797,99.01000213623047,99.22000122070312,33212160
1,99.2300033569336,100.61000061035156,99.1500015258789,99.93000030517578,21830531
1,100.4000015258789,100.51000213623047,98.41000366210938,99.11000061035156,29184807
1,99.10009765625,99.40889739990234,97.70500183105469,97.8499984741211,22118520
1,98.94999694824219,101.29000091552734,98.70999908447266,101.25,31640780
1,101.25,102.56999969482422,100.94999694824219,102.4000015258789,28962960
1,102.06999969482422,103.20130157470703,101.18000030517578,101.73560333251953,26322713
1,101.7300033569336,102.75,101.11000061035156,102.54000091552734,20219053
1,103.16000366210938,103.7300033569336,101.58999633789062,101.93569946289062,20876456
1,101.93000030517578,102.77999877929688,101.81099700927734,102.75,13511786
1,103.69000244140625,104.12799835205078,101.75,102.36009979248047,18984686
1,102.36910247802734,102.50499725341797,101.5199966430664,102.33000183105469,16813350
1,101.58000183105469,104.77899932861328,101.38999938964844,104.71499633789062,29050668
1,104.72000122070312,105.12000274658203,104.20999908447266,104.31999969482422,24273918
1,103.5,105.25,103.48999786376953,104.35810089111328,26536157
1,104.3499984741211,104.69999694824219,103.20999908447266,103.79000091552734,23365253
1,106.0999984741211,107.45999908447266,105.08000183105469,107.01000213623047,45108214
1,107.01000213623047,108.1500015258789,106.75,106.97000122070312,35527665
1,107.65499877929688,109.2300033569336,105.06999969482422,106.09500122070312,43958272
1,106.09159851074219,106.52999877929688,105.67500305175781,106.22000122070312,20851181
1,104.91000366210938,105.44999694824219,103.69999694824219,103.94999694824219,26265016
1,104.01000213623047,104.41999816894531,102.44999694824219,102.58000183105469,27640650
1,105.04000091552734,106.62000274658203,104.0999984741211,106.23999786376953,38832171
1,106.23500061035156,106.2499008178711,104.8550033569336,104.97000122070312,24617456
1,108.16000366210938,109.93000030517578,106.80000305175781,109.81600189208984,51127960
1,109.81999969482422,110.86000061035156,109.45999908447266,109.69000244140625,53376885
1,107.7300033569336,109.4800033569336,104.33000183105469,105.71690368652344,81340512
1,105.72000122070312,106.41999816894531,105.125,105.4800033569336,38900034
1,104.90499877929688,105.00499725341797,102.19999694824219,102.83999633789062,39983092
1,102.83149719238281,103.23999786376953,101.81999969482422,102.04499816894531,26910335
1,101.47000122070312,103.79000091552734,101.1500015258789,102.90180206298828,39908262
1,102.91000366210938,103.9000015258789,102.62999725341797,103.66000366210938,28368748
1,103.73500061035156,105.95999908447266,103.58000183105469,105.10880279541016,30885782
1,105.11060333251953,105.73999786376953,103.27999877929688,103.66000366210938,30658141
1,104.04000091552734,105.38999938964844,103.31169891357422,104.41000366210938,23898640
1,104.41999816894531,104.81999969482422,103.88999938964844,103.98999786376953,16398019
1,104.2699966430664,105.37999725341797,103.55000305175781,104.93009948730469,26885090
1,104.94000244140625,105.75499725341797,104.83999633789062,105.6500015258789,23091084
1,105.04000091552734,105.9800033569336,104.70010375976562,105.30239868164062,22448998
1,105.3009033203125,106.09500122070312,105.12979888916016,105.81999969482422,20926909
1,105.4800033569336,106.79000091552734,105.15670013427734,106.125,22532704
1,106.12000274658203,106.72000122070312,106.08000183105469,106.63999938964844,17973623
1,108.0999984741211,110.19999694824219,108.05000305175781,109.65119934082031,41405842
1,109.65499877929688,110.66999816894531,108.73999786376953,110.20999908447266,30519466
1,111.02999877929688,112.95999908447266,110.48999786376953,112.55000305175781,39939486
1,112.55000305175781,113.27999877929688,111.95040130615234,112.16999816894531,29334456
1,111.94999694824219,112.63999938964844,109.8906021118164,110.05000305175781,21700438
1,110.05500030517578,110.4000015258789,109.31849670410156,110.26000213623047,23665475
1,111.1500015258789,112.29000091552734,109.25,110.02010345458984,28275443
1,110.02989959716797,111.44999694824219,109.98999786376953,111.24500274658203,19604548
1,111.05000305175781,114.48999786376953,111.05000305175781,114.4832992553711,32627975
1,114.48500061035156,114.78990173339844,113.20999908447266,113.4000015258789,28474899
1,115.51000213623047,115.83000183105469,114.22000122070312,114.41500091552734,34079918
1,114.41999816894531,115.70999908447266,114.4198989868164,115.4800033569336,24277277
1,116.95999908447266,118.5999984741211,116.77100372314453,116.90499877929688,37395324
1,116.91000366210938,118.23999786376953,116.33499908447266,118.15499877929688,26015687
1,117.91999816894531,118.22000122070312,116.19010162353516,116.51010131835938,27732515
1,116.51000213623047,116.86000061035156,115.69999694824219,116.2699966430664,19914768
1,116.7699966430664,116.7699966430664,114.25,114.55999755859375,42808409
1,114.55000305175781,115.69999694824219,114.27999877929688,115.02999877929688,23023098
1,114.2699966430664,117.13999938964844,113.77999877929688,116.44010162353516,27380341
1,116.44999694824219,116.55999755859375,114.80000305175781,115.01000213623047,29967272
1,115.3499984741211,116.88999938964844,115.0199966430664,115.80010223388672,31534989
1,115.80999755859375,117.33999633789062,115.72000122070312,116.7699966430664,23946590
1,116.62999725341797,116.87000274658203,114.30999755859375,115.18000030517578,30627028
1,115.19000244140625,115.33000183105469,114.36000061035156,115.01830291748047,24849163
1,116.04000091552734,121.19000244140625,116.0199966430664,120.71720123291016,49715037
1,120.69999694824219,121.5,119.61000061035156,120.08000183105469,35271767
1,122.30000305175781,122.91999816894531,119.8550033569336,121.30999755859375,36434237
1,121.31999969482422,122.2300033569336,120.87000274658203,121.6500015258789,21403057
