time,open,high,low,close,EMA1,EMA2,EMA3,EMA4,Fractal High,Fractal Low,HH,LH,LL,HL,ATR
345133800,0.128348,0.128348,0.128348,0.128348,,,,,0,0,0,0,0,0,
345738600,0.121652,0.126116,0.112723,0.126116,,,,,0,0,0,0,0,0,
346343400,0.132254,0.158482,0.132254,0.158482,,,,,0,0,0,0,0,0,
346948200,0.160714,0.160714,0.152344,0.154018,,,,,1,0,0,0,0,0,
347553000,0.150669,0.150669,0.135045,0.142299,,,0.1418526,,0,0,0,0,0,0,
348157800,0.141183,0.141183,0.136161,0.138393,,,0.1406994,,0,0,0,0,0,0,
348762600,0.146763,0.146763,0.142299,0.146205,,,0.1425346,,0,0,0,0,0,0,
349367400,0.143973,0.143973,0.126116,0.126116,,,0.13706173333333335,,0,0,0,0,0,0,
349972200,0.118861,0.128348,0.118861,0.128348,,,0.13415715555555557,,0,0,0,0,0,0,
350577000,0.121652,0.121652,0.113839,0.113839,0.1362164,,0.12738443703703706,,0,0,0,0,0,0,
351181800,0.116629,0.121652,0.108259,0.108259,0.13113323636363636,,0.1210092913580247,,0,0,0,0,0,0,
351786600,0.109933,0.118303,0.106027,0.118303,0.12880046611570248,,0.12010719423868313,,0,0,0,0,0,0,
352391400,0.118861,0.118861,0.114397,0.114397,0.12618165409466567,,0.11820379615912209,,0,0,0,0,0,0,
352996200,0.105469,0.105469,0.09654,0.09933,0.12129953516836282,,0.11191253077274806,,0,1,0,0,0,0,0.012994071428571428
353601000,0.103237,0.114955,0.103237,0.114955,0.12014598331956958,,0.11292668718183203,,0,0,0,0,0,0,0.013181994897959183
354205800,0.11942,0.11942,0.110491,0.110491,0.11839053180692057,,0.11211479145455469,,0,0,0,0,0,0,0.012878209548104955
354810600,0.110491,0.118303,0.108259,0.118303,0.11837461693293501,,0.11417752763636979,,0,0,0,0,0,0,0.012675766008954604
355415400,0.116071,0.124442,0.114955,0.124442,0.11947777749058319,,0.11759901842424653,,0,0,0,0,0,0,0.01244799700831499
356020200,0.124442,0.124442,0.111607,0.111607,0.11804672703774989,,0.11560167894949769,,0,0,0,0,0,0,0.012475640079149633
356625000,0.114955,0.13058,0.114955,0.129464,0.12012259484906809,0.12558575,0.12022245263299845,,1,0,0,0,0,0,0.012939737216353232
357226200,0.128348,0.128348,0.124442,0.126674,0.1213137594219648,0.12568939285714287,0.12237296842199898,,0,0,0,0,0,0,0.012374184558042288
357831000,0.126116,0.126116,0.12221,0.125,0.12198398498160756,0.12562373639455784,0.12324864561466599,,0,0,0,0,0,0,0.011809171375324981
358435800,0.12221,0.122768,0.119978,0.122768,0.12212653316676983,0.12535176149983804,0.12308843040977732,,0,1,0,0,0,0,0.011324373419944625
359040600,0.125,0.140067,0.122768,0.140067,0.12538843622735713,0.12675321278556775,0.12874795360651822,,0,0,0,0,0,0,0.011751132461377153
359645400,0.139509,0.147879,0.139509,0.147879,0.12947762964056492,0.1287651925202756,0.13512496907101215,,0,0,0,0,0,0,0.011509622999850214
360250200,0.147879,0.147879,0.140625,0.141183,0.13160587879682584,0.12994784085167793,0.1371443127140081,,0,0,0,0,0,0,0.011205649928432341
360855000,0.136161,0.146763,0.136161,0.145089,0.13405735537922114,0.131389856008661,0.13979254180933873,,0,0,0,0,0,0,0.011162532076401459
361459800,0.144531,0.144531,0.135045,0.135045,0.13423692712845367,0.13173796496021709,0.1382100278728925,,0,0,0,0,0,0,0.011082636928087069
362064600,0.130022,0.132254,0.128906,0.130022,0.1334705767414621,0.13157453972591068,0.135480685248595,,0,0,0,0,0,0,0.01072952000465228
362669400,0.125558,0.125558,0.114955,0.114955,0.13010410824301444,0.1299917264186811,0.12863879016573,,0,0,0,0,0,0,0.011039340004319973
363274200,0.111049,0.116629,0.09933,0.09933,0.12450881583519363,0.12707156199785433,0.11886919344381999,,0,1,0,0,0,0,0.011486458575439975
363879000,0.101562,0.115513,0.101562,0.115513,0.12287321295606751,0.12597074656948726,0.11775046229588,,0,0,0,0,0,0,0.011821925820051404
364483800,0.107701,0.107701,0.101004,0.107143,0.12001317423678251,0.12417762784858372,0.11421464153058666,,0,0,0,0,0,0,0.012013859690047732
365088600,0.111607,0.111607,0.106027,0.111607,0.11848477892100387,0.12298042519633764,0.11334542768705777,,0,0,0,0,0,0,0.011554298283615752
365693400,0.110491,0.115513,0.110491,0.112723,0.11743718275354863,0.1220035275585912,0.11313795179137184,,1,0,0,0,0,0,0.011087705549071769
366298200,0.109375,0.109375,0.10212,0.10212,0.11465224043472161,0.1201098582672968,0.1094653011942479,,0,0,0,0,0,0,0.01105308372413807
366903000,0.098772,0.098772,0.089844,0.089844,0.11014165126477223,0.1172273955751733,0.10292486746283193,,0,0,0,0,0,0,0.011140434886699637
367507800,0.084263,0.089844,0.084263,0.089844,0.10645116921663182,0.11461945313944251,0.09856457830855461,,0,1,0,0,0,0,0.010743332394792518
368112600,0.089844,0.097098,0.089844,0.09096,0.10363459299542603,0.11236617188806704,0.09602971887236975,,0,0,0,0,0,0,0.010494094366593053
368717400,0.08817,0.088728,0.087612,0.087612,0.10072139426898494,0.11000863170825113,0.09322381258157983,,0,0,0,0,0,0,0.009983659054693549
369322200,0.084821,0.084821,0.078683,0.079241,0.09681586803826041,0.10707838106937008,0.08856287505438655,,0,0,0,0,0,0,0.00990832626507258
369927000,0.079799,0.079799,0.063616,0.063616,0.09077952839494033,0.10293910668181103,0.0802472500362577,,0,1,0,0,0,0,0.010356517246138825
370531800,0.064174,0.073661,0.064174,0.073661,0.08766706868676936,0.1001507155692576,0.07805183335750514,,0,0,0,0,0,0,0.010334266014271768
371136600,0.075893,0.083147,0.075335,0.083147,0.08684523801644767,0.09853131408647116,0.07975022223833676,,0,0,0,0,0,0,0.010273675584680926
371741400,0.085937,0.085937,0.080915,0.081473,0.08586846746800264,0.09690671274490248,0.08032448149222451,,0,0,0,0,0,0,0.00989855590006086
372346200,0.083147,0.087612,0.083147,0.084821,0.08567801883745671,0.0957556924834832,0.08182332099481635,,0,0,0,0,0,0,0.009630016192913657
