time,open,high,low,close,EMA1,EMA2,EMA3,EMA4,Fractal High,Fractal Low,HH,LH,LL,HL,ATR
1395667800,28.323519,28.323519,27.571549,27.924097,,,,,0,0,0,0,0,0,
1396272600,28.268168,30.16006,27.076885,27.083866,,,,,0,0,0,0,0,0,
1396877400,26.964189,28.192373,26.255603,26.458555,,,,,0,0,0,0,0,0,
1397482200,26.840025,27.775,25.853194,26.732814,,,,,0,0,0,0,0,0,
1398087000,26.732814,26.789162,25.701599,25.739496,,,26.7877656,,0,0,0,0,0,0,
1398691800,25.789362,26.628092,25.072298,26.325414,,,26.6336484,,0,1,0,0,0,0,
1399296600,26.170333,26.373784,25.097231,25.866653,,,26.377983266666664,,0,0,0,0,0,0,
1399901400,26.105009,26.731318,25.702596,25.961397,,,26.239121177777776,,0,0,0,0,0,0,
1400506200,25.915022,27.607452,25.809457,27.560579,,,26.67960711851852,,0,0,0,0,0,0,
1401197400,27.725135,28.31554,27.642857,27.919111,26.757198199999998,,27.092775079012345,,1,0,0,0,0,0,
1401715800,27.959502,27.969475,26.864957,27.74159,26.936178527272727,,27.309046719341563,,0,0,0,0,0,0,
1402320600,27.78248,28.104111,27.20454,27.513706,27.04118352231405,,27.37726647956104,,0,0,0,0,0,0,
1402925400,27.389042,27.803922,26.893879,27.743086,27.168802154620586,,27.499206319707362,,0,0,0,0,0,0,
1403530200,27.682749,29.044073,27.63787,28.784275,27.462524490144116,,27.927562546471574,,0,0,0,0,0,0,1.3939745714285714
1404135000,28.855083,29.193166,28.66011,29.157766,27.77075021920882,,28.337630364314382,,0,0,0,0,0,0,1.3324803877551024
1404739800,29.109397,29.242532,28.174421,28.881013,27.972616179352674,,28.51875790954292,,0,0,0,0,0,0,1.3135968600583094
1405344600,29.051553,29.759641,28.353937,29.673872,28.28193541947037,,28.90379593969528,,0,0,0,0,0,0,1.320175941482716
1405949400,29.507821,29.901757,29.182828,29.371688,28.480072252293937,,29.059759959796853,,1,0,0,0,0,0,1.2772297313768077
1406554200,29.324316,29.54522,28.066712,28.227279,28.434109842785947,,28.782266306531234,,0,0,0,0,0,0,1.2916067505641788
1407159000,28.375379,28.690029,27.924596,28.361915,28.420983507733958,27.651408600000003,28.642149204354155,,0,1,0,0,0,0,1.254022911238166
1407763800,28.422751,28.890986,27.968478,28.596781,28.452946688145964,27.74144406666667,28.627026469569437,,0,0,0,0,0,0,1.2303432747211542
1408368600,28.727927,29.287915,28.722442,29.049558,28.561421472119424,27.86602634603175,28.76787031304629,,1,0,0,0,0,0,1.1918283265267864
1408973400,29.157267,29.17123,28.277104,28.503034,28.55080556809771,27.92669374164777,28.67959154203086,,0,0,0,0,0,0,1.170563874632016
1409664600,28.5155,29.248521,28.482589,29.225084,28.6734016466254,28.050349956728937,28.861422361353906,,0,0,0,0,0,0,1.1416615978725861
1410183000,29.251014,29.508818,28.645649,28.703493,28.67887280178442,28.112554056088086,28.808779240902606,,0,0,0,0,0,0,1.1217692694531158
1410787800,28.569854,29.743684,28.333991,29.723738,28.86884829236907,28.26600014598446,29.11376549393507,,1,0,0,0,0,0,1.1423352502064645
1411392600,29.611042,29.617475,28.631687,28.777293,28.852201875574693,28.31469470350975,29.001607995956714,,0,0,0,0,0,0,1.13874351804886
1411997400,28.510514,28.914423,28.090149,28.686539,28.82208135274293,28.350108446032632,28.896584997304476,,0,0,0,0,0,0,1.1162814096167986
1412602200,28.862065,28.971768,27.129244,27.151184,28.5182818340624,28.235925165458095,28.314784664869652,,0,0,0,0,0,0,1.1681558803584557
1413207000,27.176117,27.40101,25.358026,25.489671,27.967625318778328,27.97437714970018,27.3730801099131,,0,0,0,0,0,0,1.2306436031899948
1413811800,25.403903,27.287317,25.336584,26.916319,27.776478715364085,27.873609706871594,27.220826406608733,,0,1,0,0,0,0,1.2820785601049955
1414416600,26.779189,27.903154,26.779189,27.87872,27.795068039843343,27.87409640145525,27.440124271072488,,1,0,0,0,0,0,1.2707847343832104
1415025000,27.700202,27.819879,26.860968,26.977653,27.64644712350819,27.788720839411894,27.28596718071499,,0,0,0,0,0,0,1.2527109676415527
1415629800,27.000092,27.522676,26.978152,27.146697,27.555583464688517,27.727575711848857,27.239543787143326,,0,0,0,0,0,0,1.2021618270957275
1416234600,27.105807,27.116279,26.432625,26.802626,27.418682107472424,27.639485263101346,27.093904524762216,,0,0,0,0,0,0,1.1672982680174613
1416839400,26.810105,27.125753,26.708879,27.018543,27.34592954247744,27.58034790471074,27.068784016508143,,0,0,0,0,0,0,1.1136965345876426
1417444200,26.872437,26.997599,26.143406,26.192274,27.136173989299724,27.448150389976384,26.776614011005428,,0,0,0,0,0,0,1.0966565678313827
1418049000,26.285522,26.744283,25.863162,25.863162,26.9047172639725,27.297199114740536,26.47213000733695,,0,0,0,0,0,0,1.081261170129141
1418653800,26.066613,26.084565,24.384156,25.747973,26.69440012506841,27.14965377047953,26.230744338224635,,0,1,0,0,0,0,1.1254860151199166
1419258600,25.73451,26.656021,25.73451,26.629593,26.68261701141961,27.100124173291004,26.363693892149758,,0,0,0,0,0,0,1.1109163711827796
1419863400,26.537841,26.701898,26.13443,26.169834,26.589383736616043,27.01152510916805,26.29907392809984,,1,0,0,0,0,0,1.0720986303840099
1420468200,26.092543,26.145899,24.483887,24.741691,26.25343960268585,26.795350432104428,25.779946285399895,,0,0,0,0,0,0,1.1159449424994379
1421073000,24.680356,25.341072,24.31235,25.335587,26.086557311288423,26.65632534333258,25.63182652359993,,0,1,0,0,0,0,1.1097147323209067
1421764200,25.481194,27.035497,25.232665,26.924796,26.23896434559962,26.681893977300906,26.06281634906662,,1,0,0,0,0,0,1.159223108583699
1422282600,26.853987,26.920807,24.992513,26.654027,26.314430282763325,26.679239979462725,26.25988656604441,,0,0,0,0,0,0,1.214441672256292
1422887400,26.514903,26.787666,25.857677,26.478501,26.344261322260902,26.660121981418655,26.332758044029607,,0,0,0,0,0,0,1.1941236242379856
1423492200,26.328905,27.421455,26.230171,27.376576,26.531954900031646,26.728355697474022,26.680697362686406,,0,0,0,0,0,0,1.1939207939352723
1424183400,27.267869,27.425943,26.717855,26.87493,26.5943140091168,26.742315154857447,26.74544157512427,,0,0,0,0,0,0,1.1592184515113242
1424701800,26.730321,28.159462,26.341371,27.844811,26.82167709836829,26.84731475915674,27.111898050082846,,0,0,0,0,0,0,1.2062807764033727
1425306600,27.951025,28.817684,27.862264,28.307811,27.09188326230133,26.98640963923705,27.510535700055232,27.41633342,1,0,0,0,0,0,1.1896087923745604
1425907800,28.266672,28.436713,27.137721,27.292303,27.12832321461018,27.01554234026209,27.437791466703487,27.411469481960786,0,0,0,0,0,0,1.1974218786335205
1426512600,27.473315,28.010364,27.226481,27.942548,27.276364084681056,27.103828593570462,27.60604364446899,27.432296090511343,0,0,0,0,0,0,1.1678833873025545
1427117400,27.946038,28.652131,27.332694,27.343166,27.28850988746632,27.126622632278035,27.518417762979325,27.428800792844232,1,0,0,0,0,0,1.1787086453523723
1427722200,27.506724,27.660808,26.620453,26.704391,27.182306453381532,27.086410095870605,27.247075508652884,27.40039256567387,0,0,0,0,0,0,1.168826242112917
1428327000,26.539337,27.119271,26.407193,26.927788,27.136030370948525,27.071303229597213,27.140646339101924,27.3818590532945,0,0,0,0,0,0,1.13620136767628
1428931800,26.848003,27.129742,25.980346,26.131937,26.953467939866975,26.981839779159383,26.804409892734615,27.332842502184914,0,1,0,0,0,0,1.1371438414136885
1429536600,26.209228,28.480096,26.154376,28.176915,27.175912859891163,27.09565646685849,27.26191159515641,27.365943384452173,1,0,0,0,0,0,1.2236449241698537
1430141400,28.1695,28.2975,26.605,26.895,27.124837794456408,27.076546327157683,27.139607730104274,27.34747501643444,0,0,0,0,0,0,1.2571345724434355
1430746200,26.9265,27.2035,26.05425,26.911,27.085958195464332,27.060780010285523,27.06340515340285,27.330358349123287,0,1,0,0,0,0,1.2494285315546185
1431351000,26.9185,27.099,26.263,26.6925,27.014420341743545,27.025705723591663,26.939770102268568,27.305344296216493,0,0,0,0,0,0,1.21989792215786
1431955800,26.6005,27.2095,26.4425,27.0055,27.012798461426538,27.023781368963885,26.961680068179046,27.293585696364865,1,0,0,0,0,0,1.1875480705751558
1432647000,26.906,27.0305,26.494,26.6055,26.938744195712623,26.983945048110183,26.84295337878603,27.266601943566243,0,0,0,0,0,0,1.1410446369626446
1433165400,26.8395,27.175,26.488,26.6665,26.8892452510376,26.953712186385403,26.784135585857353,27.243068534014625,0,0,0,0,0,0,1.1086128771795987
1433770200,26.6655,26.949,26.1505,26.6165,26.8396552053944,26.921596740062984,26.728257057238235,27.21849721895523,0,1,0,0,0,0,1.0864619573810559
1434375000,26.4,26.9125,26.2,26.8345,26.83871789532269,26.91330181243794,26.763671371492155,27.203438504486396,0,0,0,0,0,0,1.0597503889966948
1434979800,26.9795,27.187,26.5675,26.5845,26.792496459809474,26.881987354110517,26.703947580994768,27.179166406271243,1,0,0,0,0,0,1.0283039326397883
1435584600,26.2505,26.4305,25.911525,26.17,26.67931528529866,26.814179034671422,26.52596505399651,27.139591253084134,0,0,0,0,0,0,1.002923294594089
1436189400,25.975,26.628,25.759,26.5065,26.64789432433527,26.784876269464622,26.519476702664342,27.114764145120052,0,1,0,0,0,0,0.9933573449802254
1436794200,26.644,33.7234,26.620005,33.6465,27.92036808354704,27.438364243801324,28.89515113510956,27.370910649232993,0,0,0,0,0,0,1.4378961060530666
1437399000,32.962,33.932,31.126,31.178,28.512664795629394,27.79452003010596,29.656100756739708,27.5202082708317,1,0,0,0,0,0,1.5356178127635618
1438003800,31.05,31.761,31.025,31.2805,29.015907560060413,28.12651812247682,30.197567171159804,27.667670691583396,0,0,0,0,0,0,1.4785022547090219
1438608600,31.267,32.393,31.267,31.765,29.515742549140338,28.473040206050456,30.720044780773204,27.828350272305617,0,0,0,0,0,0,1.453323522229806
1439213400,31.974,33.745,31.56245,32.856,30.123062085660276,28.890464948331363,31.432029853848803,28.025513006725003,1,0,0,0,0,0,1.5054111277848197
1439818200,32.84,33.35,30.6165,30.624,30.21414170644932,29.055563524680757,31.162686569232534,28.12741445744167,0,0,0,0,0,0,1.5931317615144756
1440423000,28.65,32.1795,28.2525,31.519,30.45138866891308,29.29017652233021,31.281457712821688,28.260417812051802,0,1,0,0,0,0,1.7598366356920128
1441027800,31.377,31.79,29.705,30.035,30.37568163820161,29.361112091632094,30.86597180854779,28.330009270402712,0,0,0,0,0,0,1.7830625902854405
1441719000,30.6245,31.326,30.206,31.2885,30.541648613074045,29.54467284480999,31.00681453903186,28.446028514700647,0,0,0,0,0,0,1.747915262407909
1442237400,31.285,32.545,30.9715,31.4625,30.709076137969674,29.727323050066182,31.158709692687907,28.56432151412415,1,0,0,0,0,0,1.735457029378773
1442842200,31.72,31.8245,30.55,30.5985,30.688971385611552,29.810292283393213,30.971973128458604,28.644093219452614,0,0,0,0,0,0,1.7025315272802892
1443447000,30.517,31.367,29.469,31.3455,30.80834022459127,29.95650254211767,31.09648208563907,28.750030740258396,0,1,0,0,0,0,1.7164935610459828
1444051800,31.6,32.53045,31.278,32.1805,31.05782382012013,30.168311823820748,31.457821390426048,28.884558946522773,0,0,0,0,0,0,1.6833475923998413
1444656600,32.1045,33.2485,31.9505,33.11,31.43094676191647,30.448472602504484,32.008547593617365,29.050262517247372,0,0,0,0,0,0,1.655822764371281
1445261400,33.059,36.5,32.0865,35.1,32.09804735065893,30.89147521178977,33.039031729078246,29.28750712441414,0,0,0,0,0,0,1.8527997097733324
1445866200,35.0775,35.9575,35.063,35.5405,32.723947832357304,31.334239477333604,33.87285448605216,29.53272253129986,0,0,0,0,0,0,1.7843497305038087
1446474600,35.553,36.974,35.2925,36.688,33.44468459011052,31.844121431873262,34.81123632403477,29.813321647719473,0,0,0,0,0,0,1.777003321182108
