time,open,high,low,close,EMA1,EMA2,EMA3,EMA4,Fractal High,Fractal Low,HH,LH,LL,HL,ATR
345479400,0.128348,0.128348,0.128348,0.128348,,,,,0,0,0,0,0,0,
345738600,0.121652,0.121652,0.121652,0.121652,,,,,0,0,0,0,0,0,
345825000,0.112723,0.112723,0.112723,0.112723,,,,,0,1,0,0,0,0,
345911400,0.115513,0.115513,0.115513,0.115513,,,,,0,0,0,0,0,0,
345997800,0.118861,0.118861,0.118861,0.118861,,,0.1194194,,0,0,0,0,0,0,
346084200,0.126116,0.126116,0.126116,0.126116,,,0.1216516,,0,0,0,0,0,0,
346343400,0.132254,0.132254,0.132254,0.132254,,,0.12518573333333333,,0,0,0,0,0,0,
346429800,0.137835,0.137835,0.137835,0.137835,,,0.12940215555555556,,0,0,0,0,0,0,
346516200,0.145089,0.145089,0.145089,0.145089,,,0.1346311037037037,,0,0,0,0,0,0,
346689000,0.158482,0.158482,0.158482,0.158482,0.1296873,,0.1425814024691358,,0,0,0,0,0,0,
346948200,0.160714,0.160714,0.160714,0.160714,0.13532851818181818,,0.14862560164609054,,1,0,0,0,0,0,
347034600,0.156808,0.156808,0.156808,0.156808,0.13923387851239669,,0.15135306776406035,,0,0,0,0,0,0,
347121000,0.152344,0.152344,0.152344,0.152344,0.1416175369646882,,0.15168337850937358,,0,0,0,0,0,0,
347293800,0.154018,0.154018,0.154018,0.154018,0.14387216660747218,,0.1524615856729157,,0,0,0,0,0,0,0.005261428571428568
347553000,0.150669,0.150669,0.150669,0.150669,0.14510795449702268,,0.15186405711527715,,0,0,0,0,0,0,0.005124826530612241
347639400,0.143973,0.143973,0.143973,0.143973,0.14490159913392764,,0.1492337047435181,,0,0,0,0,0,0,0.005237053206997082
347725800,0.137835,0.137835,0.137835,0.137835,0.143616762927759,,0.14543413649567874,,0,0,0,0,0,0,0.0053014065493544316
347812200,0.135045,0.135045,0.135045,0.135045,0.14205826057725734,,0.14197109099711916,,0,1,0,0,0,0,0.0051220203672576875
347898600,0.142299,0.142299,0.142299,0.142299,0.14210203138139238,,0.14208039399807945,,1,0,0,0,0,0,0.005274304626739282
348157800,0.141183,0.141183,0.141183,0.141183,0.14193493476659377,0.13858805000000002,0.1417812626653863,,0,0,0,0,0,0,0.004977282867686476
348244200,0.136161,0.136161,0.136161,0.136161,0.1408851284453949,0.13835690238095238,0.1399078417769242,,0,1,0,0,0,0,0.004980476948566013
348330600,0.136719,0.136719,0.136719,0.136719,0.1401276505462322,0.13820091167800455,0.13884489451794946,,0,0,0,0,0,0,0.004664585737954155
348417000,0.139509,0.139509,0.139509,0.139509,0.14001516862873542,0.1383254915181946,0.1390662630119663,,0,0,0,0,0,0,0.004530686756671715
348503400,0.138393,0.138393,0.138393,0.138393,0.13972022887805624,0.13833192089741417,0.13884184200797753,,0,0,0,0,0,0,0.004286780559766593
348762600,0.146763,0.146763,0.146763,0.146763,0.14100073271840965,0.13913488081194617,0.14148222800531834,,1,0,0,0,0,0,0.004578439091211838
348849000,0.142299,0.142299,0.142299,0.142299,0.14123678131506245,0.1394362254965227,0.1417544853368789,,0,0,0,0,0,0,0.004570264870410992
348935400,0.145089,0.145089,0.145089,0.145089,0.14193718471232383,0.13997458497304435,0.14286599022458593,,0,0,0,0,0,0,0.004443103093953063
349021800,0.146763,0.146763,0.146763,0.146763,0.1428146056737195,0.14062110068989728,0.14416499348305728,,1,0,0,0,0,0,0.004245310015813559
349108200,0.146205,0.146205,0.146205,0.146205,0.1434310410057705,0.14115290062419278,0.1448449956553715,,0,0,0,0,0,0,0.003981930728969734
349367400,0.143973,0.143973,0.143973,0.143973,0.14352957900472132,0.1414214815171268,0.14455433043691435,,0,0,0,0,0,0,0.0038569356769004685
349453800,0.142857,0.142857,0.142857,0.142857,0.14340729191295382,0.14155819756311472,0.14398855362460958,,0,0,0,0,0,0,0.0036611545571218623
349540200,0.138393,0.138393,0.138393,0.138393,0.14249560247423493,0.1412567501761514,0.14212336908307305,,0,0,0,0,0,0,0.003718500660184588
