Datum,Nachricht
2023-05-26T19:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-26T19:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-26T19:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-26T21:00:00.000+02:00,──── Order Berechnung ────
2023-05-26T21:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-26T21:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-26T21:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-28T23:02:00.000+02:00,──── Order Berechnung ────
2023-05-28T23:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-28T23:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-28T23:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T01:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T01:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T01:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T01:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T03:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T03:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T03:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T03:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T05:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T05:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T05:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T05:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T07:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T07:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T07:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T07:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T09:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T09:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T09:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T09:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T11:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T11:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T11:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T11:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T13:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T13:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T13:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T13:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T15:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T15:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T15:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T15:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T17:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T17:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T17:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T17:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T19:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T19:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T19:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T19:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T21:02:00.000+02:00,──── Order Berechnung ────
2023-05-29T21:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T21:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T21:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-29T23:00:00.000+02:00,──── Order Berechnung ────
2023-05-29T23:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-29T23:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-29T23:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T01:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T01:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T01:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T01:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T03:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T03:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T03:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T03:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T05:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T05:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T05:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T05:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T07:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T07:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T07:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T07:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T09:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T09:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T09:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T09:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T11:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T11:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T11:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T11:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T13:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T13:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T13:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T13:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T15:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T15:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T15:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T15:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T17:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T17:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T17:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T17:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T19:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T19:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T19:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T19:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T21:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T21:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T21:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T21:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-30T23:00:00.000+02:00,──── Order Berechnung ────
2023-05-30T23:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-30T23:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-30T23:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T01:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T01:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T01:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T01:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T03:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T03:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T03:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T03:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T05:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T05:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T05:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T05:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T07:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T07:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T07:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T07:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T09:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T09:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T09:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T09:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T11:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T11:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T11:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T11:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T13:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T13:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T13:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T13:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T15:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T15:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T15:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T15:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T17:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T17:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T17:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T17:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T19:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T19:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T19:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T19:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T21:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T21:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T21:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T21:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-05-31T23:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T23:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T23:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-05-31T23:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T01:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T01:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T01:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T01:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T03:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T03:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T03:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T03:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T05:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T05:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T05:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T05:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T07:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T07:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T07:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T07:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T09:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T09:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T09:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T09:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T11:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T11:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T11:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T11:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T13:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T13:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T13:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T13:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T15:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T15:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T15:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T15:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T17:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T17:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T17:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T17:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T19:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T19:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T19:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T19:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T21:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T21:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T21:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T21:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-01T23:00:00.000+02:00,──── Order Berechnung ────
2023-06-01T23:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-01T23:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-01T23:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T01:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T01:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T01:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T01:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T03:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T03:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T03:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T03:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T05:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T05:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T05:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T05:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T07:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T07:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T07:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T07:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T09:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T09:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T09:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T09:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T11:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T11:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T11:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T11:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T13:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T13:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T13:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T13:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T15:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T15:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T15:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T15:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T17:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T17:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T17:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T17:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T19:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T19:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T19:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T19:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-02T21:00:00.000+02:00,──── Order Berechnung ────
2023-06-02T21:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-02T21:00:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-02T21:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-04T23:02:00.000+02:00,──── Order Berechnung ────
2023-06-04T23:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-04T23:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-04T23:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-05T01:02:00.000+02:00,──── Order Berechnung ────
2023-06-05T01:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-05T01:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-05T01:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-05T03:02:00.000+02:00,──── Order Berechnung ────
2023-06-05T03:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-05T03:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-05T03:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-05T05:02:00.000+02:00,──── Order Berechnung ────
2023-06-05T05:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-05T05:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-05T05:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-05T07:02:00.000+02:00,──── Order Berechnung ────
2023-06-05T07:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-05T07:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-05T07:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-05T09:02:00.000+02:00,──── Order Berechnung ────
2023-06-05T09:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-05T09:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-05T09:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-05T11:02:00.000+02:00,──── Order Berechnung ────
2023-06-05T11:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-05T11:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-05T11:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-05T13:02:00.000+02:00,──── Order Berechnung ────
2023-06-05T13:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-06-05T13:02:00.000+02:00,Entry=147.910 | SL=147.184 | SL-Abstand=0.726 | Qty=137.74104683
2023-06-05T13:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=137.74104683 Entry(Stop)=147.910 SL=147.184
2023-06-05T15:02:00.000+02:00,──── Order Berechnung ────
2023-06-05T15:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
