time,open,high,low,close,MagicTrend,BB Upper,BB Basis,BB Lower
1770812520,6969.9,6970.7,6969.7,6970.4,6968.441829740758,6971.595748752721,6968.539999999995,6965.48425124727
1770812580,6970.2,6970.6,6969.7,6970.2,6968.513463792607,6971.745049404928,6968.704999999996,6965.6649505950645
1770812640,6970.3,6970.4,6969.7,6969.7,6968.610771034086,6971.673830772659,6968.894999999995,6966.116169227331
1770812700,6969.9,6970.2,6969.4,6969.7,6968.610771034086,6971.592666982175,6969.064999999997,6966.537333017819
1770812760,6969.4,6969.7,6968.7,6968.9,6968.610771034086,6971.05831425857,6969.249999999995,6967.441685741421
1770812820,6968.7,6969.4,6968.4,6968.9,6968.610771034086,6970.89227339152,6969.334999999996,6967.777726608473
1770812880,6968.8,6968.9,6967.2,6967.4,6968.610771034086,6971.000843016532,6969.294999999996,6967.589156983461
1770812940,6967.6,6968.6,6967.4,6967.7,6968.610771034086,6971.071600204333,6969.234999999998,6967.398399795663
1770813000,6967.9,6968.7,6967.4,6967.4,6968.610771034086,6971.148472056205,6969.144999999999,6967.141527943792
1770813060,6967.2,6967.2,6966.6,6966.7,6968.313506910432,6971.304162901566,6969.034999999999,6966.765837098432
1770813120,6966.6,6967.9,6965.7,6966.2,6968.313506910432,6971.492944105548,6968.909999999999,6966.32705589445
1770813180,6965.9,6967.2,6965.9,6966.7,6968.313506910432,6971.326791971409,6968.709999999999,6966.093208028589
1770813240,6966.9,6967.3,6966.7,6967.2,6968.313506910432,6971.124878677501,6968.55,6965.975121322499
1770813300,6967.1,6968.2,6965.7,6965.8,6968.313506910432,6971.134550354498,6968.3550000000005,6965.575449645503
1770813360,6965.7,6967.1,6965.7,6966.6,6968.313506910432,6971.126456192514,6968.25,6965.373543807486
1770813420,6966.7,6967.4,6965.9,6967.2,6968.313506910432,6971.026456197694,6968.15,6965.2735438023055
1770813480,6966.9,6968.2,6966.9,6968.2,6968.313506910432,6970.9905715359155,6968.125,6965.2594284640845
1770813540,6967.8,6968.7,6967.7,6968.7,6968.313506910432,6971.044059115526,6968.175,6965.305940884475
1770813600,6968.3,6968.3,6967.4,6967.4,6968.313506910432,6970.76503666724,6968.035000000001,6965.304963332762
1770813660,6967.2,6967.6,6966.2,6967.2,6968.313506910432,6970.551136165103,6967.910000000001,6965.268863834898
1770813720,6967.1,6967.4,6966.4,6967.3,6968.313506910432,6970.145376595451,6967.755,6965.364623404549
1770813780,6967.2,6967.7,6966.7,6967.3,6968.313506910432,6969.725561448557,6967.610000000001,6965.494438551445
1770813840,6967.2,6967.7,6966.9,6967.7,6968.313506910432,6969.397750055474,6967.51,6965.622249944527
1770813900,6967.8,6967.9,6967.3,6967.4,6968.313506910432,6968.993092707403,6967.3949999999995,6965.796907292596
1770813960,6967.3,6967.8,6967.2,6967.3,6968.313506910432,6968.756214871818,6967.315,6965.873785128181
1770814020,6967.2,6967.9,6965.7,6965.8,6968.313506910432,6968.551977124314,6967.159999999999,6965.7680228756835
1770814080,6965.9,6968.2,6965.9,6967.9,6968.313506910432,6968.610868243346,6967.1849999999995,6965.759131756653
1770814140,6968.2,6968.2,6967.4,6967.7,6968.313506910432,6968.610868243346,6967.1849999999995,6965.759131756653
1770814200,6968.2,6968.2,6966.9,6967.2,6968.313506910432,6968.597497927272,6967.174999999998,6965.752502072724
1770814260,6967.1,6967.2,6966.4,6966.6,6968.313506910432,6968.599825281059,6967.169999999998,6965.740174718938
1770814320,6966.7,6966.7,6964.7,6964.9,6968.064188625571,6968.799078013551,6967.104999999999,6965.410921986447
1770814380,6965.2,6966.2,6965.2,6965.7,6967.551350900456,6968.849965268212,6967.0549999999985,6965.260034731785
1770814440,6965.4,6965.4,6964.4,6964.4,6966.741080720365,6969.047861999662,6966.914999999998,6964.782138000334
1770814500,6964.3,6964.7,6963.9,6964.7,6965.932864576292,6969.155560999402,6966.859999999999,6964.5644390005955
1770814560,6964.4,6966.3,6964.2,6966.2,6965.932864576292,6969.151190247141,6966.839999999998,6964.5288097528555
1770814620,6966.7,6967.7,6966.7,6966.9,6965.932864576292,6969.130536876564,6966.824999999999,6964.5194631234335
1770814680,6967.1,6967.1,6966.1,6966.4,6965.932864576292,6968.957858594052,6966.734999999998,6964.512141405944
1770814740,6966.7,6967.2,6966.4,6967.2,6965.932864576292,6968.706851325443,6966.659999999998,6964.6131486745535
1770814800,6966.9,6967.2,6966.4,6967.2,6965.932864576292,6968.684207560418,6966.649999999997,6964.615792439576
1770814860,6966.9,6968.2,6966.4,6967.8,6965.932864576292,6968.7628827052695,6966.679999999998,6964.597117294726
1770814920,6967.9,6968.4,6966.9,6968.3,6965.932864576292,6968.915497736781,6966.729999999998,6964.544502263215
1770814980,6968.2,6968.4,6967.4,6967.4,6966.1430440630475,6968.92614136072,6966.734999999996,6964.543858639272
1770815040,6967.7,6967.9,6967.2,6967.9,6966.1430440630475,6968.955407294599,6966.744999999997,6964.534592705395
1770815100,6967.8,6969.9,6967.7,6969.4,6966.343548200351,6969.328928424354,6966.844999999997,6964.3610715756395
1770815160,6969.7,6969.9,6968.7,6968.9,6967.37483856028,6969.560811136648,6966.924999999997,6964.289188863347
1770815220,6968.7,6968.9,6968.4,6968.8,6967.37483856028,6969.778238870722,6967.074999999997,6964.371761129272
1770815280,6968.7,6968.9,6968.1,6968.2,6967.37483856028,6969.814628478498,6967.089999999998,6964.365371521499
1770815340,6968.3,6968.7,6967.9,6968.2,6967.37483856028,6969.870558081254,6967.114999999998,6964.359441918742
1770815400,6968.4,6968.4,6967.4,6967.7,6967.37483856028,6969.907236956427,6967.139999999998,6964.372763043568
1770815460,6967.4,6968.4,6967.4,6967.9,6967.37483856028,6969.979509018773,6967.204999999999,6964.430490981225
1770815520,6968.2,6968.4,6967.2,6968.2,6967.37483856028,6969.963144874761,6967.369999999998,6964.776855125235
1770815580,6967.9,6968.7,6967.7,6968.7,6967.37483856028,6970.0558233992015,6967.519999999999,6964.984176600796
1770815640,6968.9,6969.9,6968.9,6969.7,6967.824411442909,6970.0550441276655,6967.784999999998,6965.514955872331
1770815700,6969.9,6970.2,6969.7,6970.2,6968.739529154327,6970.088201265471,6968.059999999998,6966.031798734524
1770815760,6970.4,6970.9,6970.2,6970.4,6969.291623323462,6970.353362769075,6968.269999999997,6966.186637230919
1770815820,6970.7,6970.7,6969.7,6970.2,6969.291623323462,6970.580017600017,6968.434999999996,6966.289982399975
1770815880,6970.4,6972.2,6970.4,6972.2,6969.291623323462,6971.2292963958835,6968.724999999997,6966.22070360411
1770815940,6972.4,6974.9,6971.9,6974.7,6970.3869111416125,6972.619090855655,6969.099999999997,6965.580909144339
1770816000,6974.6,6974.9,6974.2,6974.4,6972.84952891329,6973.554093359311,6969.459999999997,6965.3659066406835
1770816060,6974.7,6974.7,6973.4,6973.4,6972.84952891329,6974.0990825266435,6969.739999999996,6965.380917473349
1770816120,6973.7,6973.7,6971.7,6971.9,6972.84952891329,6974.32345324368,6969.919999999996,6965.516546756313
1770816180,6971.7,6972.2,6971.2,6972.2,6972.84952891329,6974.510816070255,6970.159999999996,6965.809183929738
1770816240,6972.1,6972.7,6971.2,6972.7,6972.84952891329,6974.755226795674,6970.399999999997,6966.044773204319
1770816300,6972.4,6973.6,6972.4,6972.9,6972.84952891329,6975.035437245551,6970.574999999997,6966.114562754443
1770816360,6973.2,6973.7,6971.8,6972.9,6972.84952891329,6975.275611121348,6970.774999999997,6966.274388878645
1770816420,6972.7,6973.3,6972.4,6972.9,6972.84952891329,6975.475597894866,6970.979999999998,6966.484402105129
1770816480,6972.7,6972.9,6972.1,6972.4,6972.84952891329,6975.53644687417,6971.189999999997,6966.843553125824
1770816540,6972.6,6973.4,6971.8,6972.3,6972.84952891329,6975.540105604375,6971.394999999997,6967.249894395619
1770816600,6972.2,6990.3,6972.2,6980.8,6972.84952891329,6977.5659768351625,6972.049999999997,6966.534023164832
1770816660,6980.9,6987.9,6979.2,6984.7,6973.722041086344,6980.384237816133,6972.889999999998,6965.395762183863
1770816720,6985.1,6990.8,6984.2,6990.7,6978.497632869075,6984.5098130238985,6974.014999999998,6963.520186976097
1770816780,6990.8,6992.6,6990.6,6991.2,6985.6381062952605,6987.729424151162,6975.139999999998,6962.550575848833
1770816840,6991.7,6996.7,6991.2,6995.4,6986.130485036208,6991.526771433646,6976.424999999997,6961.323228566349
1770816900,6995.7,6995.7,6991.2,6991.3,6986.244388028967,6993.6080625137165,6977.479999999998,6961.351937486279
1770816960,6991.4,6993.1,6990.4,6993.1,6986.244388028967,6995.7536434858,6978.614999999996,6961.476356514192
1770817020,6993.4,6994.2,6990.7,6991.9,6986.396408338538,6997.311359983634,6979.699999999997,6962.08864001636
1770817080,6992.1,6994.4,6990.4,6993.9,6986.396408338538,6999.075136697631,6980.784999999998,6962.494863302365
1770817140,6993.6,6994.2,6991.4,6991.9,6987.445701336665,7000.32316641169,6981.644999999997,6962.966833588303
1770817200,6991.7,6992.4,6990.7,6991.3,6987.445701336665,7001.309234852797,6982.489999999998,6963.670765147199
1770817260,6990.9,6990.9,6988.2,6989.7,6987.445701336665,7001.88934557581,6983.304999999998,6964.720654424185
1770817320,6989.6,6991.2,6988.1,6988.1,6987.445701336665,7002.0408779546815,6984.114999999998,6966.189122045314
1770817380,6987.7,6989.9,6987.2,6989.7,6987.445701336665,7002.198126003842,6984.989999999996,6967.78187399615
1770817440,6989.9,6990.9,6988.2,6989.4,6987.445701336665,7002.165486543481,6985.824999999997,6969.484513456513
1770817500,6989.7,6992.9,6989.7,6992.9,6987.445701336665,7002.304389538084,6986.824999999997,6971.34561046191
1770817560,6993.2,6998.8,6992.9,6996.4,6989.162400904958,7002.6165659602575,6987.999999999997,6973.383434039737
1770817620,6996.7,6997.7,6995.2,6995.2,6991.709920723967,7002.284552020111,6989.114999999998,6975.945447979885
1770817680,6995.4,6996.9,6993.9,6994.9,6991.709920723967,7001.15739897768,6990.239999999998,6979.322601022316
1770817740,6995.4,6998.2,6994.9,6997.2,6991.709920723967,6999.121039574901,6991.484999999999,6983.848960425096
1770817800,6996.9,6997.9,6996.4,6996.4,6993.401079410671,6998.4191124738145,6992.264999999999,6986.110887526184
1770817860,6996.2,6996.9,6994.4,6994.4,6993.401079410671,6997.887898440931,6992.749999999998,6987.612101559065
1770817920,6994.2,6995.7,6992.9,6995.7,6993.401079410671,6998.200769209018,6992.999999999998,6987.799230790978
1770817980,6996.2,6997.7,6995.9,6997.7,6993.401079410671,6998.838211438165,6993.324999999999,6987.811788561833
1770818040,6997.9,7001.6,6997.9,7000.7,6994.95724212661,6999.924950698318,6993.589999999998,6987.255049301679
1770818100,7000.4,7004.7,7000.1,7004.7,6996.8257937012895,7002.132331312779,6994.259999999999,6986.38766868722
1770818160,7004.4,7005.7,7003.9,7004.9,7000.92063496103,7003.957908664156,6994.85,6985.742091335845
1770818220,7005.2,7005.9,7004.7,7004.7,7002.076507968824,7005.438849192279,6995.49,6985.54115080772
1770818280,7004.4,7005.2,7004.2,7004.9,7002.076507968824,7006.762574334446,6996.039999999998,6985.31742566555
1770818340,7005.2,7005.4,7004.2,7004.6,7002.120965100048,7007.836877098569,6996.674999999998,6985.513122901428
1770818400,7004.4,7004.9,7002.4,7002.7,7002.120965100048,7008.41504478108,6997.244999999998,6986.074955218916
1770818460,7002.4,7003.7,7001.9,7003.7,7002.120965100048,7008.8883952860615,6997.944999999998,6987.001604713934
1770818520,7003.9,7004.2,7002.4,7002.7,7002.120965100048,7008.812233366792,6998.674999999998,6988.537766633205
1770818580,7002.6,7002.9,7000.7,7001.2,7002.120965100048,7008.556234487374,6999.249999999998,6989.943765512622
1770818640,7000.7,7002.9,7000.6,7002.6,7002.120965100048,7008.138219752013,6999.909999999999,6991.6817802479845
1770818700,7002.4,7002.4,7000.3,7001.2,7002.120965100048,7007.909161147759,7000.324999999999,6992.740838852239
1770818760,7001.3,7002.9,7001.3,7002.4,7002.120965100048,7008.037118477996,7000.624999999998,6993.212881522
1770818820,7002.7,7003.3,7001.9,7001.9,7002.120965100048,7007.95496964881,7000.959999999997,6993.965030351184
1770818880,7002.2,7002.4,7000.7,7000.7,7002.120965100048,7007.673550447542,7001.249999999998,6994.8264495524545
1770818940,7000.8,7001.7,7000.7,7000.7,7002.120965100048,7007.582881155165,7001.424999999998,6995.267118844832
1770819000,7000.9,7001.4,6999.7,7000.4,7002.120965100048,7007.362551775865,7001.624999999997,6995.88744822413
1770819060,7000.2,7000.4,6999.4,6999.9,7001.963847133544,7006.6720017217085,7001.899999999997,6997.127998278285
1770819120,6999.7,7000.4,6999.4,7000.4,7001.851077706835,7006.0481956758595,7002.1349999999975,6998.2218043241355
1770819180,7000.2,7001.4,7000.1,7001.4,7001.851077706835,7005.689035527896,7002.319999999997,6998.950964472098
1770819240,7001.7,7001.7,7000.7,7001.2,7001.851077706835,7005.672747050389,7002.344999999997,6999.017252949604
1770819300,7001.1,7001.7,7000.9,7000.9,7001.851077706835,7005.354671930949,7002.154999999996,6998.955328069043
1770819360,7001.2,7001.4,7000.4,7000.9,7001.851077706835,7004.935922749387,7001.954999999996,6998.974077250606
1770819420,7000.7,7000.8,6998.9,6999.2,7001.851077706835,7004.611620791553,7001.679999999996,6998.748379208439
1770819480,6999.4,7001.4,6999.3,7001.4,7001.851077706835,7004.0375679644485,7001.504999999996,6998.972432035543
1770819540,7001.7,7001.7,7000.4,7000.9,7001.851077706835,7003.42580162856,7001.319999999995,6999.21419837143
1770819600,7000.7,7001.7,7000.7,7001.2,7001.851077706835,7003.253457243589,7001.244999999995,6999.236542756402
1770819660,7000.9,7001.4,7000.4,7001.2,7001.851077706835,7002.7832499770675,7001.119999999995,6999.456750022923
1770819720,7001.4,7001.4,7000.4,7001.4,7001.851077706835,7002.560290843145,7001.054999999995,6999.549709156845
1770819780,7001.3,7001.4,7000.4,7001.4,7001.851077706835,7002.576654884502,7001.064999999995,6999.553345115488
1770819840,7001.3,7002.7,7001.2,7002.4,7001.851077706835,7002.528058215658,7001.054999999995,6999.581941784331
1770819900,7002.9,7004.4,7002.4,7004.4,7001.851077706835,7003.288909477836,7001.214999999995,6999.141090522154
1770819960,7003.7,7004.2,7002.9,7003.9,7001.851077706835,7003.622295100939,7001.289999999996,6998.957704899054
1770820020,7004.2,7004.7,7003.9,7004.4,7002.601285644484,7004.105185945686,7001.414999999996,6998.724814054307
1770820080,7005.4,7007.2,7004.7,7006.7,7003.101028515587,7005.230835666699,7001.7149999999965,6998.199164333294
1770820140,7006.9,7006.9,7003.7,7003.7,7003.101028515587,7005.450122092623,7001.864999999996,6998.279877907369
1770820200,7003.9,7010.2,7001.6,7008.9,7003.101028515587,7006.937537028822,7002.289999999996,6997.642462971171
1770820260,7009.2,7011.2,7006.7,7010.2,7003.195726599981,7008.453884888757,7002.804999999996,6997.156115111235
1770820320,7009.9,7010.4,7006.7,7008.9,7003.195726599981,7009.350490211764,7003.229999999996,6997.109509788228
1770820380,7008.7,7008.7,7004.2,7005.9,7003.195726599981,7009.620541375967,7003.454999999996,6997.289458624025
1770820440,7005.8,7007.6,7000.1,7000.9,7003.195726599981,7009.6288286868985,7003.439999999995,6997.251171313092
1770820500,7000.3,7000.3,6996.6,6999.4,7003.195726599981,7009.709533120282,7003.364999999995,6997.020466879709
1770820560,6999.7,7002.7,6994.7,6994.7,7003.195726599981,7010.38097437251,7003.054999999996,6995.729025627482
1770820620,6993.9,6998.7,6992.7,6998.4,7003.195726599981,7010.432890565366,7003.014999999997,6995.597109434628
1770820680,6998.7,6998.7,6992.9,6994.2,7003.195726599981,7010.993219263312,7002.654999999996,6994.31678073668
1770820740,6993.9,6995.7,6991.9,6992.7,7000.808500125551,7011.628917120163,7002.244999999995,6992.861082879827
1770820800,6991.7,6998.2,6991.7,6994.4,7000.808500125551,7011.88928267673,7001.904999999994,6991.920717323259
1770820860,6993.9,6998.2,6991.9,6995.4,7000.808500125551,7011.993492208537,7001.614999999995,6991.236507791454
1770820920,6995.7,6996.9,6991.2,6992.7,7000.808500125551,7012.263429094425,7001.179999999996,6990.096570905566
1770820980,6992.6,6995.4,6991.7,6992.9,7000.616441651426,7012.409265335775,7000.754999999996,6989.100734664216
1770821040,6992.4,6994.9,6991.4,6993.9,6999.77315332114,7012.328183214719,7000.329999999996,6988.331816785274
1770821100,6993.7,7000.4,6992.9,7000.4,6999.77315332114,7011.982611546865,7000.129999999996,6988.277388453126
1770821160,7000.2,7003.4,6993.7,6994.9,6999.77315332114,7011.609056984073,6999.679999999995,6987.750943015917
1770821220,6994.7,6998.4,6994.7,6996.4,6999.77315332114,7011.085015902741,6999.279999999996,6987.474984097251
1770821280,6996.3,6999.1,6995.4,6998.4,6999.77315332114,7010.170445613362,6998.864999999995,6987.559554386628
1770821340,6998.7,6998.7,6994.4,6996.2,6999.77315332114,7009.625331180152,6998.489999999995,6987.3546688198385
1770821400,6996.4,6997.4,6989.4,6990.2,6999.77315332114,7008.164896349276,6997.554999999995,6986.9451036507135
1770821460,6990.1,6995.7,6988.9,6993.2,6999.77315332114,7005.732397224924,6996.704999999993,6987.677602775061
1770821520,6993.4,6995.7,6989.7,6992.4,6999.77315332114,7003.141845534733,6995.879999999995,6988.618154465256
1770821580,6992.2,6992.7,6988.7,6992.7,6998.250895054959,7000.958850102487,6995.219999999996,6989.481149897504
1770821640,6992.4,6993.7,6989.4,6990.9,6998.250895054959,7000.125034736245,6994.719999999996,6989.314965263747
1770821700,6991.2,6993.9,6988.7,6988.7,6998.250895054959,6999.747112958167,6994.184999999995,6988.622887041823
1770821760,6988.4,6989.2,6985.2,6986.4,6994.224458268139,7000.275105727649,6993.769999999995,6987.264894272341
1770821820,6986.7,6986.7,6978.4,6983.7,6992.3795666145115,7000.528270346278,6993.034999999996,6985.541729653714
1770821880,6983.4,6983.4,6978.4,6978.9,6989.003653291608,7001.939353678753,6992.269999999995,6982.600646321237
1770821940,6978.7,6981.4,6977.7,6980.4,6986.622922633287,7002.615196193328,6991.654999999994,6980.69480380666
1770822000,6980.2,6983.7,6979.7,6981.4,6986.622922633287,7002.7507183927555,6991.004999999995,6979.259281607234
1770822060,6981.2,6986.7,6980.4,6983.7,6986.622922633287,7002.395074134356,6990.4199999999955,6978.444925865635
1770822120,6983.4,6983.7,6974.7,6974.9,6986.622922633287,7003.218257760359,6989.529999999996,6975.841742239633
1770822180,6974.7,6977.7,6973.9,6975.9,6983.255309110595,7003.490887904904,6988.679999999996,6973.869112095087
1770822240,6976.2,6979.2,6974.7,6976.4,6983.255309110595,7003.329493566947,6987.804999999996,6972.280506433044
1770822300,6976.2,6977.4,6972.4,6977.2,6982.67539783078,7001.691391608095,6986.644999999997,6971.598608391899
1770822360,6976.4,6976.9,6972.7,6974.2,6982.020318264624,7001.084352990358,6985.609999999996,6970.135647009634
1770822420,6973.9,6974.7,6971.2,6972.7,6979.496254611699,7000.041897911411,6984.424999999997,6968.808102088584
1770822480,6972.4,6974.2,6970.4,6970.7,6978.797003689359,6998.364150889464,6983.039999999996,6967.715849110528
1770822540,6970.4,6970.4,6966.2,6966.2,6974.977602951487,6997.285145298357,6981.539999999996,6965.794854701636
1770822600,6965.7,6966.9,6962.4,6965.4,6971.4620823611895,6996.999101787845,6980.299999999996,6963.600898212147
1770822660,6964.9,6965.2,6959.4,6959.7,6970.049665888952,6996.491938756483,6978.624999999995,6960.758061243508
1770822720,6959.9,6959.9,6951.9,6953.7,6965.3797327111615,6996.452378410158,6976.689999999997,6956.927621589835
1770822780,6953.9,6954.6,6947.4,6949.4,6960.42378616893,6996.192660244904,6974.524999999996,6952.857339755088
1770822840,6949.2,6957.9,6947.9,6956.9,6960.42378616893,6994.421932664523,6972.824999999995,6951.228067335467
1770822900,6956.4,6958.4,6952.4,6952.9,6960.42378616893,6993.00336590329,6971.034999999996,6949.066634096703
1770822960,6953.2,6954.4,6949.7,6951.2,6960.42378616893,6991.673381648607,6969.274999999996,6946.876618351385
1770823020,6951.7,6954.7,6951.2,6952.7,6960.329422814793,6990.206269992495,6967.724999999996,6945.243730007496
1770823080,6951.9,6952.9,6945.9,6951.7,6958.803538251835,6989.2646310110085,6966.364999999996,6943.465368988984
1770823140,6952.2,6952.4,6946.2,6946.4,6958.362830601467,6988.184292091148,6964.664999999996,6941.145707908845
1770823200,6946.9,6947.4,6941.2,6941.7,6953.410264481174,6986.905243043808,6962.679999999996,6938.454756956184
1770823260,6941.4,6944.9,6939.2,6943.1,6950.848211584939,6984.286539519696,6960.649999999996,6937.013460480296
1770823320,6943.7,6946.7,6940.4,6942.2,6950.848211584939,6983.003770300256,6959.014999999995,6935.026229699733
1770823380,6941.9,6944.9,6937.9,6939.7,6950.848211584939,6981.28714900041,6957.204999999996,6933.122850999583
1770823440,6939.9,6939.9,6932.9,6935.4,6946.271884331489,6979.332301347664,6955.154999999996,6930.977698652328
1770823500,6934.9,6938.7,6933.2,6933.7,6944.897507465191,6976.654593987751,6952.979999999996,6929.305406012241
1770823560,6933.9,6937.2,6931.4,6934.7,6943.318005972153,6973.844831447315,6951.004999999995,6928.165168552674
1770823620,6935.2,6938.2,6932.2,6935.3,6943.318005972153,6970.649299907334,6949.134999999995,6927.620700092655
1770823680,6935.2,6943.3,6935.2,6938.9,6943.318005972153,6967.056378746386,6947.544999999994,6928.033621253601
1770823740,6938.4,6943.4,6935.9,6935.9,6943.318005972153,6964.169250275253,6946.029999999994,6927.8907497247355
1770823800,6936.4,6938.9,6935.2,6938.4,6943.318005972153,6960.753157764701,6944.679999999995,6928.606842235288
1770823860,6938.7,6944.2,6936.4,6943.4,6943.318005972153,6958.387296670893,6943.864999999993,6929.342703329094
1770823920,6943.2,6945.9,6941.4,6945.4,6943.318005972153,6957.28235339802,6943.449999999994,6929.617646601969
1770823980,6945.7,6946.1,6940.9,6944.2,6943.318005972153,6956.758183392592,6943.189999999993,6929.621816607394
1770824040,6944.1,6946.9,6943.2,6946.4,6943.318005972153,6954.808356232037,6942.664999999994,6930.52164376795
1770824100,6947.2,6950.2,6945.9,6949.2,6943.318005972153,6954.095265843156,6942.479999999993,6930.86473415683
1770824160,6949.7,6952.4,6947.2,6947.2,6943.318005972153,6953.415636514224,6942.279999999993,6931.144363485762
1770824220,6947.4,6948.4,6941.7,6945.9,6943.318005972153,6952.159863042082,6941.939999999993,6931.720136957904
1770824280,6946.4,6951.2,6945.2,6950.7,6943.318005972153,6951.926513372275,6941.889999999992,6931.85348662771
1770824340,6950.4,6952.9,6949.2,6951.9,6943.973739150347,6952.953934172372,6942.164999999994,6931.376065827615
1770824400,6952.2,6955.2,6951.9,6954.7,6947.0589913202775,6954.901897888931,6942.814999999993,6930.728102111056
1770824460,6954.8,6956.4,6952.7,6952.7,6948.087193056222,6956.128467987769,6943.294999999993,6930.461532012217
1770824520,6952.6,6953.4,6949.2,6952.4,6948.087193056222,6957.221329624939,6943.804999999993,6930.388670375047
1770824580,6952.9,6954.2,6946.4,6947.7,6948.087193056222,6957.584906601081,6944.204999999993,6930.825093398905
1770824640,6947.9,6953.2,6947.4,6951.2,6948.087193056222,6958.064273146337,6944.9949999999935,6931.92572685365
1770824700,6951.7,6956.2,6950.9,6951.9,6948.087193056222,6958.214098284516,6945.904999999993,6933.595901715471
1770824760,6952.2,6954.4,6949.4,6949.4,6948.087193056222,6957.8954698057805,6946.639999999994,6935.384530194207
1770824820,6949.2,6951.4,6947.9,6949.4,6948.087193056222,6957.370063624375,6947.344999999992,6937.319936375609
1770824880,6949.9,6949.9,6946.4,6946.4,6948.087193056222,6956.985764978383,6947.719999999992,6938.454235021602
1770824940,6946.7,6947.2,6942.9,6943.9,6948.087193056222,6955.8782472634175,6948.119999999993,6940.361752736568
1770825000,6944.2,6946.9,6941.7,6945.4,6948.087193056222,6954.9726456670805,6948.469999999991,6941.967354332902
1770825060,6945.2,6952.2,6944.9,6951.2,6948.087193056222,6955.026490139606,6948.8599999999915,6942.693509860377
1770825120,6950.9,6957.4,6950.9,6957.2,6948.087193056222,6956.389020151397,6949.449999999992,6942.510979848586
1770825180,6957.4,6962.4,6957.1,6960.9,6951.668092091343,6958.413290146619,6950.284999999991,6942.156709853362
1770825240,6961.2,6964.7,6960.4,6964.2,6955.194473673074,6961.105130949397,6951.174999999991,6941.244869050585
1770825300,6963.9,6965.4,6962.9,6964.2,6958.235578938459,6963.305136232844,6951.924999999991,6940.544863767138
1770825360,6964.4,6965.4,6961.7,6962.9,6958.235578938459,6964.820639981053,6952.70999999999,6940.599360018927
1770825420,6962.7,6965.2,6961.7,6961.7,6958.235578938459,6965.790646881958,6953.49999999999,6941.209353118022
1770825480,6961.8,6963.7,6960.9,6963.4,6958.235578938459,6967.076448942749,6954.13499999999,6941.193551057231
1770825540,6963.8,6964.2,6961.2,6962.8,6958.235578938459,6968.107970834201,6954.67999999999,6941.252029165779
1770825600,6962.9,6965.4,6961.4,6962.9,6958.235578938459,6968.987899150865,6955.089999999989,6941.192100849114
1770825660,6963.2,6965.4,6962.4,6964.9,6958.737326805243,6970.183369799582,6955.69999999999,6941.216630200398
1770825720,6964.4,6965.7,6959.7,6959.7,6958.737326805243,6970.565244852775,6956.06499999999,6941.564755147204
1770825780,6959.9,6960.4,6955.7,6955.7,6958.737326805243,6970.452462270912,6956.464999999989,6942.477537729066
1770825840,6955.9,6958.7,6955.4,6957.2,6958.737326805243,6970.543719126841,6956.764999999989,6942.986280873138
1770825900,6957.7,6959.2,6955.9,6956.7,6958.737326805243,6970.602422580513,6957.004999999988,6943.407577419463
1770825960,6956.4,6958.2,6954.2,6956.7,6958.737326805243,6970.515660909589,6957.36999999999,6944.2243390903905
1770826020,6956.9,6957.4,6954.7,6955.9,6958.737326805243,6970.348612163348,6957.69499999999,6945.041387836632
1770826080,6956.2,6956.4,6953.9,6955.4,6958.737326805243,6969.7571445377525,6958.1449999999895,6946.5328554622265
1770826140,6955.2,6957.4,6953.2,6953.9,6958.737326805243,6968.486844377281,6958.6449999999895,6948.803155622698
1770826200,6953.7,6964.2,6953.4,6961.9,6958.737326805243,6967.291278717218,6959.469999999989,6951.648721282761
1770826260,6961.7,6964.4,6958.2,6964.4,6958.737326805243,6967.2442393008405,6960.129999999988,6953.015760699136
1770826320,6964.7,6965.2,6962.4,6965.2,6958.737326805243,6967.837284088465,6960.52999999999,6953.222715911515
1770826380,6966.2,6967.7,6965.2,6967.4,6960.880224821961,6968.753474580949,6960.8549999999905,6952.956525419032
1770826440,6967.7,6968.4,6965.9,6967.7,6961.944179857569,6969.360450214682,6961.029999999989,6952.699549785296
1770826500,6967.2,6967.9,6963.4,6964.7,6961.944179857569,6969.426254430333,6961.05499999999,6952.683745569648
1770826560,6964.4,6966.7,6963.9,6966.2,6961.944179857569,6969.856110283478,6961.219999999988,6952.583889716499
1770826620,6966.4,6968.7,6965.4,6966.4,6961.944179857569,6970.3814719105185,6961.454999999989,6952.5285280894595
1770826680,6966.2,6966.4,6962.9,6964.7,6961.944179857569,6970.520800006122,6961.5199999999895,6952.519199993857
1770826740,6964.4,6967.9,6963.9,6967.7,6961.944179857569,6971.150366308248,6961.764999999989,6952.379633691731
1770826800,6967.9,6969.4,6967.7,6968.9,6964.372797484582,6971.946755953305,6962.06499999999,6952.183244046674
1770826860,6968.7,6970.2,6967.7,6967.9,6964.5382379876655,6972.3521150106435,6962.214999999989,6952.077884989335
1770826920,6967.4,6971.9,6966.4,6971.7,6964.5382379876655,6973.680040298906,6962.8149999999905,6951.949959701075
1770826980,6971.9,6972.9,6971.2,6971.9,6967.956472312106,6974.661643542762,6963.62499999999,6952.588356457218
1770827040,6971.8,6973.9,6971.8,6972.4,6968.785177849685,6975.638492823752,6964.384999999989,6953.1315071762265
1770827100,6972.2,6973.4,6969.4,6969.4,6968.785177849685,6975.894116090216,6965.0199999999895,6954.145883909763
