Datum,Nachricht
2023-05-31T07:00:00.000+02:00,──── Order Berechnung ────
2023-05-31T07:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-05-31T07:00:00.000+02:00,Entry=150.621 | SL=150.358 | SL-Abstand=0.263 | Qty=380.22813688
2023-05-31T07:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=380.22813688 Entry(Stop)=150.621 SL=150.358
2023-05-31T07:00:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=150.621 Close=149.033 Abstand=1.07% (Max=1%)
2023-06-01T17:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-06-01T17:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-06-05T09:02:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-06-07T11:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-06-07T11:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-06-09T03:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-06-30T13:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-06-30T13:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-07-04T05:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-07-06T19:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-07-06T19:00:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-07-06T19:00:00.000+02:00,FH Preis=157.144 | H2_EMA20=156.821 | Abstand=0.21%
2023-07-06T19:00:00.000+02:00,Entry=157.144 | SL=156.493 (mode=Halber Abstand) | last_fl=155.842
2023-07-06T19:00:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=157.144 SL=156.493
2023-07-06T19:00:00.000+02:00,──── Order Berechnung ────
2023-07-06T19:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-07-06T19:00:00.000+02:00,Entry=157.144 | SL=156.493 | SL-Abstand=0.651 | Qty=153.60983103
2023-07-06T19:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=153.60983103 Entry(Stop)=157.144 SL=156.493
2023-07-06T21:00:00.000+02:00,──── Order Berechnung ────
2023-07-06T21:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-07-06T21:00:00.000+02:00,Entry=157.144 | SL=156.493 | SL-Abstand=0.651 | Qty=153.60983103
2023-07-06T21:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=153.60983103 Entry(Stop)=157.144 SL=156.493
2023-07-06T23:00:00.000+02:00,──── Order Berechnung ────
2023-07-06T23:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-07-06T23:00:00.000+02:00,Entry=157.144 | SL=156.493 | SL-Abstand=0.651 | Qty=153.60983103
2023-07-06T23:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=153.60983103 Entry(Stop)=157.144 SL=156.493
2023-07-07T01:00:00.000+02:00,──── Order Berechnung ────
2023-07-07T01:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-07-07T01:00:00.000+02:00,Entry=157.144 | SL=156.493 | SL-Abstand=0.651 | Qty=153.60983103
2023-07-07T01:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=153.60983103 Entry(Stop)=157.144 SL=156.493
2023-07-07T03:00:00.000+02:00,──── Order Berechnung ────
2023-07-07T03:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-07-07T03:00:00.000+02:00,Entry=157.144 | SL=156.493 | SL-Abstand=0.651 | Qty=153.60983103
2023-07-07T03:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=153.60983103 Entry(Stop)=157.144 SL=156.493
2023-07-07T05:00:00.000+02:00,──── Order Berechnung ────
2023-07-07T05:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-07-07T05:00:00.000+02:00,Entry=157.144 | SL=156.493 | SL-Abstand=0.651 | Qty=153.60983103
2023-07-07T05:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=153.60983103 Entry(Stop)=157.144 SL=156.493
2023-07-07T07:00:00.000+02:00,──── Order Berechnung ────
2023-07-07T07:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-07-07T07:00:00.000+02:00,Entry=157.144 | SL=156.493 | SL-Abstand=0.651 | Qty=153.60983103
2023-07-07T07:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=153.60983103 Entry(Stop)=157.144 SL=156.493
2023-07-07T09:00:00.000+02:00,──── Order Berechnung ────
2023-07-07T09:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-07-07T09:00:00.000+02:00,Entry=157.144 | SL=156.493 | SL-Abstand=0.651 | Qty=153.60983103
2023-07-07T09:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=153.60983103 Entry(Stop)=157.144 SL=156.493
2023-07-07T09:00:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=157.144 Close=155.517 Abstand=1.05% (Max=1%)
2023-08-04T13:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-08-04T13:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-08-08T05:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-08-25T13:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-08-25T13:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-08-29T05:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-09-08T13:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-09-08T13:00:00.000+02:00,──── LONG: Fractal High gefunden ────
2023-09-08T13:00:00.000+02:00,FH Preis=157.992 | H2_EMA20=157.815 | Abstand=0.11%
2023-09-08T13:00:00.000+02:00,Entry=157.992 | SL=157.500 (mode=Halber Abstand) | last_fl=157.007
2023-09-08T13:00:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=157.992 SL=157.500
2023-09-08T13:00:00.000+02:00,──── Order Berechnung ────
2023-09-08T13:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-08T13:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-08T13:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-08T15:00:00.000+02:00,──── Order Berechnung ────
2023-09-08T15:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-08T15:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-08T15:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-08T17:00:00.000+02:00,──── Order Berechnung ────
2023-09-08T17:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-08T17:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-08T17:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-08T19:00:00.000+02:00,──── Order Berechnung ────
2023-09-08T19:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-08T19:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-08T19:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-08T21:00:00.000+02:00,──── Order Berechnung ────
2023-09-08T21:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-08T21:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-08T21:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-10T23:02:00.000+02:00,──── Order Berechnung ────
2023-09-10T23:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-10T23:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-10T23:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T01:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T01:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T01:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T01:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T03:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T03:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T03:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T03:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T05:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T05:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T05:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T05:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T07:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T07:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T07:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T07:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T09:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T09:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T09:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T09:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T11:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T11:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T11:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T11:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T13:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T13:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T13:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T13:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T15:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T15:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T15:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T15:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T17:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T17:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T17:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T17:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T19:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T19:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T19:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T19:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T21:02:00.000+02:00,──── Order Berechnung ────
2023-09-11T21:02:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T21:02:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T21:02:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-11T23:00:00.000+02:00,──── Order Berechnung ────
2023-09-11T23:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-11T23:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-11T23:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-12T01:00:00.000+02:00,──── Order Berechnung ────
2023-09-12T01:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-12T01:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-12T01:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-12T03:00:00.000+02:00,──── Order Berechnung ────
2023-09-12T03:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-12T03:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-12T03:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-12T05:00:00.000+02:00,──── Order Berechnung ────
2023-09-12T05:00:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100
2023-09-12T05:00:00.000+02:00,Entry=157.992 | SL=157.500 | SL-Abstand=0.492 | Qty=203.04568528
2023-09-12T05:00:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=203.04568528 Entry(Stop)=157.992 SL=157.500
2023-09-12T05:00:00.000+02:00,⊘ ORDER STORNIERT: Timeout nach 21 Bars (Max=20)
2023-09-12T13:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-09-12T13:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-09-14T05:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-10-19T11:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-10-19T11:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-10-23T03:02:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-10-26T19:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-10-26T19:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-10-30T10:02:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-11-17T19:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-11-17T19:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-11-21T11:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-11-28T13:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-11-28T13:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-11-30T05:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2023-11-30T13:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2023-11-30T13:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2023-12-04T05:02:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-01-22T15:02:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-01-22T15:02:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-01-24T07:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-01-26T09:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-01-26T09:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-01-30T01:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-01-30T11:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-01-30T11:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-02-01T03:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-02-01T17:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-02-01T17:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-02-05T09:02:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-02-07T15:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-02-07T15:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-02-09T07:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-02-15T11:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-02-15T11:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-02-19T03:02:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-02-28T13:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-02-28T13:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-03-01T05:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-03-01T11:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-03-01T11:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-03-05T03:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-03-25T12:02:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-03-25T12:02:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-03-27T04:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-04-02T11:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-04-02T11:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-04-04T03:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-04-05T17:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-04-05T17:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-04-09T09:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-04-11T21:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-04-11T21:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-04-15T13:02:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-04-19T11:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-04-19T11:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-04-23T03:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-05-16T13:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-05-16T13:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-05-20T05:02:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-06-03T19:02:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-06-03T19:02:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-06-05T11:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-06-07T13:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-06-07T13:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-06-11T05:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-07-18T17:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-07-18T17:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-07-22T09:02:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2024-07-22T17:02:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2024-07-22T17:02:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2024-07-24T09:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-02-13T13:00:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-02-13T13:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-02-17T05:02:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-02-26T09:00:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-02-26T09:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-02-28T01:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-02-28T19:00:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-02-28T19:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-03-04T11:00:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-03-06T09:00:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2025-03-06T09:00:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-03-10T00:02:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-05-20T15:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-05-20T15:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-05-22T07:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-05-22T19:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-05-22T19:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-05-26T11:02:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-05-30T15:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-05-30T15:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-06-03T07:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-06-13T11:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-06-13T11:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-06-17T03:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-06-30T13:02:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-06-30T13:02:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-07-02T05:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-07-22T21:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-07-22T21:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-07-24T13:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-08-05T15:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-08-05T15:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-08-07T07:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-08-14T15:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-08-14T15:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-08-18T07:02:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-08-26T15:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-08-26T15:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-08-28T07:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-08-28T13:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-08-28T13:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-09-01T05:02:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-09-10T15:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-09-10T15:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-09-12T07:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-10-14T17:00:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-10-14T17:00:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2025-10-16T09:00:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2025-10-29T10:00:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2025-10-29T10:00:00.000+01:00,──── LONG: Fractal High gefunden ────
2025-10-29T10:00:00.000+01:00,FH Preis=177.409 | H2_EMA20=177.251 | Abstand=0.09%
2025-10-29T10:00:00.000+01:00,Entry=177.409 | SL=177.026 (mode=Halber Abstand) | last_fl=176.642
2025-10-29T10:00:00.000+01:00,→ LONG ORDER PENDING gesetzt: Entry=177.409 SL=177.026
2025-10-29T10:00:00.000+01:00,──── Order Berechnung ────
2025-10-29T10:00:00.000+01:00,Equity=10000 | Risk%=1 | Risk$=100
