Datum,Nachricht
2017-10-02T17:30:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100 | pointvalue=1 | mintick=0.01
2017-10-02T17:30:00.000+02:00,Entry=12.82 | SL=12.71 | SL-Dist=0.11 | Loss/Kontrakt=0.11 | Qty=909.09090909
2017-10-02T17:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=909.09090909 Entry(Stop)=12.82 SL=12.71
2017-10-02T17:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=12.82 Close=12.65 Abstand=1.38% (Max=1%)
2017-10-23T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2017-10-23T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2017-10-23T19:30:00.000+02:00,FH Preis=14.19 | H2_EMA20=14.01 | Abstand=1.26%
2017-10-23T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.26% > Max=0.5%
2017-10-24T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2017-10-24T19:30:00.000+02:00,FH Preis=14.36 | H2_EMA20=14.08 | Abstand=2.01%
2017-10-24T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.01% > Max=0.5%
2017-10-27T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2017-10-27T19:30:00.000+02:00,FH Preis=12.18 | H2_EMA20=12.70 | Abstand=4.08%
2017-10-27T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.08% > Max=0.5%
2017-10-30T14:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2017-12-22T15:30:00.000+01:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2017-12-22T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2017-12-22T19:30:00.000+01:00,FL Preis=10.21 | H2_EMA20=10.70 | Abstand=4.65%
2017-12-22T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=4.65% > Max=0.5%
2017-12-26T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2017-12-26T19:30:00.000+01:00,FL Preis=10.35 | H2_EMA20=10.62 | Abstand=2.58%
2017-12-26T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=2.58% > Max=0.5%
2017-12-27T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2017-12-27T19:30:00.000+01:00,FL Preis=10.41 | H2_EMA20=10.61 | Abstand=1.86%
2017-12-27T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.86% > Max=0.5%
2017-12-28T19:30:00.000+01:00,──── SHORT: Fractal Low gefunden ────
2017-12-28T19:30:00.000+01:00,FL Preis=10.44 | H2_EMA20=10.58 | Abstand=1.35%
2017-12-28T19:30:00.000+01:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.35% > Max=0.5%
2018-01-02T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2018-04-11T19:30:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2018-04-11T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2018-04-11T19:30:00.000+02:00,FL Preis=9.80 | H2_EMA20=9.83 | Abstand=0.36%
2018-04-11T19:30:00.000+02:00,Entry=9.80 | SL=9.92 (mode=Halber Abstand) | last_fh=10.04
2018-04-11T19:30:00.000+02:00,→ SHORT ORDER PENDING gesetzt: Entry=9.80 SL=9.92
2018-04-11T19:30:00.000+02:00,──── Order Berechnung ────
2018-04-11T19:30:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100 | pointvalue=1 | mintick=0.01
2018-04-11T19:30:00.000+02:00,Entry=9.80 | SL=9.92 | SL-Dist=0.12 | Loss/Kontrakt=0.1225 | Qty=816.32653061
2018-04-11T19:30:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=816.32653061 Entry(Stop)=9.80 SL=9.92
2018-04-11T21:30:00.000+02:00,──── Order Berechnung ────
2018-04-11T21:30:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100 | pointvalue=1 | mintick=0.01
2018-04-11T21:30:00.000+02:00,Entry=9.80 | SL=9.92 | SL-Dist=0.12 | Loss/Kontrakt=0.1225 | Qty=816.32653061
2018-04-11T21:30:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=816.32653061 Entry(Stop)=9.80 SL=9.92
2018-04-12T15:30:00.000+02:00,──── Order Berechnung ────
2018-04-12T15:30:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100 | pointvalue=1 | mintick=0.01
2018-04-12T15:30:00.000+02:00,Entry=9.80 | SL=9.92 | SL-Dist=0.12 | Loss/Kontrakt=0.1225 | Qty=816.32653061
2018-04-12T15:30:00.000+02:00,▶ SHORT STOP-ORDER platziert: Qty=816.32653061 Entry(Stop)=9.80 SL=9.92
2018-04-12T15:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=9.80 Close=10.02 Abstand=2.2% (Max=1%)
2018-04-13T19:30:00.000+02:00,✦ SHORT SETUP aktiviert – warte auf Fractal Low
2018-04-18T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2018-04-18T19:30:00.000+02:00,FL Preis=10.34 | H2_EMA20=10.24 | Abstand=1.01%
2018-04-18T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=1.01% > Max=0.5%
2018-04-19T19:30:00.000+02:00,──── SHORT: Fractal Low gefunden ────
2018-04-19T19:30:00.000+02:00,FL Preis=9.99 | H2_EMA20=10.21 | Abstand=2.13%
2018-04-19T19:30:00.000+02:00,✘ SHORT: Abstandsfilter blockiert! Abstand=2.13% > Max=0.5%
2018-04-20T19:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2018-07-03T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2018-07-09T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2018-07-09T19:30:00.000+02:00,FH Preis=16.83 | H2_EMA20=15.85 | Abstand=6.21%
2018-07-09T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=6.21% > Max=0.5%
2018-07-11T19:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2018-07-23T21:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2018-07-24T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2018-07-24T19:30:00.000+02:00,FH Preis=16.86 | H2_EMA20=16.54 | Abstand=1.93%
2018-07-24T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.93% > Max=0.5%
2018-07-25T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2018-07-25T19:30:00.000+02:00,FH Preis=16.39 | H2_EMA20=16.38 | Abstand=0.04%
2018-07-25T19:30:00.000+02:00,Entry=16.39 | SL=16.06 (mode=Halber Abstand) | last_fl=15.73
2018-07-25T19:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=16.39 SL=16.06
2018-07-25T19:30:00.000+02:00,──── Order Berechnung ────
2018-07-25T19:30:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100 | pointvalue=1 | mintick=0.01
2018-07-25T19:30:00.000+02:00,Entry=16.39 | SL=16.06 | SL-Dist=0.33 | Loss/Kontrakt=0.3325 | Qty=300.7518797
2018-07-25T19:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=300.7518797 Entry(Stop)=16.39 SL=16.06
2018-07-25T19:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=16.39 Close=15.96 Abstand=2.73% (Max=1%)
2018-10-01T17:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2018-10-01T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2018-10-01T21:30:00.000+02:00,FH Preis=31.91 | H2_EMA20=31.70 | Abstand=0.67%
2018-10-01T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.67% > Max=0.5%
2018-10-04T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2018-10-04T19:30:00.000+02:00,FH Preis=28.83 | H2_EMA20=29.47 | Abstand=2.17%
2018-10-04T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.17% > Max=0.5%
2018-10-05T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2018-10-05T19:30:00.000+02:00,FH Preis=28.46 | H2_EMA20=28.80 | Abstand=1.2%
2018-10-05T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.2% > Max=0.5%
2018-10-08T17:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-01-17T17:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-01-18T21:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-01-18T21:30:00.000+01:00,FH Preis=21.05 | H2_EMA20=20.33 | Abstand=3.55%
2019-01-18T21:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.55% > Max=0.5%
2019-01-22T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-01-22T19:30:00.000+01:00,FH Preis=20.91 | H2_EMA20=20.24 | Abstand=3.3%
2019-01-22T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.3% > Max=0.5%
2019-01-23T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-01-23T19:30:00.000+01:00,FH Preis=20.47 | H2_EMA20=20.09 | Abstand=1.91%
2019-01-23T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.91% > Max=0.5%
2019-01-25T17:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-01-30T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-01-31T21:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-01-31T21:30:00.000+01:00,FH Preis=25.14 | H2_EMA20=22.17 | Abstand=13.39%
2019-01-31T21:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=13.39% > Max=0.5%
2019-02-04T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-02-04T19:30:00.000+01:00,FH Preis=24.66 | H2_EMA20=23.28 | Abstand=5.94%
2019-02-04T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=5.94% > Max=0.5%
2019-02-06T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-02-08T19:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-02-11T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-02-11T19:30:00.000+01:00,FH Preis=23.28 | H2_EMA20=23.02 | Abstand=1.14%
2019-02-11T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.14% > Max=0.5%
2019-02-12T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-02-12T19:30:00.000+01:00,FH Preis=23.56 | H2_EMA20=23.01 | Abstand=2.38%
2019-02-12T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.38% > Max=0.5%
2019-02-14T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-02-14T19:30:00.000+01:00,FH Preis=23.37 | H2_EMA20=23.00 | Abstand=1.6%
2019-02-14T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.6% > Max=0.5%
2019-02-15T19:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-03-29T14:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-03-29T18:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-03-29T18:30:00.000+01:00,FH Preis=25.73 | H2_EMA20=25.40 | Abstand=1.31%
2019-03-29T18:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.31% > Max=0.5%
2019-04-01T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-01T19:30:00.000+02:00,FH Preis=26.55 | H2_EMA20=25.63 | Abstand=3.59%
2019-04-01T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.59% > Max=0.5%
2019-04-03T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-03T21:30:00.000+02:00,FH Preis=29.95 | H2_EMA20=27.05 | Abstand=10.7%
2019-04-03T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=10.7% > Max=0.5%
2019-04-05T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-04-11T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-04-11T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-11T19:30:00.000+02:00,FH Preis=28.05 | H2_EMA20=27.88 | Abstand=0.61%
2019-04-11T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.61% > Max=0.5%
2019-04-12T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-12T19:30:00.000+02:00,FH Preis=28.37 | H2_EMA20=27.87 | Abstand=1.79%
2019-04-12T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.79% > Max=0.5%
2019-04-16T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-16T19:30:00.000+02:00,FH Preis=28.18 | H2_EMA20=27.77 | Abstand=1.45%
2019-04-16T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.45% > Max=0.5%
2019-04-17T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-17T19:30:00.000+02:00,FH Preis=28.26 | H2_EMA20=27.69 | Abstand=2.04%
2019-04-17T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.04% > Max=0.5%
2019-04-18T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-04-18T21:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-04-23T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-23T19:30:00.000+02:00,FH Preis=28.48 | H2_EMA20=27.85 | Abstand=2.27%
2019-04-23T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.27% > Max=0.5%
2019-04-24T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-24T19:30:00.000+02:00,FH Preis=28.85 | H2_EMA20=28.05 | Abstand=2.85%
2019-04-24T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.85% > Max=0.5%
2019-04-25T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-25T19:30:00.000+02:00,FH Preis=28.86 | H2_EMA20=27.99 | Abstand=3.11%
2019-04-25T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.11% > Max=0.5%
2019-04-26T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-04-26T19:30:00.000+02:00,FH Preis=27.86 | H2_EMA20=27.90 | Abstand=0.14%
2019-04-26T19:30:00.000+02:00,Entry=27.86 | SL=27.45 (mode=Halber Abstand) | last_fl=27.05
2019-04-26T19:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=27.86 SL=27.45
2019-04-26T19:30:00.000+02:00,──── Order Berechnung ────
2019-04-26T19:30:00.000+02:00,Equity=10000 | Risk%=1 | Risk$=100 | pointvalue=1 | mintick=0.01
2019-04-26T19:30:00.000+02:00,Entry=27.86 | SL=27.45 | SL-Dist=0.40 | Loss/Kontrakt=0.4025 | Qty=248.44720497
2019-04-26T19:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=248.44720497 Entry(Stop)=27.86 SL=27.45
2019-04-26T21:30:00.000+02:00,✓ POSITION ERÖFFNET: Richtung=LONG | Size=248 | Trail SL wird gesetzt auf 27.45
2019-04-26T21:30:00.000+02:00,✓ LONG BREAKEVEN aktiviert: Trail SL → 27.86
2019-04-26T21:30:00.000+02:00,✓ PARTIAL TP LONG: 50% = 124 Einheiten geschlossen
2019-04-30T15:30:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2019-05-02T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-05-02T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-05-02T19:30:00.000+02:00,FH Preis=28.64 | H2_EMA20=27.66 | Abstand=3.54%
2019-05-02T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.54% > Max=0.5%
2019-05-03T17:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-05-03T17:30:00.000+02:00,FH Preis=28.36 | H2_EMA20=27.77 | Abstand=2.09%
2019-05-03T17:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.09% > Max=0.5%
2019-05-06T15:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-05-06T15:30:00.000+02:00,FH Preis=28.42 | H2_EMA20=27.80 | Abstand=2.22%
2019-05-06T15:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.22% > Max=0.5%
2019-05-07T15:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-05-07T15:30:00.000+02:00,FH Preis=27.49 | H2_EMA20=27.62 | Abstand=0.46%
2019-05-07T15:30:00.000+02:00,Entry=27.49 | SL=26.97 (mode=Halber Abstand) | last_fl=26.45
2019-05-07T15:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=27.49 SL=26.97
2019-05-07T15:30:00.000+02:00,──── Order Berechnung ────
2019-05-07T15:30:00.000+02:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2019-05-07T15:30:00.000+02:00,Entry=27.49 | SL=26.97 | SL-Dist=0.52 | Loss/Kontrakt=0.52 | Qty=191.30351408
2019-05-07T15:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=191.30351408 Entry(Stop)=27.49 SL=26.97
2019-05-07T15:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=27.49 Close=26.92 Abstand=2.12% (Max=1%)
2019-05-08T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-05-08T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-05-08T21:30:00.000+02:00,FH Preis=27.71 | H2_EMA20=27.33 | Abstand=1.39%
2019-05-08T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.39% > Max=0.5%
2019-05-13T15:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-05-13T15:30:00.000+02:00,FH Preis=28.10 | H2_EMA20=27.31 | Abstand=2.88%
2019-05-13T15:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.88% > Max=0.5%
2019-05-15T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-06-18T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-06-18T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-06-18T19:30:00.000+02:00,FH Preis=30.97 | H2_EMA20=30.64 | Abstand=1.06%
2019-06-18T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.06% > Max=0.5%
2019-06-19T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-06-19T19:30:00.000+02:00,FH Preis=30.78 | H2_EMA20=30.60 | Abstand=0.6%
2019-06-19T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.6% > Max=0.5%
2019-06-20T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-06-20T19:30:00.000+02:00,FH Preis=31.36 | H2_EMA20=30.52 | Abstand=2.76%
2019-06-20T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.76% > Max=0.5%
2019-06-21T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-06-21T19:30:00.000+02:00,FH Preis=30.35 | H2_EMA20=30.19 | Abstand=0.53%
2019-06-21T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.53% > Max=0.5%
2019-06-24T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-06-24T19:30:00.000+02:00,FH Preis=29.39 | H2_EMA20=29.84 | Abstand=1.5%
2019-06-24T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.5% > Max=0.5%
2019-06-25T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-06-26T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-06-26T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-06-26T19:30:00.000+02:00,FH Preis=30.48 | H2_EMA20=29.64 | Abstand=2.84%
2019-06-26T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.84% > Max=0.5%
2019-06-27T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-06-27T19:30:00.000+02:00,FH Preis=30.95 | H2_EMA20=29.92 | Abstand=3.45%
2019-06-27T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.45% > Max=0.5%
2019-06-28T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-06-28T19:30:00.000+02:00,FH Preis=31.10 | H2_EMA20=30.13 | Abstand=3.23%
2019-06-28T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.23% > Max=0.5%
2019-07-01T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-07-01T19:30:00.000+02:00,FH Preis=32.03 | H2_EMA20=30.41 | Abstand=5.32%
2019-07-01T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=5.32% > Max=0.5%
2019-07-03T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-07-23T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-07-24T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-07-24T21:30:00.000+02:00,FH Preis=34.36 | H2_EMA20=33.51 | Abstand=2.53%
2019-07-24T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.53% > Max=0.5%
2019-07-26T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-07-26T19:30:00.000+02:00,FH Preis=34.77 | H2_EMA20=33.71 | Abstand=3.13%
2019-07-26T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.13% > Max=0.5%
2019-07-29T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-07-29T19:30:00.000+02:00,FH Preis=34.17 | H2_EMA20=33.64 | Abstand=1.57%
2019-07-29T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.57% > Max=0.5%
2019-07-30T15:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-07-30T19:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-07-31T17:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-07-31T17:30:00.000+02:00,FH Preis=33.94 | H2_EMA20=33.18 | Abstand=2.3%
2019-07-31T17:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.3% > Max=0.5%
2019-08-01T21:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-08-01T21:30:00.000+02:00,FH Preis=31.48 | H2_EMA20=31.95 | Abstand=1.5%
2019-08-01T21:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.5% > Max=0.5%
2019-08-05T17:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2019-08-05T17:30:00.000+02:00,FH Preis=29.52 | H2_EMA20=30.54 | Abstand=3.33%
2019-08-05T17:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=3.33% > Max=0.5%
2019-08-06T19:30:00.000+02:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2019-11-27T19:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2019-11-27T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-11-27T19:30:00.000+01:00,FH Preis=39.76 | H2_EMA20=39.37 | Abstand=0.99%
2019-11-27T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.99% > Max=0.5%
2019-12-02T15:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-12-02T15:30:00.000+01:00,FH Preis=39.50 | H2_EMA20=39.30 | Abstand=0.51%
2019-12-02T15:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=0.51% > Max=0.5%
2019-12-04T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-12-04T19:30:00.000+01:00,FH Preis=39.82 | H2_EMA20=39.09 | Abstand=1.87%
2019-12-04T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=1.87% > Max=0.5%
2019-12-05T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2019-12-05T19:30:00.000+01:00,FH Preis=40.22 | H2_EMA20=39.30 | Abstand=2.32%
2019-12-05T19:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.32% > Max=0.5%
2019-12-06T15:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2020-01-28T17:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-01-29T17:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-01-29T17:30:00.000+01:00,FH Preis=50.85 | H2_EMA20=49.67 | Abstand=2.36%
2020-01-29T17:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.36% > Max=0.5%
2020-01-30T17:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-01-30T17:30:00.000+01:00,FH Preis=47.67 | H2_EMA20=48.90 | Abstand=2.51%
2020-01-30T17:30:00.000+01:00,✘ LONG: Abstandsfilter blockiert! Abstand=2.51% > Max=0.5%
2020-01-31T17:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2020-01-31T17:30:00.000+01:00,FH Preis=48.81 | H2_EMA20=48.65 | Abstand=0.33%
2020-01-31T17:30:00.000+01:00,Entry=48.81 | SL=47.49 (mode=Halber Abstand) | last_fl=46.16
2020-01-31T17:30:00.000+01:00,→ LONG ORDER PENDING gesetzt: Entry=48.81 SL=47.49
2020-01-31T17:30:00.000+01:00,──── Order Berechnung ────
2020-01-31T17:30:00.000+01:00,Equity=9947.78 | Risk%=1 | Risk$=99.48 | pointvalue=1 | mintick=0.01
2020-01-31T17:30:00.000+01:00,Entry=48.81 | SL=47.49 | SL-Dist=1.33 | Loss/Kontrakt=1.325 | Qty=75.07760552
2020-01-31T17:30:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=75.07760552 Entry(Stop)=48.81 SL=47.49
2020-01-31T17:30:00.000+01:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=48.81 Close=47.88 Abstand=1.95% (Max=1%)
2020-02-04T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2020-02-04T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
