Datum,Nachricht
2016-10-11T15:30:00.000+02:00,Entry=6.94 | SL=6.78 | SL-Dist=0.16 | Loss/Kontrakt=0.155 | Qty=633.00735632
2016-10-11T15:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=633.00735632 Entry(Stop)=6.94 SL=6.78
2016-10-11T17:30:00.000+02:00,──── Order Berechnung ────
2016-10-11T17:30:00.000+02:00,Equity=9811.61 | Risk%=1 | Risk$=98.12 | pointvalue=1 | mintick=0.01
2016-10-11T17:30:00.000+02:00,Entry=6.94 | SL=6.78 | SL-Dist=0.16 | Loss/Kontrakt=0.155 | Qty=633.00735632
2016-10-11T17:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=633.00735632 Entry(Stop)=6.94 SL=6.78
2016-10-11T17:30:00.000+02:00,⊘ ORDER STORNIERT: Entry zu weit weg! Entry=6.94 Close=6.47 Abstand=7.27% (Max=5%)
2016-10-12T17:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2016-10-13T15:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2016-10-13T15:30:00.000+02:00,FH Preis=6.77 | H2_EMA20=6.67 | Abstand=1.52%
2016-10-13T15:30:00.000+02:00,Entry=6.77 | SL=6.57 (mode=Halber Abstand) | last_fl=6.38
2016-10-13T15:30:00.000+02:00,→ LONG ORDER PENDING gesetzt: Entry=6.77 SL=6.57
2016-10-13T15:30:00.000+02:00,──── Order Berechnung ────
2016-10-13T15:30:00.000+02:00,Equity=9811.61 | Risk%=1 | Risk$=98.12 | pointvalue=1 | mintick=0.01
2016-10-13T15:30:00.000+02:00,Entry=6.77 | SL=6.57 | SL-Dist=0.20 | Loss/Kontrakt=0.195 | Qty=503.15969349
2016-10-13T15:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=503.15969349 Entry(Stop)=6.77 SL=6.57
2016-10-13T17:30:00.000+02:00,──── Order Berechnung ────
2016-10-13T17:30:00.000+02:00,Equity=9811.61 | Risk%=1 | Risk$=98.12 | pointvalue=1 | mintick=0.01
2016-10-13T17:30:00.000+02:00,Entry=6.77 | SL=6.57 | SL-Dist=0.20 | Loss/Kontrakt=0.195 | Qty=503.15969349
2016-10-13T17:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=503.15969349 Entry(Stop)=6.77 SL=6.57
2016-10-13T19:30:00.000+02:00,──── Order Berechnung ────
2016-10-13T19:30:00.000+02:00,Equity=9811.61 | Risk%=1 | Risk$=98.12 | pointvalue=1 | mintick=0.01
2016-10-13T19:30:00.000+02:00,Entry=6.77 | SL=6.57 | SL-Dist=0.20 | Loss/Kontrakt=0.195 | Qty=503.15969349
2016-10-13T19:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=503.15969349 Entry(Stop)=6.77 SL=6.57
2016-10-13T21:30:00.000+02:00,──── Order Berechnung ────
2016-10-13T21:30:00.000+02:00,Equity=9811.61 | Risk%=1 | Risk$=98.12 | pointvalue=1 | mintick=0.01
2016-10-13T21:30:00.000+02:00,Entry=6.77 | SL=6.57 | SL-Dist=0.20 | Loss/Kontrakt=0.195 | Qty=503.15969349
2016-10-13T21:30:00.000+02:00,▶ LONG STOP-ORDER platziert: Qty=503.15969349 Entry(Stop)=6.77 SL=6.57
2016-10-14T15:30:00.000+02:00,✓ POSITION ERÖFFNET: Richtung=LONG | Size=503 | Trail SL wird gesetzt auf 6.57
2016-10-14T15:30:00.000+02:00,✓ LONG BREAKEVEN aktiviert: Trail SL → 6.77
2016-10-14T15:30:00.000+02:00,✓ PARTIAL TP LONG: 50% = 251.5 Einheiten geschlossen
2016-10-21T15:30:00.000+02:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2016-10-24T15:30:00.000+02:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2016-10-26T17:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2016-10-26T17:30:00.000+02:00,FH Preis=7.50 | H2_EMA20=7.06 | Abstand=6.18%
2016-10-26T17:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=6.18% > Max=2%
2016-10-27T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2016-10-27T19:30:00.000+02:00,FH Preis=7.46 | H2_EMA20=7.13 | Abstand=4.58%
2016-10-27T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.58% > Max=2%
2016-10-28T19:30:00.000+02:00,──── LONG: Fractal High gefunden ────
2016-10-28T19:30:00.000+02:00,FH Preis=7.53 | H2_EMA20=7.19 | Abstand=4.68%
2016-10-28T19:30:00.000+02:00,✘ LONG: Abstandsfilter blockiert! Abstand=4.68% > Max=2%
2016-10-31T14:30:00.000+01:00,⏰ TIMEOUT: 21 Bars ohne Fractal (Max=20) → Setup verfallen
2016-11-07T15:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2016-11-07T21:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2016-11-07T21:30:00.000+01:00,FH Preis=6.98 | H2_EMA20=6.87 | Abstand=1.63%
2016-11-07T21:30:00.000+01:00,Entry=6.98 | SL=6.73 (mode=Halber Abstand) | last_fl=6.47
2016-11-07T21:30:00.000+01:00,→ LONG ORDER PENDING gesetzt: Entry=6.98 SL=6.73
2016-11-07T21:30:00.000+01:00,──── Order Berechnung ────
2016-11-07T21:30:00.000+01:00,Equity=9695.05 | Risk%=1 | Risk$=96.95 | pointvalue=1 | mintick=0.01
2016-11-07T21:30:00.000+01:00,Entry=6.98 | SL=6.73 | SL-Dist=0.26 | Loss/Kontrakt=0.255 | Qty=380.19805745
2016-11-07T21:30:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=380.19805745 Entry(Stop)=6.98 SL=6.73
2016-11-08T15:30:00.000+01:00,✓ POSITION ERÖFFNET: Richtung=LONG | Size=380 | Trail SL wird gesetzt auf 6.73
2016-11-08T15:30:00.000+01:00,✓ LONG BREAKEVEN aktiviert: Trail SL → 6.98
2016-11-08T15:30:00.000+01:00,✓ PARTIAL TP LONG: 50% = 190 Einheiten geschlossen
2016-11-09T15:30:00.000+01:00,"♻ RESET: Position geschlossen, alle Variablen zurückgesetzt"
2016-12-05T17:30:00.000+01:00,✦ LONG SETUP aktiviert – warte auf Fractal High
2016-12-05T19:30:00.000+01:00,──── LONG: Fractal High gefunden ────
2016-12-05T19:30:00.000+01:00,FH Preis=8.70 | H2_EMA20=8.63 | Abstand=0.82%
2016-12-05T19:30:00.000+01:00,Entry=8.70 | SL=8.48 (mode=Halber Abstand) | last_fl=8.26
2016-12-05T19:30:00.000+01:00,→ LONG ORDER PENDING gesetzt: Entry=8.70 SL=8.48
2016-12-05T19:30:00.000+01:00,──── Order Berechnung ────
2016-12-05T19:30:00.000+01:00,Equity=9641.32 | Risk%=1 | Risk$=96.41 | pointvalue=1 | mintick=0.01
2016-12-05T19:30:00.000+01:00,Entry=8.70 | SL=8.48 | SL-Dist=0.22 | Loss/Kontrakt=0.22 | Qty=438.24202477
2016-12-05T19:30:00.000+01:00,▶ LONG STOP-ORDER platziert: Qty=438.24202477 Entry(Stop)=8.70 SL=8.48
2016-12-05T21:30:00.000+01:00,✓ POSITION ERÖFFNET: Richtung=LONG | Size=438 | Trail SL wird gesetzt auf 8.48
2016-12-06T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 8.48 → 8.78 (Methode=ATR)
2016-12-06T15:30:00.000+01:00,✓ LONG BREAKEVEN aktiviert: Trail SL → 8.78
2016-12-06T15:30:00.000+01:00,✓ PARTIAL TP LONG: 50% = 219 Einheiten geschlossen
2016-12-06T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 8.78 → 8.98 (Methode=ATR)
2016-12-06T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 8.98 → 9.03 (Methode=ATR)
2016-12-06T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 9.03 → 9.06 (Methode=ATR)
2016-12-07T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 9.06 → 9.16 (Methode=ATR)
2016-12-07T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 9.16 → 9.17 (Methode=ATR)
2016-12-07T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 9.17 → 9.17 (Methode=ATR)
2016-12-08T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 9.17 → 9.94 (Methode=ATR)
2016-12-08T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 9.94 → 10.03 (Methode=ATR)
2016-12-12T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.03 → 10.25 (Methode=ATR)
2016-12-13T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.25 → 10.25 (Methode=ATR)
2016-12-15T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.25 → 10.37 (Methode=ATR)
2016-12-15T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.37 → 10.41 (Methode=ATR)
2016-12-19T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.41 → 10.48 (Methode=ATR)
2016-12-19T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.48 → 10.49 (Methode=ATR)
2016-12-19T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.49 → 10.54 (Methode=ATR)
2016-12-20T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.54 → 10.94 (Methode=ATR)
2016-12-20T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 10.94 → 11.04 (Methode=ATR)
2016-12-20T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.04 → 11.10 (Methode=ATR)
2016-12-21T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.10 → 11.13 (Methode=ATR)
2016-12-22T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.13 → 11.26 (Methode=ATR)
2016-12-27T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.26 → 11.51 (Methode=ATR)
2016-12-27T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.51 → 11.54 (Methode=ATR)
2016-12-27T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.54 → 11.68 (Methode=ATR)
2016-12-27T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.68 → 11.72 (Methode=ATR)
2017-02-02T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.72 → 11.84 (Methode=ATR)
2017-02-02T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.84 → 11.98 (Methode=ATR)
2017-02-06T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 11.98 → 12.63 (Methode=ATR)
2017-02-06T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 12.63 → 12.85 (Methode=ATR)
2017-02-06T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 12.85 → 12.90 (Methode=ATR)
2017-02-06T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 12.90 → 13.03 (Methode=ATR)
2017-02-09T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 13.03 → 13.18 (Methode=ATR)
2017-02-21T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 13.18 → 13.32 (Methode=ATR)
2017-02-21T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 13.32 → 13.52 (Methode=ATR)
2017-02-21T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 13.52 → 13.57 (Methode=ATR)
2017-02-22T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 13.57 → 13.73 (Methode=ATR)
2017-02-22T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 13.73 → 13.94 (Methode=ATR)
2017-02-27T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 13.94 → 14.38 (Methode=ATR)
2017-02-27T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 14.38 → 14.70 (Methode=ATR)
2017-07-26T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 14.70 → 14.72 (Methode=ATR)
2018-06-06T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 14.72 → 15.14 (Methode=ATR)
2018-06-06T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 15.14 → 15.22 (Methode=ATR)
2018-06-06T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 15.22 → 15.26 (Methode=ATR)
2018-06-11T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 15.26 → 15.35 (Methode=ATR)
2018-06-12T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 15.35 → 15.37 (Methode=ATR)
2018-06-13T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 15.37 → 15.76 (Methode=ATR)
2018-06-13T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 15.76 → 15.81 (Methode=ATR)
2018-06-13T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 15.81 → 15.90 (Methode=ATR)
2018-06-14T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 15.90 → 16.09 (Methode=ATR)
2018-06-14T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.09 → 16.15 (Methode=ATR)
2018-06-18T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.15 → 16.34 (Methode=ATR)
2018-06-18T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.34 → 16.37 (Methode=ATR)
2018-06-18T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.37 → 16.40 (Methode=ATR)
2018-07-16T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.40 → 16.41 (Methode=ATR)
2018-07-17T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.41 → 16.43 (Methode=ATR)
2018-07-18T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.43 → 16.43 (Methode=ATR)
2018-07-20T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.43 → 16.45 (Methode=ATR)
2018-07-26T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 16.45 → 17.33 (Methode=ATR)
2018-07-26T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 17.33 → 17.53 (Methode=ATR)
2018-07-26T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 17.53 → 17.62 (Methode=ATR)
2018-07-27T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 17.62 → 18.14 (Methode=ATR)
2018-07-30T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.14 → 18.66 (Methode=ATR)
2018-07-30T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.66 → 18.72 (Methode=ATR)
2018-08-06T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.72 → 18.75 (Methode=ATR)
2018-08-07T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.75 → 18.78 (Methode=ATR)
2018-08-07T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.78 → 18.85 (Methode=ATR)
2018-08-07T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.85 → 18.91 (Methode=ATR)
2018-08-08T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.91 → 18.95 (Methode=ATR)
2018-08-08T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.95 → 18.97 (Methode=ATR)
2018-08-13T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.97 → 18.99 (Methode=ATR)
2018-08-13T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 18.99 → 19.05 (Methode=ATR)
2018-08-13T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.05 → 19.08 (Methode=ATR)
2018-08-13T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.08 → 19.12 (Methode=ATR)
2018-08-14T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.12 → 19.33 (Methode=ATR)
2018-08-14T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.33 → 19.41 (Methode=ATR)
2018-08-14T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.41 → 19.41 (Methode=ATR)
2018-08-21T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.41 → 19.58 (Methode=ATR)
2018-08-21T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.58 → 19.59 (Methode=ATR)
2018-08-21T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.59 → 19.74 (Methode=ATR)
2018-08-21T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.74 → 19.84 (Methode=ATR)
2018-08-22T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 19.84 → 20.01 (Methode=ATR)
2018-08-22T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 20.01 → 20.23 (Methode=ATR)
2018-08-22T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 20.23 → 20.28 (Methode=ATR)
2018-08-22T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 20.28 → 20.35 (Methode=ATR)
2018-08-23T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 20.35 → 20.95 (Methode=ATR)
2018-08-23T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 20.95 → 21.22 (Methode=ATR)
2018-08-23T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 21.22 → 21.53 (Methode=ATR)
2018-08-23T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 21.53 → 21.63 (Methode=ATR)
2018-08-24T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 21.63 → 22.62 (Methode=ATR)
2018-08-24T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 22.62 → 22.98 (Methode=ATR)
2018-08-24T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 22.98 → 23.14 (Methode=ATR)
2018-08-27T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 23.14 → 24.63 (Methode=ATR)
2018-08-27T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 24.63 → 25.63 (Methode=ATR)
2018-09-04T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 25.63 → 25.73 (Methode=ATR)
2018-09-04T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 25.73 → 26.30 (Methode=ATR)
2018-09-04T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 26.30 → 26.73 (Methode=ATR)
2018-09-04T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 26.73 → 26.76 (Methode=ATR)
2018-09-05T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 26.76 → 27.31 (Methode=ATR)
2018-09-10T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 27.31 → 27.33 (Methode=ATR)
2018-09-10T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 27.33 → 27.53 (Methode=ATR)
2018-09-10T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 27.53 → 28.08 (Methode=ATR)
2018-09-10T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 28.08 → 28.37 (Methode=ATR)
2018-09-11T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 28.37 → 28.64 (Methode=ATR)
2018-09-11T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 28.64 → 28.65 (Methode=ATR)
2018-09-12T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 28.65 → 28.85 (Methode=ATR)
2018-09-12T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 28.85 → 29.98 (Methode=ATR)
2018-09-12T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 29.98 → 30.55 (Methode=ATR)
2018-09-12T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 30.55 → 30.64 (Methode=ATR)
2018-09-13T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 30.64 → 31.34 (Methode=ATR)
2018-09-27T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 31.34 → 31.34 (Methode=ATR)
2019-06-07T19:30:00.000+02:00,↑ LONG Trail SL angehoben: 31.34 → 31.35 (Methode=ATR)
2019-06-10T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 31.35 → 32.83 (Methode=ATR)
2019-07-10T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 32.83 → 32.87 (Methode=ATR)
2019-07-10T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 32.87 → 33.07 (Methode=ATR)
2019-07-15T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 33.07 → 33.24 (Methode=ATR)
2019-07-15T17:30:00.000+02:00,↑ LONG Trail SL angehoben: 33.24 → 33.52 (Methode=ATR)
2019-07-15T21:30:00.000+02:00,↑ LONG Trail SL angehoben: 33.52 → 33.55 (Methode=ATR)
2019-07-16T15:30:00.000+02:00,↑ LONG Trail SL angehoben: 33.55 → 33.70 (Methode=ATR)
2019-11-01T14:30:00.000+01:00,↑ LONG Trail SL angehoben: 33.70 → 33.80 (Methode=ATR)
2019-11-01T18:30:00.000+01:00,↑ LONG Trail SL angehoben: 33.80 → 33.87 (Methode=ATR)
2019-11-01T20:30:00.000+01:00,↑ LONG Trail SL angehoben: 33.87 → 33.95 (Methode=ATR)
2019-11-04T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 33.95 → 34.75 (Methode=ATR)
2019-11-04T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 34.75 → 34.93 (Methode=ATR)
2019-11-04T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 34.93 → 35.33 (Methode=ATR)
2019-11-05T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 35.33 → 35.71 (Methode=ATR)
2019-11-05T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 35.71 → 36.01 (Methode=ATR)
2019-11-12T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 36.01 → 36.08 (Methode=ATR)
2019-11-12T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 36.08 → 36.10 (Methode=ATR)
2019-11-13T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 36.10 → 36.78 (Methode=ATR)
2019-11-14T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 36.78 → 36.99 (Methode=ATR)
2019-11-14T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 36.99 → 37.39 (Methode=ATR)
2019-11-14T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 37.39 → 37.42 (Methode=ATR)
2019-11-15T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 37.42 → 37.72 (Methode=ATR)
2019-11-18T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 37.72 → 38.57 (Methode=ATR)
2019-11-18T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 38.57 → 38.60 (Methode=ATR)
2019-11-18T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 38.60 → 38.73 (Methode=ATR)
2019-11-18T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 38.73 → 38.92 (Methode=ATR)
2019-11-19T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 38.92 → 39.26 (Methode=ATR)
2019-11-19T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 39.26 → 40.03 (Methode=ATR)
2019-11-19T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 40.03 → 40.42 (Methode=ATR)
2019-12-12T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 40.42 → 40.83 (Methode=ATR)
2019-12-12T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 40.83 → 41.51 (Methode=ATR)
2019-12-17T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 41.51 → 41.58 (Methode=ATR)
2019-12-17T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 41.58 → 41.67 (Methode=ATR)
2019-12-17T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 41.67 → 41.69 (Methode=ATR)
2019-12-18T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 41.69 → 41.70 (Methode=ATR)
2019-12-19T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 41.70 → 42.21 (Methode=ATR)
2019-12-20T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 42.21 → 42.76 (Methode=ATR)
2019-12-20T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 42.76 → 42.94 (Methode=ATR)
2019-12-20T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 42.94 → 43.14 (Methode=ATR)
2019-12-23T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 43.14 → 44.09 (Methode=ATR)
2019-12-23T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 44.09 → 44.26 (Methode=ATR)
2019-12-23T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 44.26 → 44.45 (Methode=ATR)
2019-12-23T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 44.45 → 44.46 (Methode=ATR)
2019-12-24T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 44.46 → 45.16 (Methode=ATR)
2019-12-24T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 45.16 → 45.44 (Methode=ATR)
2019-12-26T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 45.44 → 45.76 (Methode=ATR)
2020-01-02T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 45.76 → 46.56 (Methode=ATR)
2020-01-02T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 46.56 → 47.16 (Methode=ATR)
2020-01-02T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 47.16 → 47.64 (Methode=ATR)
2020-01-02T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 47.64 → 47.83 (Methode=ATR)
2020-01-09T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 47.83 → 48.16 (Methode=ATR)
2020-01-16T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 48.16 → 48.19 (Methode=ATR)
2020-01-16T19:30:00.000+01:00,↑ LONG Trail SL angehoben: 48.19 → 48.42 (Methode=ATR)
2020-01-16T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 48.42 → 48.59 (Methode=ATR)
2020-01-17T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 48.59 → 49.24 (Methode=ATR)
2020-01-17T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 49.24 → 49.67 (Methode=ATR)
2020-01-17T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 49.67 → 49.78 (Methode=ATR)
2020-01-21T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 49.78 → 50.38 (Methode=ATR)
2020-01-22T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 50.38 → 50.48 (Methode=ATR)
2020-01-22T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 50.48 → 50.58 (Methode=ATR)
2020-01-23T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 50.58 → 50.68 (Methode=ATR)
2020-02-10T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 50.68 → 50.75 (Methode=ATR)
2020-02-11T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 50.75 → 52.28 (Methode=ATR)
2020-02-11T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 52.28 → 52.59 (Methode=ATR)
2020-02-13T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 52.59 → 53.15 (Methode=ATR)
2020-02-14T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 53.15 → 53.71 (Methode=ATR)
2020-02-14T21:30:00.000+01:00,↑ LONG Trail SL angehoben: 53.71 → 53.92 (Methode=ATR)
2020-02-18T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 53.92 → 54.94 (Methode=ATR)
2020-02-18T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 54.94 → 56.12 (Methode=ATR)
2020-02-19T15:30:00.000+01:00,↑ LONG Trail SL angehoben: 56.12 → 56.97 (Methode=ATR)
2020-02-19T17:30:00.000+01:00,↑ LONG Trail SL angehoben: 56.97 → 57.25 (Methode=ATR)
