Datum,Nachricht
2026-02-11T16:41:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25095.9 | Grund: Short deaktiviert | BB: [25034.87 / 25066.88 / 25098.89]
2026-02-11T16:43:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25077.9 | Grund: Short deaktiviert | BB: [25050.39 / 25076.33 / 25102.27]
2026-02-11T16:46:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25084.9 | Grund: Short deaktiviert | BB: [25065.78 / 25086.61 / 25107.44]
2026-02-11T16:47:00.000+01:00,LONG SIGNAL BLOCKIERT | Preis: 25092.7 | Grund: Max Trades erreicht (5/5)
2026-02-11T16:50:00.000+01:00,LONG SIGNAL BLOCKIERT | Preis: 25069.1 | Grund: Max Trades erreicht (5/5)
2026-02-11T16:53:00.000+01:00,BB SQUEEZE ENDE | Breite: 0.353 (Avg: 0.282) | BB: [25053.92 / 25098.28 / 25142.64]
2026-02-11T16:55:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25178.2 | Grund: Short deaktiviert | BB: [25049.02 / 25114.33 / 25179.64]
2026-02-11T17:00:00.000+01:00,BB SQUEEZE START | Breite: 0.248 (Avg: 0.312) | BB: [25127.56 / 25158.76 / 25189.96]
2026-02-11T17:08:00.000+01:00,MT BEARISH | CCI: -2.3 | ATR: 21.22 | Preis: 25111.7 | MT-Linie: 25138.92
2026-02-11T17:10:00.000+01:00,MT BULLISH | CCI: 54.9 | ATR: 26 | Preis: 25142.8 | MT-Linie: 25138.92
2026-02-11T17:14:00.000+01:00,BB SQUEEZE ENDE | Breite: 0.303 (Avg: 0.261) | BB: [25100.09 / 25138.14 / 25176.19]
2026-02-11T17:15:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25160.8 | Grund: Short deaktiviert | BB: [25103.13 / 25141.76 / 25180.39]
2026-02-11T17:18:00.000+01:00,BB SQUEEZE START | Breite: 0.234 (Avg: 0.258) | BB: [25125.17 / 25154.56 / 25183.95]
2026-02-11T17:19:00.000+01:00,LONG SIGNAL BLOCKIERT | Preis: 25168.6 | Grund: Max Trades erreicht (5/5)
2026-02-11T17:21:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25164.2 | Grund: Short deaktiviert | BB: [25153.67 / 25164.98 / 25176.29]
2026-02-11T17:25:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25166.8 | Grund: Short deaktiviert | BB: [25154.46 / 25168.64 / 25182.82]
2026-02-11T17:26:00.000+01:00,MT BEARISH | CCI: -15.3 | ATR: 19.01 | Preis: 25150.5 | MT-Linie: 25161.32
2026-02-11T17:28:00.000+01:00,BB SQUEEZE ENDE | Breite: 0.235 (Avg: 0.235) | BB: [25131.88 / 25161.41 / 25190.94]
2026-02-11T17:30:00.000+01:00,LONG SIGNAL BLOCKIERT | Preis: 25129.1 | Grund: Max Trades erreicht (5/5)
2026-02-11T17:34:00.000+01:00,BB SQUEEZE START | Breite: 0.211 (Avg: 0.242) | BB: [25102.65 / 25129.17 / 25155.69]
2026-02-11T17:37:00.000+01:00,LONG SIGNAL BLOCKIERT | Preis: 25109.8 | Grund: Max Trades erreicht (5/5)
2026-02-11T17:39:00.000+01:00,MT BULLISH | CCI: 6 | ATR: 23.9 | Preis: 25143.1 | MT-Linie: 25139
2026-02-11T17:40:00.000+01:00,BB SQUEEZE ENDE | Breite: 0.244 (Avg: 0.243) | BB: [25092.74 / 25123.44 / 25154.14]
2026-02-11T17:41:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25156.2 | Grund: Short deaktiviert | BB: [25093.48 / 25127.29 / 25161.1]
2026-02-11T17:43:00.000+01:00,MT BEARISH | CCI: -16 | ATR: 20.67 | Preis: 25140 | MT-Linie: 25139
2026-02-11T17:45:00.000+01:00,MT BULLISH | CCI: 2.5 | ATR: 19.93 | Preis: 25147.3 | MT-Linie: 25139
2026-02-11T17:46:00.000+01:00,BB SQUEEZE START | Breite: 0.205 (Avg: 0.228) | BB: [25117.73 / 25143.48 / 25169.23]
2026-02-11T17:47:00.000+01:00,MT BEARISH | CCI: -8.5 | ATR: 18.69 | Preis: 25143.5 | MT-Linie: 25139
2026-02-11T17:51:00.000+01:00,LONG SIGNAL BLOCKIERT | Preis: 25124.5 | Grund: Max Trades erreicht (5/5)
2026-02-11T17:55:00.000+01:00,=== SITZUNG BEENDET === US100 | Trades: 5/5 | Offene Pos: 0 | Equity: 9941.14
2026-02-11T18:09:00.000+01:00,MT BULLISH | CCI: 23.4 | ATR: 17.58 | Preis: 25124.2 | MT-Linie: 25099.62
2026-02-11T18:11:00.000+01:00,MT BEARISH | CCI: -19.9 | ATR: 18.73 | Preis: 25111.3 | MT-Linie: 25100.93
2026-02-11T18:12:00.000+01:00,MT BULLISH | CCI: 65.8 | ATR: 20.44 | Preis: 25139.2 | MT-Linie: 25100.93
2026-02-11T18:55:00.000+01:00,MT BEARISH | CCI: -2.1 | ATR: 14.81 | Preis: 25200.2 | MT-Linie: 25203.56
2026-02-11T19:27:00.000+01:00,MT BULLISH | CCI: 61.7 | ATR: 15.88 | Preis: 25181.3 | MT-Linie: 25146.09
2026-02-11T20:05:00.000+01:00,MT BEARISH | CCI: -22.3 | ATR: 13.26 | Preis: 25194.6 | MT-Linie: 25210.03
2026-02-11T20:07:00.000+01:00,MT BULLISH | CCI: 23.8 | ATR: 13.31 | Preis: 25204.2 | MT-Linie: 25210.03
2026-02-11T20:09:00.000+01:00,MT BEARISH | CCI: -21.7 | ATR: 15.61 | Preis: 25197 | MT-Linie: 25210.03
2026-02-11T20:11:00.000+01:00,MT BULLISH | CCI: 28.3 | ATR: 14.44 | Preis: 25206.7 | MT-Linie: 25210.03
2026-02-11T20:43:00.000+01:00,MT BEARISH | CCI: -2 | ATR: 9.39 | Preis: 25248 | MT-Linie: 25255.73
2026-02-11T20:44:00.000+01:00,MT BULLISH | CCI: 33.9 | ATR: 9.71 | Preis: 25256.4 | MT-Linie: 25255.73
2026-02-11T20:45:00.000+01:00,MT BEARISH | CCI: -265.8 | ATR: 16.55 | Preis: 25201.2 | MT-Linie: 25255.73
2026-02-11T21:15:00.000+01:00,MT BULLISH | CCI: 15.2 | ATR: 9.58 | Preis: 25232.6 | MT-Linie: 25232.46
2026-02-11T21:17:00.000+01:00,MT BEARISH | CCI: -12.5 | ATR: 9.01 | Preis: 25227.9 | MT-Linie: 25232.46
2026-02-11T21:39:00.000+01:00,MT BULLISH | CCI: 39 | ATR: 11.19 | Preis: 25221.2 | MT-Linie: 25206.06
2026-02-11T21:50:00.000+01:00,MT BEARISH | CCI: -8.9 | ATR: 10.99 | Preis: 25213.9 | MT-Linie: 25220.75
2026-02-11T21:52:00.000+01:00,MT BULLISH | CCI: 46 | ATR: 11.01 | Preis: 25221.8 | MT-Linie: 25220.75
2026-02-11T21:58:00.000+01:00,MT BEARISH | CCI: -19.4 | ATR: 11.29 | Preis: 25211.6 | MT-Linie: 25220.75
2026-02-11T22:18:00.000+01:00,MT BULLISH | CCI: 1.6 | ATR: 9.92 | Preis: 25209.5 | MT-Linie: 25206.51
2026-02-11T22:19:00.000+01:00,MT BEARISH | CCI: -30.8 | ATR: 9.73 | Preis: 25203.6 | MT-Linie: 25206.51
2026-02-11T22:28:00.000+01:00,MT BULLISH | CCI: 27.5 | ATR: 6.96 | Preis: 25204.5 | MT-Linie: 25203.46
2026-02-11T22:41:00.000+01:00,MT BEARISH | CCI: -34.2 | ATR: 4.95 | Preis: 25198.5 | MT-Linie: 25203.46
2026-02-11T22:42:00.000+01:00,MT BULLISH | CCI: 17.3 | ATR: 4.86 | Preis: 25201.9 | MT-Linie: 25203.46
2026-02-11T22:43:00.000+01:00,MT BEARISH | CCI: -47.1 | ATR: 4.89 | Preis: 25197.5 | MT-Linie: 25203.46
2026-02-11T22:48:00.000+01:00,MT BULLISH | CCI: 6.8 | ATR: 5.59 | Preis: 25201.6 | MT-Linie: 25203.41
2026-02-11T22:50:00.000+01:00,MT BEARISH | CCI: -5.7 | ATR: 5.59 | Preis: 25201.4 | MT-Linie: 25203.41
2026-02-11T22:51:00.000+01:00,MT BULLISH | CCI: 29.1 | ATR: 5.28 | Preis: 25203.2 | MT-Linie: 25203.41
2026-02-11T22:59:00.000+01:00,MT BEARISH | CCI: -181.7 | ATR: 5.08 | Preis: 25194.7 | MT-Linie: 25203.41
2026-02-11T23:18:00.000+01:00,MT BULLISH | CCI: 38.6 | ATR: 2.91 | Preis: 25201.8 | MT-Linie: 25200.71
2026-02-11T23:20:00.000+01:00,MT BEARISH | CCI: -23.5 | ATR: 3.2 | Preis: 25199.2 | MT-Linie: 25200.71
2026-02-11T23:30:00.000+01:00,MT BULLISH | CCI: 16.5 | ATR: 1.26 | Preis: 25200.4 | MT-Linie: 25199.52
2026-02-12T00:00:00.000+01:00,MT BEARISH | CCI: -349.3 | ATR: 4.02 | Preis: 25187.1 | MT-Linie: 25206.5
2026-02-12T00:46:00.000+01:00,MT BULLISH | CCI: 13.7 | ATR: 7.86 | Preis: 25164.9 | MT-Linie: 25148.44
2026-02-12T00:48:00.000+01:00,MT BEARISH | CCI: -18.8 | ATR: 7.41 | Preis: 25158.1 | MT-Linie: 25155.12
2026-02-12T00:58:00.000+01:00,MT BULLISH | CCI: 37.6 | ATR: 7.61 | Preis: 25156.9 | MT-Linie: 25155.12
2026-02-12T01:00:00.000+01:00,MT BEARISH | CCI: -38.6 | ATR: 7.84 | Preis: 25148.7 | MT-Linie: 25155.12
2026-02-12T01:01:00.000+01:00,MT BULLISH | CCI: 77.8 | ATR: 9.29 | Preis: 25158 | MT-Linie: 25155.12
2026-02-12T01:08:00.000+01:00,MT BEARISH | CCI: -40.8 | ATR: 10.2 | Preis: 25149.7 | MT-Linie: 25155.12
2026-02-12T01:16:00.000+01:00,MT BULLISH | CCI: 18.7 | ATR: 8.63 | Preis: 25155 | MT-Linie: 25155.12
2026-02-12T01:18:00.000+01:00,MT BEARISH | CCI: -18.3 | ATR: 7.81 | Preis: 25152.2 | MT-Linie: 25155.12
2026-02-12T01:30:00.000+01:00,MT BULLISH | CCI: 58.7 | ATR: 8.26 | Preis: 25155.2 | MT-Linie: 25150.73
2026-02-12T02:04:00.000+01:00,MT BEARISH | CCI: -9.1 | ATR: 7.33 | Preis: 25177 | MT-Linie: 25179.2
2026-02-12T02:06:00.000+01:00,MT BULLISH | CCI: 18.3 | ATR: 7.17 | Preis: 25181.3 | MT-Linie: 25179.2
2026-02-12T02:07:00.000+01:00,MT BEARISH | CCI: -14.2 | ATR: 6.73 | Preis: 25179.1 | MT-Linie: 25179.2
2026-02-12T02:09:00.000+01:00,MT BULLISH | CCI: 62.3 | ATR: 6.93 | Preis: 25185.5 | MT-Linie: 25179.2
2026-02-12T02:15:00.000+01:00,MT BEARISH | CCI: -30.8 | ATR: 6.47 | Preis: 25181.9 | MT-Linie: 25179.37
2026-02-12T02:26:00.000+01:00,MT BULLISH | CCI: 114.3 | ATR: 8.96 | Preis: 25191.4 | MT-Linie: 25178.14
2026-02-12T03:01:00.000+01:00,MT BEARISH | CCI: -0.5 | ATR: 7.27 | Preis: 25215.8 | MT-Linie: 25213.55
2026-02-12T03:07:00.000+01:00,MT BULLISH | CCI: 40 | ATR: 7.28 | Preis: 25220.5 | MT-Linie: 25213.55
2026-02-12T03:10:00.000+01:00,MT BEARISH | CCI: -16.4 | ATR: 6.3 | Preis: 25217.5 | MT-Linie: 25213.55
2026-02-12T03:49:00.000+01:00,MT BULLISH | CCI: 62.2 | ATR: 5.99 | Preis: 25203.5 | MT-Linie: 25197.02
2026-02-12T03:52:00.000+01:00,MT BEARISH | CCI: -14.6 | ATR: 5.48 | Preis: 25198.1 | MT-Linie: 25197.02
2026-02-12T03:53:00.000+01:00,MT BULLISH | CCI: 47.3 | ATR: 5.37 | Preis: 25202.2 | MT-Linie: 25197.02
2026-02-12T04:19:00.000+01:00,MT BEARISH | CCI: -23 | ATR: 4.28 | Preis: 25208.2 | MT-Linie: 25212.22
2026-02-12T04:20:00.000+01:00,MT BULLISH | CCI: 32.3 | ATR: 4.9 | Preis: 25214.5 | MT-Linie: 25212.22
2026-02-12T04:21:00.000+01:00,MT BEARISH | CCI: -8.7 | ATR: 4.84 | Preis: 25211.2 | MT-Linie: 25212.22
2026-02-12T04:22:00.000+01:00,MT BULLISH | CCI: 7.6 | ATR: 4.78 | Preis: 25213 | MT-Linie: 25212.22
2026-02-12T04:23:00.000+01:00,MT BEARISH | CCI: -33.2 | ATR: 4.84 | Preis: 25210.5 | MT-Linie: 25212.22
2026-02-12T04:28:00.000+01:00,MT BULLISH | CCI: 137 | ATR: 6.18 | Preis: 25221.5 | MT-Linie: 25211.92
2026-02-12T04:58:00.000+01:00,MT BEARISH | CCI: -20.2 | ATR: 3.82 | Preis: 25227.5 | MT-Linie: 25231.26
2026-02-12T05:15:00.000+01:00,MT BULLISH | CCI: 107.8 | ATR: 4.55 | Preis: 25236.2 | MT-Linie: 25230.73
2026-02-12T05:36:00.000+01:00,MT BEARISH | CCI: -7.1 | ATR: 5.64 | Preis: 25238.2 | MT-Linie: 25247.74
2026-02-12T05:38:00.000+01:00,MT BULLISH | CCI: 1.5 | ATR: 4.88 | Preis: 25239.9 | MT-Linie: 25244.77
2026-02-12T05:39:00.000+01:00,MT BEARISH | CCI: -1.4 | ATR: 4.51 | Preis: 25239.8 | MT-Linie: 25244.77
2026-02-12T05:46:00.000+01:00,MT BULLISH | CCI: 17.1 | ATR: 4.24 | Preis: 25243.9 | MT-Linie: 25241.19
2026-02-12T05:53:00.000+01:00,MT BEARISH | CCI: -15.3 | ATR: 3.68 | Preis: 25243.3 | MT-Linie: 25241.19
2026-02-12T05:57:00.000+01:00,MT BULLISH | CCI: 32.7 | ATR: 3.7 | Preis: 25246.7 | MT-Linie: 25241.19
2026-02-12T05:59:00.000+01:00,MT BEARISH | CCI: -2.6 | ATR: 3.39 | Preis: 25244.2 | MT-Linie: 25242.9
2026-02-12T06:00:00.000+01:00,MT BULLISH | CCI: 110.3 | ATR: 4.03 | Preis: 25251.7 | MT-Linie: 25242.9
2026-02-12T06:27:00.000+01:00,MT BEARISH | CCI: -11.9 | ATR: 3.36 | Preis: 25251.6 | MT-Linie: 25254.72
2026-02-12T06:28:00.000+01:00,MT BULLISH | CCI: 6 | ATR: 3.45 | Preis: 25252.7 | MT-Linie: 25254.72
2026-02-12T06:29:00.000+01:00,MT BEARISH | CCI: -39.9 | ATR: 3.36 | Preis: 25251.2 | MT-Linie: 25254.72
2026-02-12T06:40:00.000+01:00,MT BULLISH | CCI: 42.6 | ATR: 3.88 | Preis: 25254.1 | MT-Linie: 25251.87
2026-02-12T06:53:00.000+01:00,MT BEARISH | CCI: -54.7 | ATR: 3.99 | Preis: 25250.8 | MT-Linie: 25253.49
2026-02-12T06:54:00.000+01:00,MT BULLISH | CCI: 59.8 | ATR: 4.35 | Preis: 25256.5 | MT-Linie: 25253.49
2026-02-12T06:56:00.000+01:00,MT BEARISH | CCI: -22.8 | ATR: 4.7 | Preis: 25252.2 | MT-Linie: 25253.49
2026-02-12T06:59:00.000+01:00,MT BULLISH | CCI: 85.8 | ATR: 4.96 | Preis: 25257.6 | MT-Linie: 25253.49
2026-02-12T07:01:00.000+01:00,MT BEARISH | CCI: -5.9 | ATR: 4.97 | Preis: 25253 | MT-Linie: 25253.49
2026-02-12T07:12:00.000+01:00,MT BULLISH | CCI: 12.9 | ATR: 5.82 | Preis: 25252.7 | MT-Linie: 25247.62
2026-02-12T07:17:00.000+01:00,MT BEARISH | CCI: -8.6 | ATR: 7.12 | Preis: 25251.2 | MT-Linie: 25247.81
2026-02-12T07:52:00.000+01:00,MT BULLISH | CCI: 27.5 | ATR: 6.61 | Preis: 25231.8 | MT-Linie: 25224.8
2026-02-12T08:47:00.000+01:00,MT BEARISH | CCI: -8.4 | ATR: 5.96 | Preis: 25263.3 | MT-Linie: 25266.7
2026-02-12T08:48:00.000+01:00,MT BULLISH | CCI: 5.8 | ATR: 5.79 | Preis: 25265.1 | MT-Linie: 25266.7
2026-02-12T08:52:00.000+01:00,MT BEARISH | CCI: -50.4 | ATR: 5.45 | Preis: 25262.9 | MT-Linie: 25266.7
2026-02-12T08:56:00.000+01:00,MT BULLISH | CCI: 83.8 | ATR: 5.23 | Preis: 25271.5 | MT-Linie: 25266.7
2026-02-12T08:58:00.000+01:00,MT BEARISH | CCI: -4.6 | ATR: 5.13 | Preis: 25268.2 | MT-Linie: 25266.7
2026-02-12T08:59:00.000+01:00,MT BULLISH | CCI: 8.5 | ATR: 5.06 | Preis: 25268.6 | MT-Linie: 25266.7
2026-02-12T09:06:00.000+01:00,MT BEARISH | CCI: -15.7 | ATR: 8.47 | Preis: 25268.9 | MT-Linie: 25268.73
2026-02-12T09:07:00.000+01:00,MT BULLISH | CCI: 194 | ATR: 9.76 | Preis: 25281.6 | MT-Linie: 25268.73
2026-02-12T09:12:00.000+01:00,MT BEARISH | CCI: -103 | ATR: 9.44 | Preis: 25263.1 | MT-Linie: 25270.3
2026-02-12T09:15:00.000+01:00,MT BULLISH | CCI: 7.6 | ATR: 9.48 | Preis: 25271.6 | MT-Linie: 25270.3
2026-02-12T09:16:00.000+01:00,MT BEARISH | CCI: -19.4 | ATR: 8.94 | Preis: 25269.4 | MT-Linie: 25270.3
2026-02-12T09:17:00.000+01:00,MT BULLISH | CCI: 23.3 | ATR: 8.55 | Preis: 25272.8 | MT-Linie: 25270.3
2026-02-12T09:20:00.000+01:00,MT BEARISH | CCI: -28.7 | ATR: 8.67 | Preis: 25268.9 | MT-Linie: 25270.3
2026-02-12T09:53:00.000+01:00,MT BULLISH | CCI: 92.5 | ATR: 7.41 | Preis: 25266.3 | MT-Linie: 25257.26
2026-02-12T10:29:00.000+01:00,MT BEARISH | CCI: -103.6 | ATR: 5.83 | Preis: 25266.5 | MT-Linie: 25268.51
2026-02-12T10:38:00.000+01:00,MT BULLISH | CCI: 58.9 | ATR: 6.08 | Preis: 25273.6 | MT-Linie: 25268.51
2026-02-12T10:39:00.000+01:00,MT BEARISH | CCI: -83.1 | ATR: 6.35 | Preis: 25266.6 | MT-Linie: 25268.51
2026-02-12T10:54:00.000+01:00,MT BULLISH | CCI: 65.1 | ATR: 6.08 | Preis: 25271 | MT-Linie: 25264.39
2026-02-12T10:55:00.000+01:00,MT BEARISH | CCI: -6 | ATR: 5.93 | Preis: 25266.4 | MT-Linie: 25264.39
2026-02-12T10:56:00.000+01:00,MT BULLISH | CCI: 25.1 | ATR: 5.59 | Preis: 25268 | MT-Linie: 25264.39
2026-02-12T11:11:00.000+01:00,MT BEARISH | CCI: -19.1 | ATR: 6.23 | Preis: 25268.3 | MT-Linie: 25278.88
2026-02-12T11:40:00.000+01:00,MT BULLISH | CCI: 29.5 | ATR: 5.66 | Preis: 25266.6 | MT-Linie: 25263.95
2026-02-12T11:44:00.000+01:00,MT BEARISH | CCI: -20.7 | ATR: 5.13 | Preis: 25260.8 | MT-Linie: 25263.95
2026-02-12T11:45:00.000+01:00,MT BULLISH | CCI: 42 | ATR: 4.93 | Preis: 25263.3 | MT-Linie: 25263.95
2026-02-12T11:47:00.000+01:00,MT BEARISH | CCI: -31.4 | ATR: 4.93 | Preis: 25260 | MT-Linie: 25263.95
2026-02-12T11:51:00.000+01:00,MT BULLISH | CCI: 90.3 | ATR: 4.3 | Preis: 25264.9 | MT-Linie: 25263.95
2026-02-12T11:55:00.000+01:00,MT BEARISH | CCI: -10.1 | ATR: 4.08 | Preis: 25260.7 | MT-Linie: 25263.95
2026-02-12T11:56:00.000+01:00,MT BULLISH | CCI: 67 | ATR: 3.98 | Preis: 25263.6 | MT-Linie: 25263.95
2026-02-12T12:08:00.000+01:00,MT BEARISH | CCI: -13.7 | ATR: 6.99 | Preis: 25263.4 | MT-Linie: 25266.31
2026-02-12T12:09:00.000+01:00,MT BULLISH | CCI: 124.2 | ATR: 6.98 | Preis: 25270.3 | MT-Linie: 25266.31
2026-02-12T12:35:00.000+01:00,MT BEARISH | CCI: -55.3 | ATR: 4.84 | Preis: 25271 | MT-Linie: 25279.79
2026-02-12T12:49:00.000+01:00,MT BULLISH | CCI: 22 | ATR: 4.74 | Preis: 25276.1 | MT-Linie: 25269.3
2026-02-12T13:03:00.000+01:00,MT BEARISH | CCI: -39.2 | ATR: 5.81 | Preis: 25270.9 | MT-Linie: 25276.76
2026-02-12T13:14:00.000+01:00,MT BULLISH | CCI: 4 | ATR: 6.64 | Preis: 25272.9 | MT-Linie: 25274.41
2026-02-12T13:15:00.000+01:00,MT BEARISH | CCI: -62.9 | ATR: 6.7 | Preis: 25267.4 | MT-Linie: 25274.41
2026-02-12T13:16:00.000+01:00,MT BULLISH | CCI: 14.8 | ATR: 7.07 | Preis: 25274.2 | MT-Linie: 25274.41
2026-02-12T13:17:00.000+01:00,MT BEARISH | CCI: -18.4 | ATR: 6.66 | Preis: 25271.8 | MT-Linie: 25274.41
2026-02-12T13:18:00.000+01:00,MT BULLISH | CCI: 20.7 | ATR: 6.41 | Preis: 25275.1 | MT-Linie: 25274.41
2026-02-12T13:21:00.000+01:00,MT BEARISH | CCI: -10.8 | ATR: 5.76 | Preis: 25273.6 | MT-Linie: 25274.41
2026-02-12T13:22:00.000+01:00,MT BULLISH | CCI: 32.6 | ATR: 5.51 | Preis: 25276.7 | MT-Linie: 25274.41
2026-02-12T13:45:00.000+01:00,MT BEARISH | CCI: -3.6 | ATR: 7.41 | Preis: 25281.5 | MT-Linie: 25291.3
2026-02-12T13:47:00.000+01:00,MT BULLISH | CCI: 3.5 | ATR: 7.18 | Preis: 25283.3 | MT-Linie: 25291.3
2026-02-12T13:48:00.000+01:00,MT BEARISH | CCI: -14.3 | ATR: 6.61 | Preis: 25281.8 | MT-Linie: 25291.3
2026-02-12T13:49:00.000+01:00,MT BULLISH | CCI: 32.3 | ATR: 6.68 | Preis: 25287.1 | MT-Linie: 25291.3
2026-02-12T13:52:00.000+01:00,MT BEARISH | CCI: -40 | ATR: 6.79 | Preis: 25281.2 | MT-Linie: 25291.3
2026-02-12T14:29:00.000+01:00,MT BULLISH | CCI: 22.5 | ATR: 6.95 | Preis: 25263.1 | MT-Linie: 25257.8
2026-02-12T15:01:00.000+01:00,MT BEARISH | CCI: -7.7 | ATR: 8.47 | Preis: 25301.5 | MT-Linie: 25317.37
2026-02-12T15:30:00.000+01:00,=== SITZUNG GESTARTET === US100 | Fenster: 15:30-17:55 | Modus: Mean Reversion | Max: 5
2026-02-12T15:32:00.000+01:00,>>> LONG ENTRY #1 | Mean Rev. @ 25288.3 | SL: 25245.52 (42.8 Pkt) | TP: 25360.3 (72 Pkt)
2026-02-12T15:32:00.000+01:00,    MT: BEAR | CCI: -31.4 | BB: [25260.52 / 25279.79 / 25299.06] | ATR: 19.45
2026-02-12T15:36:00.000+01:00,>>> LONG ENTRY #2 | Mean Rev. @ 25283.1 | SL: 25228.74 (54.4 Pkt) | TP: 25355.1 (72 Pkt)
2026-02-12T15:36:00.000+01:00,    MT: BEAR | CCI: -44.8 | BB: [25260.01 / 25274.49 / 25288.97] | ATR: 24.71
2026-02-12T15:38:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25280.2 | Grund: Short deaktiviert | BB: [25260.83 / 25276.46 / 25292.09]
2026-02-12T15:40:00.000+01:00,MT BULLISH | CCI: 19.5 | ATR: 26.09 | Preis: 25290.1 | MT-Linie: 25284.26
2026-02-12T15:41:00.000+01:00,MT BEARISH | CCI: -41.3 | ATR: 26 | Preis: 25281.6 | MT-Linie: 25284.26
2026-02-12T15:41:00.000+01:00,BB SQUEEZE START | Breite: 0.079 (Avg: 0.086) | BB: [25272.27 / 25282.29 / 25292.31]
2026-02-12T15:41:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25281.6 | Grund: Short deaktiviert | BB: [25272.27 / 25282.29 / 25292.31]
2026-02-12T15:43:00.000+01:00,BB SQUEEZE ENDE | Breite: 0.097 (Avg: 0.085) | BB: [25265.62 / 25277.93 / 25290.24]
2026-02-12T15:44:00.000+01:00,<<< POSITION GESCHLOSSEN | Vorher: 0.78 | Preis: 25227.5 | Netto PnL: -105.55 | Equity: 9894.45
2026-02-12T15:46:00.000+01:00,>>> LONG ENTRY #3 | Mean Rev. @ 25207.8 | SL: 25141.28 (66.5 Pkt) | TP: 25279.8 (72 Pkt)
2026-02-12T15:46:00.000+01:00,    MT: BEAR | CCI: -289.6 | BB: [25207.32 / 25257.87 / 25308.42] | ATR: 30.24
2026-02-12T15:50:00.000+01:00,>>> LONG ENTRY #4 | Mean Rev. @ 25185.3 | SL: 25116.12 (69.2 Pkt) | TP: 25257.3 (72 Pkt)
2026-02-12T15:50:00.000+01:00,    MT: BEAR | CCI: -187.3 | BB: [25160.49 / 25218.22 / 25275.95] | ATR: 31.45
2026-02-12T15:54:00.000+01:00,BB SQUEEZE START | Breite: 0.13 (Avg: 0.144) | BB: [25170.79 / 25187.1 / 25203.41]
2026-02-12T15:56:00.000+01:00,BB SQUEEZE ENDE | Breite: 0.172 (Avg: 0.145) | BB: [25157.32 / 25179.01 / 25200.7]
2026-02-12T15:57:00.000+01:00,<<< TEIL-EXIT | Pos: 0.78 -> 0.39 | Preis: 25140 | PnL offen: -17.82
2026-02-12T15:59:00.000+01:00,<<< POSITION GESCHLOSSEN | Vorher: 0.39 | Preis: 25123.7 | Netto PnL: -166.94 | Equity: 9833.06
2026-02-12T16:01:00.000+01:00,>>> LONG ENTRY #5 | Mean Rev. @ 25156.3 | SL: 25090.42 (65.9 Pkt) | TP: 25228.3 (72 Pkt)
2026-02-12T16:01:00.000+01:00,    MT: BEAR | CCI: -82.2 | BB: [25110.65 / 25152.53 / 25194.41] | ATR: 29.95
2026-02-12T16:09:00.000+01:00,LONG SIGNAL BLOCKIERT | Preis: 25110.9 | Grund: Max Trades erreicht (5/5)
2026-02-12T16:09:00.000+01:00,<<< POSITION GESCHLOSSEN | Vorher: 0.39 | Preis: 25110.9 | Netto PnL: -196.68 | Equity: 9803.32
2026-02-12T16:13:00.000+01:00,BB SQUEEZE START | Breite: 0.192 (Avg: 0.213) | BB: [25098.75 / 25122.9 / 25147.05]
2026-02-12T16:14:00.000+01:00,BB SQUEEZE ENDE | Breite: 0.219 (Avg: 0.216) | BB: [25098.61 / 25126.18 / 25153.75]
2026-02-12T16:16:00.000+01:00,MT BULLISH | CCI: 8 | ATR: 26.06 | Preis: 25164.4 | MT-Linie: 25141.57
2026-02-12T16:17:00.000+01:00,MT BEARISH | CCI: -50 | ATR: 26.59 | Preis: 25134.8 | MT-Linie: 25141.57
2026-02-12T16:17:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25134.8 | Grund: Short deaktiviert | BB: [25097.49 / 25129.85 / 25162.21]
2026-02-12T16:18:00.000+01:00,BB SQUEEZE START | Breite: 0.221 (Avg: 0.231) | BB: [25106.25 / 25134.08 / 25161.91]
2026-02-12T16:22:00.000+01:00,MT BULLISH | CCI: 69.8 | ATR: 32.35 | Preis: 25168.9 | MT-Linie: 25141.57
2026-02-12T16:22:00.000+01:00,LONG SIGNAL BLOCKIERT | Preis: 25168.9 | Grund: Max Trades erreicht (5/5)
2026-02-12T16:23:00.000+01:00,MT BEARISH | CCI: -6.3 | ATR: 32.2 | Preis: 25141.9 | MT-Linie: 25141.57
2026-02-12T16:23:00.000+01:00,SHORT SIGNAL GEFILTERT | Preis: 25141.9 | Grund: Short deaktiviert | BB: [25119.91 / 25143.9 / 25167.89]
2026-02-12T16:24:00.000+01:00,MT BULLISH | CCI: 5.9 | ATR: 29.44 | Preis: 25145.1 | MT-Linie: 25141.57
