symbol,direction,entry_time,exit_time,entry_price,exit_price,sl_price,lot_size,initial_lot_size,pnl,rr,exit_reason,initial_risk,partial_tp_taken,partial_tp_pnl
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,177.90086490086148,174.2570911674336,174.2748812539237,265.08740099118523,265.08740099118523,-970.5378447345299,-1.0049062787431817,stop_loss,961.2025810032762,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,182.3088568006243,182.32379198833468,182.34202287401473,286.84539170295045,286.84539170295045,-0.9457841840296419,0.004503152222620349,breakeven,951.3535312922628,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,177.10521899632045,190.6145722801372,190.63228280203683,127.93787013210837,255.87574026421674,2701.6125508408263,3.5960710857449616,stop_loss,961.2478979322917,True,975.6933470864733
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,179.2109784262521,190.6143617041942,190.63228280203683,131.07326245443326,262.1465249088665,2500.9504812891546,3.1418929949011183,stop_loss,951.4510212052861,True,1008.7702766568764
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,181.5690018245152,190.61412590185438,190.63228280203683,139.0941661178785,278.188332235757,2344.169647348539,2.644773273743436,stop_loss,951.404041670066,True,1088.696987667561
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,186.2001458304269,190.6136627874538,190.63228280203683,199.84199633078484,399.6839926615697,1866.5615256794927,1.8355074578248711,stop_loss,961.0487124658473,True,988.364747637403
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,186.99498073032925,190.6135833039638,190.63228280203683,234.2931873529893,468.5863747059786,1815.8746517845327,1.7461581978621583,stop_loss,971.0619940146964,True,972.5266674424706
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,193.64139867510113,193.64645487018583,193.66581901005335,435.4655352300883,435.4655352300883,-6.230837012756462,0.0020704855582851633,breakeven,1063.4214230465798,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,193.27520446777345,193.28092943756104,193.30025695800782,424.44367364017086,424.44367364017086,-5.773759565381468,0.002285189908880931,breakeven,1063.337098891263,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,195.82373019627164,193.29240673002516,193.3119891030448,423.31395832182943,423.31395832182943,-1079.7268936703738,-1.0077963342131229,stop_loss,1063.2550644534551,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,197.05429578508648,197.0583772599792,197.07808268955773,442.36729327429924,442.36729327429924,-6.91170709568877,0.0017158495329478846,breakeven,1052.2548546326072,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,198.43721885681154,196.10082774112703,196.1206714630127,454.1964852839632,454.1964852839632,-1070.08746366471,-1.0085660763681321,stop_loss,1052.1676842571528,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,185.91070006234304,183.32101556931084,183.33960663931708,405.0057278108022,405.0057278108022,-1056.2616590342188,-1.0072308029882313,stop_loss,1041.3075630621945,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,188.87295821053638,193.5468257691901,193.56571306501115,166.84964021125174,333.6992804225035,1822.3388326793224,1.5132552304531053,stop_loss,1030.6696515734657,True,1045.735033947271
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,189.06781774248392,193.5468062832369,193.56571306501115,159.1653155561464,318.3306311122928,1784.5978802705426,1.3834563203927162,stop_loss,1030.6066248032196,True,1074.7788496589287
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,190.00583229064938,193.5467124817821,193.56571306501115,179.2342668410572,358.4685336821144,1673.350036540145,1.2316709682963778,stop_loss,1030.5464387254747,True,1042.1719918215672
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,191.53857585362022,191.5504954845428,191.56964934212817,331.62621163364764,331.62621163364764,-2.399454468478474,0.0038359487443905536,breakeven,1030.4783276133824,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,193.89019530160087,190.564910612951,190.58429963248116,311.6900566542891,311.6900566542891,-1042.3978917754462,-1.0058649822834032,stop_loss,1030.4148084010903,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,175.38174945286343,175.40124587940218,175.41878405434747,289.65054997291463,289.65054997291463,0.5666439359654767,0.005264381350818733,breakeven,1072.709268787593,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,178.77613410949706,175.27434307445526,175.2922206878662,307.8889569148034,307.8889569148034,-1083.559292578943,-1.0051314746514501,stop_loss,1072.6584693674088,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,175.14343932015555,175.15695878643035,175.17447313036237,342.1344309987822,342.1344309987822,-1.367247741651119,0.0043563668736456545,breakeven,1061.7734996835268,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,176.6780198778425,173.2698289827674,173.28749678475518,313.12094232896027,313.12094232896027,-1072.6013859157267,-1.0052109369270497,stop_loss,1061.6437858956042,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,175.7007995060512,172.35913438128333,172.37670446123394,319.3992839458476,319.3992839458476,-1072.8305864479605,-1.0052856731572735,stop_loss,1061.7135770825716,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,174.429683303833,171.271649667778,171.2890926361084,331.1906117766956,331.1906117766956,-1051.583448179784,-1.0055540406808325,stop_loss,1040.1341445838943,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,190.25074550083704,190.26044444274902,190.2794695172991,358.4064776560025,358.4064776560025,-3.342893965336931,0.003376596697328495,breakeven,1029.4873564297666,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,184.5295503343855,189.81539627069202,189.83384922572546,202.41073751766908,202.41073751766908,1066.0699069374398,1.0391928712801766,stop_loss,1029.5605406285713,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,183.56579911368235,189.8154926458141,189.83384922572546,195.20758551127676,195.20758551127676,1216.2822421916785,1.1850025299104152,stop_loss,1029.5231898661941,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,193.40481098720002,193.42009434425353,193.43943482535224,303.8973487735196,303.8973487735196,-1.233413698154986,0.0044141140523821605,breakeven,1052.209261881838,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,196.0281348637172,192.91457769144876,192.9341805049351,340.06658297529196,340.06658297529196,-1065.377128595712,-1.0063358444285762,stop_loss,1052.150486672539,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,196.0044110979353,192.8522946132987,192.8718950544085,335.8590377305902,335.8590377305902,-1065.143927954073,-1.0062570920108422,stop_loss,1052.0838240545488,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,204.36438969203402,212.38136235427856,212.40179879324776,123.24507503059843,246.49015006119686,2336.7039377071524,1.9172445258109558,stop_loss,1030.7004494991672,True,1351.269036124413
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,207.28216868809292,212.38107057637896,212.40179879324776,241.64853381773014,241.64853381773014,1227.010007953234,1.1954999999003346,stop_loss,1030.6500756900848,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,215.52321107046942,215.55362023944852,215.57517256055556,200.9397103293516,200.9397103293516,1.7790814048818904,0.005852251143816288,breakeven,1044.112676619179,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,213.30664928981236,207.43667000863758,207.45800067356654,178.51463439733106,178.51463439733106,-1051.580253429543,-1.0036471100126818,stop_loss,1044.0693694475772,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,219.34738213675362,226.79633962353296,226.81827436174663,96.4658498286248,192.9316996572496,1953.4993972532043,1.3613693054563738,stop_loss,1055.657728464178,True,1237.1171931177191
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,225.38379690987722,226.79573598205565,226.81827436174663,214.82360427667817,214.82360427667817,298.44573276061385,0.28733745055557186,stop_loss,1055.6154094009269,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,226.68644245692659,226.7137052680206,226.7363739122663,211.40320955194818,211.40320955194818,0.9706452723736652,0.005460047360631588,breakeven,1055.566991641329,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,228.33560551234655,228.3594558027649,228.38228936331615,226.0994000018253,226.0994000018253,0.22934275928381176,0.005108895243858415,breakeven,1055.5190693998318,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,232.35219339643206,227.61337601069312,227.63661123003277,226.44894672739449,226.44894672739449,-1078.254486659917,-1.0049273278504647,stop_loss,1067.8386147876035,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,235.47939464024134,230.31396721033366,230.3375151497977,207.5435130761383,207.5435130761383,-1076.8309723294217,-1.0045796365916009,stop_loss,1067.1637332608175,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,224.80128233773368,219.34018559311457,219.36266572134835,194.23074392377055,194.23074392377055,-1064.9731440890646,-1.0041334276378395,stop_loss,1056.3465513167027,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,232.59180842808314,228.31420485201156,228.33746403285437,245.7847930055226,245.7847930055226,-1056.9815254624148,-1.0054671598446283,stop_loss,1045.6531565555085,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,231.90055787222724,226.76050347579408,226.7836935315813,202.26906653518031,202.26906653518031,-1044.260668243094,-1.0045320833704736,stop_loss,1034.9833737696065,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.17973578316824,229.21224000938415,229.23515798296248,186.75299385703127,186.75299385703127,1.7896543537837344,0.005864838699400229,breakeven,1035.0261737713952,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,230.38292045593258,230.3999093626785,230.42294765472408,255.95389841239762,255.95389841239762,-1.5487985881405582,0.004244340663061433,breakeven,1024.5117573213436,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,234.8987103053502,230.71374647889274,230.73723634992328,246.1754659256613,246.1754659256613,-1035.9150262636904,-1.0056446036385502,stop_loss,1024.4527899147251,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,233.9385760171073,233.95675404911043,233.98014790671215,246.41529970193676,246.41529970193676,-1.285707162586462,0.004372673981367035,breakeven,1024.3949636152704,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.16151395525247,226.0931059040941,226.11602205548962,332.93466396340114,332.93466396340114,-1029.1068266388693,-1.0075246141345195,stop_loss,1013.949822250805,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,231.81048731122698,247.0542921829932,247.07747323172433,166.4637227721381,332.9274455442762,3864.393892747912,5.056964651985588,stop_loss,1003.5824581727742,True,1330.9659423020114
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,235.15109890529087,247.0539581218338,247.07747323172433,150.5332328079277,301.0664656158554,2823.40989375974,3.571034272535887,stop_loss,1003.5052820993833,True,1035.3529993353013
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,234.92103173392158,247.05398112855093,247.07747323172433,150.6194651370993,301.2389302741986,2894.3359257476454,3.6424069012400375,stop_loss,1003.4344859891503,True,1070.5986912428375
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,236.49011775425504,247.0538242199489,247.07747323172433,185.55273883604926,371.1054776720985,2983.295671726828,3.9071069255886353,stop_loss,1003.3637186288518,True,1027.7551561296443
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,239.92794712611607,247.05348043701173,247.07747323172433,172.98527282272693,345.97054564545385,2355.754106753997,2.425004456630606,stop_loss,1016.5856152737579,True,1127.415444332802
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,252.6456186567034,249.75188594647,249.77715050833567,401.7492205416613,401.7492205416613,-1172.5886233429555,-1.0088076842965976,stop_loss,1152.4048427553162,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,252.9772454398019,250.03473100557602,250.06002873012,395.00094002292997,395.00094002292997,-1172.1723629288172,-1.008671870163096,stop_loss,1152.3033425749475,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,254.96163553510394,254.9756294827652,255.0011256463187,285.83252154534125,285.83252154534125,-3.2881073643706924,0.0035436587112070133,breakeven,1128.7558064624764,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,239.23647586277554,234.51833126356397,234.54225491115025,240.42216999564585,240.42216999564585,-1139.9849035062969,-1.00509640424531,stop_loss,1128.5947876287762,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,230.83714528764997,234.28122449557168,234.30430821010043,239.39575584962122,239.39575584962122,818.8893521044316,0.730516909002805,stop_loss,1128.6500490616504,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,238.99843428475518,234.2213960353906,234.24529587881906,237.42991966459388,237.42991966459388,-1139.7729245057656,-1.0050282237518307,stop_loss,1128.537269876107,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,234.78014673505513,230.85208356325967,230.87556157793318,285.27277416559406,285.27277416559406,-1127.1550595457925,-1.0060129344677478,stop_loss,1113.8718397379787,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,236.59679254804342,244.98985960785458,245.01351928710938,139.42400309801823,278.84800619603647,2275.0268897632386,2.122738595210227,stop_loss,1102.5333127587428,True,1108.2476287087477
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,240.61716690063474,244.98945757041932,245.01351928710938,267.90549679260636,267.90549679260636,1164.7973017763788,1.062490164930418,stop_loss,1102.4673382148683,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,241.68634752546038,241.70458369766234,241.7287523324149,259.9712048531613,259.9712048531613,-1.5427435249863768,0.004300496455867598,breakeven,1102.4028755532331,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,244.0792102268764,244.095063176651,244.11947109767368,273.79935461713114,273.79935461713114,-2.34277965923693,0.003937557598894019,breakeven,1102.3400440622704,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,244.23531614031108,244.25148561973572,244.27590915134974,271.54260970754046,271.54260970754046,-2.241765942435463,0.003983316095778141,breakeven,1102.2732153320349,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,212.97239614214217,207.1791780171694,207.20047525678362,196.90912031453357,196.90912031453357,-1144.817031747687,-1.0036898010276356,stop_loss,1136.5438640610366,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,211.49025802612306,205.1613315955353,205.1824806213379,178.35977482066897,178.35977482066897,-1132.4851459067415,-1.0033528491012629,stop_loss,1125.0537575363842,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,211.08630441938126,211.11499611133573,211.13610474177767,223.6124855396023,223.6124855396023,1.6950256507603232,0.0057613466286574365,breakeven,1113.5973871735823,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,205.282901600429,209.21086906614576,209.2313973563058,227.8794480862984,227.8794480862984,890.335572450827,0.8037264463141919,stop_loss,1113.6911847225183,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,214.2653996603829,209.28216641439707,209.3035929543631,224.42433807213706,224.42433807213706,-1123.0556238562253,-1.0043182939674038,stop_loss,1113.5501856403876,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,208.03925110953196,208.0677225172806,208.08852644239155,226.0044408308027,226.0044408308027,1.7322416596514767,0.005778024438672485,breakeven,1113.6444049682002,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,220.1296993800572,213.66650359238758,213.6885165623256,172.51632237016415,172.51632237016415,-1118.6928639884416,-1.0034175353441925,stop_loss,1111.2091714289472,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.63018842424665,229.68528339752197,229.7082464163644,140.9103094764044,140.9103094764044,4.526947298247068,0.007058210412613402,breakeven,1099.9175826418282,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,220.36608597891671,229.0384492312459,229.06048583984378,155.31164007830495,155.31164007830495,1343.3617263549575,1.2244892956191227,stop_loss,1099.9842668228814,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,228.45806023733957,228.51263341804506,228.53547922406878,142.07755589102715,142.07755589102715,4.50697248720946,0.007049069357671729,breakeven,1099.9500414046502,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.00069291251043,229.0590019987106,229.08190206800185,135.43857447170632,135.43857447170632,4.79495704363885,0.0071801123712390705,breakeven,1099.885225380912,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,233.3323598589216,226.18826747638155,226.21160071236744,154.45743736266493,154.45743736266493,-1106.9518477048598,-1.0032767905086606,stop_loss,1099.854209853511,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,232.60902061462403,229.31514127384187,229.33840217590333,337.03734573242247,337.03734573242247,-1117.889126835198,-1.0071120806346796,stop_loss,1102.3205574899455,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,236.63184934343613,236.6507393135834,236.67440249851774,256.40008742057717,256.40008742057717,-1.2243370276860501,0.004439146782659783,breakeven,1091.063268294692,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,238.63274225507467,234.3267761235319,234.35063939775742,254.78196863102647,254.78196863102647,-1103.0527515853616,-1.005572793326234,stop_loss,1091.0025958678339,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,239.85768312726702,235.40340495695932,235.42739072527203,246.24600309828853,246.24600309828853,-1102.6449108848674,-1.00541403729964,stop_loss,1090.9417965479824,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,244.66987184797011,254.22639404448373,254.25086103166853,118.86199187579348,237.72398375158696,2205.586115628777,2.125548096720995,stop_loss,1068.8135125572207,True,1072.7006375042888
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,245.44055224827358,254.2263169764437,254.25086103166853,118.30972325439646,236.61944650879292,2293.3366384437654,1.9451437503835236,stop_loss,1068.7553486605811,True,1256.9029893962656
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,253.9015244620187,248.43043707010543,248.45582722255162,198.2159917383937,198.2159917383937,-1089.3813018216965,-1.0046624245399065,stop_loss,1079.4242790280002,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,256.27494817461286,250.70076557812826,250.7263930729457,196.7977178872022,196.7977178872022,-1101.9201479285646,-1.004618769093553,stop_loss,1091.9429815794879,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,263.6927549634661,257.58344381523676,257.6098130907331,179.46459901617936,179.46459901617936,-1101.0277864278007,-1.0043349543770157,stop_loss,1091.6727240287528,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,262.43616927010675,256.22517713982177,256.25142075674876,176.5027952481006,176.5027952481006,-1100.7799182570657,-1.0042432795562033,stop_loss,1091.6254005142196,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,275.406974029541,270.67021244590757,270.69775314331054,227.12058503716923,227.12058503716923,-1081.9635397566997,-1.005848249226002,stop_loss,1069.5610027499206,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,276.6614523751395,276.6897201113892,276.7173862566267,189.27326132412477,189.27326132412477,0.11333006019450931,0.005053776977050069,breakeven,1058.6788167592886,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,278.0121651785714,284.2135884667969,284.24138968331476,193.69754286935276,193.69754286935276,1195.695305848451,1.1346782907128452,stop_loss,1058.626452143915,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,282.0319156101772,282.0402860030365,282.06848919459753,289.4366937090565,289.4366937090565,-5.740581953100223,0.0022886443841868423,breakeven,1058.573735171234,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,285.6615271432059,281.98740304197037,282.0159691946847,290.35119444897003,290.35119444897003,-1074.9738592767617,-1.0078358794779096,stop_loss,1058.4921047860594,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,286.36070534842355,282.71061585643224,282.7392519269671,292.2608796649323,292.2608796649323,-1075.0408911131876,-1.0079073419432045,stop_loss,1058.4091626204454,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,255.9033979143415,255.93132511779785,255.95691545758928,195.95908307461312,195.95908307461312,0.45738240213055903,0.005218326881535696,breakeven,1048.7248703238527,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,260.8852503095354,255.90168911953518,255.92777764456613,211.53414140613089,211.53414140613089,-1059.6065318808458,-1.0052624647262918,stop_loss,1048.6747237286418,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,269.192522920881,273.1687943358776,273.19571358816967,162.81878447288852,162.81878447288852,642.9639774190656,0.623693821143533,stop_loss,1038.028046096425,False,0.0
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,277.4260501316615,277.4619807204437,277.48972332545685,163.01745752433357,163.01745752433357,1.3341985649565595,0.0056429694570836715,breakeven,1037.9842164970537,False,0.0
