symbol,entry_time,exit_time,entry_price,exit_price,pnl,rr,exit_reason,initial_risk
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,174.2485815320696,174.27916887331824,3.0144484181994313,0.006370743608852758,breakeven,1099.8224129530454
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,176.82580321175712,171.5018958084379,-1107.0020316078198,-1.0033324219969986,stop_loss,1099.7824975778321
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,189.62463389805384,189.63761883761813,-2.037467513773092,0.004064474218122205,breakeven,1088.7059723520674
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,189.96474451337542,189.97707048002516,-2.318827087404193,0.003935187110725437,breakeven,1088.6413519283897
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,191.6436722891671,188.91714860797336,-1103.8769214993783,-1.0070786197938555,stop_loss,1088.5753278673599
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,192.24834284101215,189.54558910658153,-1103.9846723363523,-1.0071640123879617,stop_loss,1088.4982717587304
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,194.88767166137694,194.90504835746765,-0.6113988748196748,0.004713543396877005,breakeven,1066.2981127233297
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,200.99089246477402,211.8671956800406,1818.9995706541229,1.7093312154602534,stop_loss,1066.2356293475923
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,204.5093671526228,211.86684383257182,1123.3743040765926,1.0566652313435243,stop_loss,1066.2019491611804
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,207.2548804146903,211.8665692812456,608.6120895528816,0.5734739004828479,stop_loss,1066.1706335277825
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,217.7291826520647,207.27116095450262,-1070.4610896884951,-1.0020862781949398,stop_loss,1066.1194804083661
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,215.37355417524068,228.67997021294178,1460.205128816229,1.3719723331089255,stop_loss,1066.1431555264487
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,219.60449780055453,228.67954711857925,1495.9144035503114,1.3747273066988404,stop_loss,1090.9024869360655
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,225.25555550711493,228.6789820128086,625.3037901258117,0.5770724241025662,stop_loss,1090.8661962876397
