symbol,direction,entry_time,exit_time,entry_price,exit_price,sl_price,lot_size,initial_lot_size,pnl,rr,exit_reason,initial_risk,tp1_taken,tp2_taken,tp1_pnl,tp2_pnl,mom_score,risk_pct_used
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,273.80417861938474,265.72688670249937,265.7542671203613,224.46777434516702,224.46777434516702,-1819.0564516036452,-1.0034013315382728,stop_loss,1806.9457178613582,False,False,0.0,0.0,80,1.4
AAPL,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,273.3522997174944,265.38705468004497,265.4143899100167,227.62411231466007,227.62411231466007,-1819.1226802923168,-1.003443630708175,stop_loss,1806.8596735609444,False,False,0.0,0.0,65,1.4
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,123.50576978410993,118.85707102772304,118.86942160470144,270.5007684265486,270.5007684265486,-1260.691678690788,-1.0026638588174328,stop_loss,1254.135745223025,False,False,0.0,0.0,65,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,122.32455817631313,117.83883514170783,117.85106759752546,280.35602569434326,280.35602569434326,-1260.903165096789,-1.0027344320061002,stop_loss,1254.17003965,False,False,0.0,0.0,80,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,126.52050143650601,126.56815134689876,126.58080339704242,203.78879516487416,203.78879516487416,7.131200721729634,0.007901884112702637,breakeven,1228.8863883795173,False,False,0.0,0.0,70,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,125.83878683362687,125.88547633685792,125.89806021554128,207.32081842291305,207.32081842291305,7.069838023449041,0.007876976430747334,breakeven,1228.860604918966,False,False,0.0,0.0,55,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,128.75230383191789,122.90112544427326,122.91400067465645,210.478024662066,210.478024662066,-1234.131267588038,-1.0022053034993863,stop_loss,1228.8345159186902,False,False,0.0,0.0,65,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,127.63718207223074,123.40960215147834,123.42236586968556,291.56164096864995,291.56164096864995,-1236.1982896321435,-1.0030282976988456,stop_loss,1228.8787283953263,False,False,0.0,0.0,70,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,114.11193517957415,114.14438449382482,114.15579568734277,274.5394835976025,274.5394835976025,5.774903940025087,0.007398298811733633,breakeven,1204.144115312859,False,False,0.0,0.0,45,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,112.75242072514125,112.78465724432536,112.79593248639787,276.7548088882996,276.7548088882996,5.800242079903824,0.007408690950013089,breakeven,1204.2089170971055,False,False,0.0,0.0,55,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,113.61349898747034,113.6428587746432,113.65422012454195,295.7131845814797,295.7131845814797,5.321506996203086,0.007209962511909953,breakeven,1204.177712322456,False,False,0.0,0.0,50,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,115.83234579903738,112.16404172182355,112.17562495640345,329.28758822447656,329.28758822447656,-1211.620425138166,-1.003167656235842,stop_loss,1204.1127870811026,False,False,0.0,0.0,60,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,114.61232760293143,114.64558074198858,114.65704197474888,266.6094498817924,266.6094498817924,5.80904158956996,0.007436789941477529,breakeven,1192.1274072060955,False,False,0.0,0.0,75,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,125.20474019731795,122.20773464203425,122.22025511605399,399.4507958429772,399.4507958429772,-1202.0378518899877,-1.0041951873367834,stop_loss,1192.1549408923793,False,False,0.0,0.0,75,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,124.46253362383162,121.29828966713497,121.31073592049735,378.23015306412077,378.23015306412077,-1201.4003431403153,-1.0039489378868502,stop_loss,1192.1049277592642,False,False,0.0,0.0,70,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,120.04879068647111,116.50921644530706,116.5212213243757,331.1016423584043,331.1016423584043,-1175.8164837904117,-1.0034031588996197,stop_loss,1167.9840093229775,False,False,0.0,0.0,60,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,119.87845322745187,137.08796184835705,137.0999496936798,98.75253253152727,329.1751084384242,4994.386085261408,4.850024002410015,stop_loss,1168.0234703258182,True,True,1427.1017492553574,1869.1555544097237,80,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,123.49544318062918,137.49402321263995,137.506372756958,135.47943973848123,225.79906623080205,3277.5121110333885,2.733873301500694,stop_loss,1156.1860961333139,True,False,1382.8550924855035,0.0,75,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,125.21895234244211,137.04956747985295,137.0620893750872,129.82625044347236,216.37708407245393,2710.1262887533067,2.214120854663962,stop_loss,1156.15821097756,True,False,1175.981148170552,0.0,75,1.0
AMD,long,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,126.66187537057058,137.04942318755013,137.0620893750872,125.83647489650468,209.72745816084114,2496.159182118383,1.8843485562770894,stop_loss,1156.1311164657816,True,False,1190.7513636408457,0.0,70,1.0
