symbol,entry_time,exit_time,entry_price,exit_price,sl_price,lot_size,pnl,rr,exit_reason,initial_risk
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,185.29085584368025,185.2995844267273,185.31811351231167,366.86923358052195,-3.5958230794237416,0.0032022485727185262,breakeven,1000.0
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,192.67749306815014,192.6844743379212,192.703742087228,380.9004415922128,-4.680191397661941,0.0026596307276633606,breakeven,999.8262958113922
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,189.39547091892788,191.01393006437573,191.03286961146762,368.3744030538395,589.1624573251333,0.5962608943916895,stop_loss,999.896064254933
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,193.88953830174037,191.18409184843335,191.20348080226353,372.20085760037387,-1014.0853784073158,-1.007218368867364,stop_loss,999.7529048691977
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,192.8438645499093,192.85273952842712,192.8720239148821,353.48265447519316,-3.679858864246527,0.0031516969670244465,breakeven,995.3847078919634
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,195.21025810241701,192.1830123146439,192.20253334045412,330.90785264960374,-1008.0988898666401,-1.0064902966046319,stop_loss,995.2797423421807
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,195.18656708853587,192.12023719176705,192.1397558484759,326.6415499094931,-1007.8661952189134,-1.0064062572870303,stop_loss,995.2151457348568
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,180.82581214904783,177.93323692256925,177.95131950378416,339.1874181510636,-987.1603944005017,-1.006290703594148,stop_loss,974.9917388412059
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,183.6944749014718,186.02664616007118,186.04501560756134,293.86278704164505,679.8717150399723,0.7101519048993843,stop_loss,965.0588010568431
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,184.23021289280481,186.02659258627205,186.04501560756134,291.8479088881127,518.8405099030916,0.543281905120945,stop_loss,965.0048200864844
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,187.5463354383196,187.56248363353728,187.58123826708112,276.4678643893283,-0.7210428833978977,0.004626615031125914,breakeven,964.9510528840976
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,182.3690651484898,179.37900196110857,179.39723886762343,328.69671068433775,-988.7200632215807,-1.006136599111554,stop_loss,976.8295232460435
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,176.78618719918387,178.3598826780156,178.3775612967355,280.51356615527175,436.4396941346101,0.4518910522359225,stop_loss,976.8791141698617
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,180.8361494881766,177.63345305410112,177.65153666904993,303.61065329352505,-977.7658975233528,-1.0056784343893228,stop_loss,966.8823785019829
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,174.03722141810826,174.05498467071533,174.07238839285714,273.3855327481996,0.09780480615584164,0.005051117627805584,breakeven,961.4142126866103
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,177.90086490086148,174.2570911674336,174.2748812539237,265.1201451813789,-970.6577277454136,-1.0049062787431815,stop_loss,961.3213109014508
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,177.10521899632045,190.6145722801372,190.63228280203683,255.90734660942147,3452.2647863290895,3.5960710857449616,stop_loss,961.3666334281148
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,179.2109784262521,190.6143617041942,190.63228280203683,262.178905835452,2984.72904415434,3.1418929949011187,stop_loss,951.5685465689277
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,181.5690018245152,190.61412590185438,190.63228280203683,278.22269468235515,2511.255476958265,2.6447732737434366,stop_loss,951.5215612306903
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,193.64139867510113,193.64645487018583,193.66581901005335,426.2650531718396,-6.099192371548638,0.0020704855582851633,breakeven,1040.953537688149
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,193.27520446777345,193.28092943756104,193.30025695800782,415.4760606188551,-5.651772021035697,0.002285189908880931,breakeven,1040.8709951270464
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,195.82373019627164,193.29240673002516,193.3119891030448,414.37021383815085,-1056.9145075930828,-1.0077963342131229,stop_loss,1040.7906939064787
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,197.05429578508648,197.0583772599792,197.07808268955773,433.0209914073197,-6.765677084169821,0.0017158495329478846,breakeven,1030.022895665666
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,198.43721885681154,196.10082774112703,196.1206714630127,444.6002571655502,-1047.4787387170466,-1.0085660763681321,stop_loss,1029.9375670191441
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,185.91070006234304,183.32101556931084,183.33960663931708,396.4487982015683,-1033.9450446146059,-1.0072308029882313,stop_loss,1019.306897622597
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,188.87295821053638,193.5468257691901,193.56571306501115,326.64890790391706,1520.3915477952044,1.5132552304531053,stop_loss,1008.8937431028385
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,189.06781774248392,193.5468062832369,193.56571306501115,311.6049662245029,1389.6440583577885,1.3834563203927162,stop_loss,1008.8320479573065
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,190.00583229064938,193.5467124817821,193.56571306501115,350.89483830149976,1235.6851278744894,1.2316709682963778,stop_loss,1008.7731334863447
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,175.38174945286343,175.40124587940218,175.41878405434747,283.56283763814156,0.5547345324489843,0.005264381350818732,breakeven,1050.1636687608218
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,178.77613410949706,175.27434307445526,175.2922206878662,301.41792000178543,-1060.7856528551183,-1.0051314746514501,stop_loss,1050.1139370142769
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,175.14343932015555,175.15695878643035,175.17447313036237,334.94364197408805,-1.3385116976756501,0.0043563668736456545,breakeven,1039.457741500561
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,176.6780198778425,173.2698289827674,173.28749678475518,306.5399424894294,-1050.0580533104737,-1.0052109369270499,stop_loss,1039.3307539640707
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,175.7007995060512,172.35913438128333,172.37670446123394,312.6863294536961,-1050.282436634843,-1.0052856731572735,stop_loss,1039.399078319127
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,174.429683303833,171.271649667778,171.2890926361084,324.22983378865945,-1029.481858767556,-1.0055540406808325,stop_loss,1018.2731901945651
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,184.5295503343855,189.81539627069202,189.83384922572546,198.15658248985346,1043.663849283483,1.0391928712801766,stop_loss,1007.9218162996642
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,183.56579911368235,189.8154926458141,189.83384922572546,191.10482228065493,1190.719106167776,1.1850025299104152,stop_loss,1007.8852505546015
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,186.43452927725656,189.81520577279773,189.83384922572546,232.4334957240996,781.3705145889957,0.7796619765215401,stop_loss,1007.8501702451852
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,193.40481098720002,193.42009434425353,193.43943482535224,299.78316290452545,-1.2167156478822436,0.004414114052382161,breakeven,1037.964371316224
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,196.0281348637172,192.91457769144876,192.9341805049351,335.4627352094572,-1050.9539704296149,-1.006335844428576,stop_loss,1037.9063918102654
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,196.0044110979353,192.8522946132987,192.8718950544085,331.3121520384912,-1050.7239268763428,-1.0062570920108425,stop_loss,1037.840631675966
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,204.36438969203402,212.38136235427856,212.40179879324776,243.15314729917614,1944.1880149678022,1.9172445258109558,stop_loss,1016.7467469031778
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,207.28216868809292,212.38107057637896,212.40179879324776,238.37707723178613,1210.3986513349253,1.1954999999003346,stop_loss,1016.6970550586283
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,215.52321107046942,215.55362023944852,215.57517256055556,195.65405881463357,1.7322832667383272,0.005852251143816288,breakeven,1016.6476437410943
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,219.34738213675362,226.79633962353296,226.81827436174663,191.56300063993712,1422.6000690715302,1.3613693054563738,stop_loss,1048.1686652457743
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,225.38379690987722,226.79573598205565,226.81827436174663,213.29959937446998,296.3284944743383,0.28733745055557186,stop_loss,1048.1266464030696
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,226.68644245692659,226.79560571750093,226.81827436174663,209.90346966635926,18.153228700129915,0.021862623436802578,breakeven,1048.0785721294833
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,235.47939464024134,230.31396721033366,230.3375151497977,207.20085131540532,-1075.0530858923985,-1.0045796365916009,stop_loss,1065.4018077811452
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,224.80128233773368,219.34018559311457,219.36266572134835,193.91006202090136,-1063.2148353504383,-1.0041334276378395,stop_loss,1054.6024853911845
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,232.59180842808314,228.31420485201156,228.33746403285437,245.37899352432285,-1055.236411171879,-1.0054671598446283,stop_loss,1043.9267458070797
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,231.90055787222724,226.76050347579408,226.7836935315813,201.93511307427232,-1042.5365565426566,-1.0045320833704736,stop_loss,1033.274579214051
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.17973578316824,229.21224000938415,229.23515798296248,186.44465798688663,1.7866995704571842,0.005864838699400229,breakeven,1033.3173085515068
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,230.38292045593258,230.3999093626785,230.42294765472408,255.53130937457829,-1.5462414662947959,0.004244340663061433,breakeven,1022.8202517789531
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,234.8987103053502,230.71374647889274,230.73723634992328,245.76902142950195,-1034.2046935165563,-1.0056446036385502,stop_loss,1022.7613817296314
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,233.9385760171073,233.95675404911043,233.98014790671215,246.00845923163757,-1.2835844140910302,0.004372673981367035,breakeven,1022.7036509034646
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.16151395525247,226.0931059040941,226.11602205548962,332.3849769292373,-1027.4077344727407,-1.0075246141345195,stop_loss,1012.2757548408543
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,231.81048731122698,247.0542921829932,247.07747323172433,332.37777042798047,5058.490340635802,5.056964651985588,stop_loss,1001.9255076515979
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,235.15109890529087,247.0539581218338,247.07747323172433,300.5693941165994,3570.209497120813,3.5710342725358863,stop_loss,1001.8484589986635
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,234.92103173392158,247.05398112855093,247.07747323172433,300.74157402962527,3641.452358247131,3.642406901240037,stop_loss,1001.7777797753397
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,252.6456186567034,249.75188594647,249.77715050833567,391.989240617629,-1144.1020928462792,-1.0088076842965976,stop_loss,1124.408651214521
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,252.9772454398019,250.03473100557602,250.06002873012,385.4049008833894,-1143.6959449428252,-1.008671870163096,stop_loss,1124.3096168503182
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,254.96163553510394,254.9756294827652,255.0011256463187,278.88858854117314,-3.2082270305120417,0.0035436587112070133,breakeven,1101.3341378022226
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,228.63960042681015,228.66047511531832,228.683339075361,251.77525738156828,-0.5013749256099471,0.004772595679060158,breakeven,1101.230949641251
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,239.23647586277554,234.51833126356397,234.54225491115025,234.56809241319164,-1112.2272301267024,-1.00509640424531,stop_loss,1101.1144539887798
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,230.83714528764997,234.28122449557168,234.30430821010043,233.567734096771,798.9537231693893,0.730516909002805,stop_loss,1101.173383847006
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,238.99843428475518,234.2213960353906,234.24529587881906,231.64870086044795,-1112.0204126365054,-1.0050282237518307,stop_loss,1101.058336745001
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,234.78014673505513,230.85208356325967,230.87556157793318,278.32663141948046,-1099.7098188861828,-1.0060129344677478,stop_loss,1086.7500338722532
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,236.59679254804342,244.98985960785458,245.01351928710938,272.0583009352655,2276.73841143284,2.1227385952102273,stop_loss,1075.6875901160263
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,240.61716690063474,244.98945757041932,245.01351928710938,261.3822320729604,1136.4355054146615,1.062490164930418,stop_loss,1075.623221994639
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,241.68634752546038,244.98935065235682,245.01351928710938,253.6411332083256,831.5635184443129,0.7789218638441067,stop_loss,1075.5603289424794
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,202.31548254830497,202.46489576454164,202.48512731279646,65.89925748945882,8.511991379251898,0.008807416879886199,breakeven,1117.9464016963302
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,212.97239614214217,207.1791780171694,207.20047525678362,193.68475269508224,-1126.070764629804,-1.0036898010276356,stop_loss,1117.9330692562517
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,208.96928781781875,209.0201785161209,209.04107544490267,154.1653174751401,4.62321444231623,0.0070890626100028,breakeven,1106.7162320178684
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,211.49025802612306,205.1613315955353,205.1824806213379,175.4475380443396,-1113.9940657634054,-1.0033528491012629,stop_loss,1106.6840162012695
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,201.07879262651716,209.21128947704315,209.2313973563058,263.11975912117225,2134.315849954829,1.9531873102859418,stop_loss,1095.5532022429675
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,205.282901600429,209.21086906614576,209.2313973563058,224.15729414024884,875.7929443545403,0.8037264463141919,stop_loss,1095.5002944394873
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,208.03925110953196,209.21059343119484,209.2313973563058,222.3129130149879,255.75350202068483,0.23771373092511697,stop_loss,1095.4542787797313
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,213.43437494550435,209.9696432503019,209.99098668779646,327.603676235454,-1141.9375232204773,-1.0061983824933987,stop_loss,1128.0666519310964
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,214.69729570661272,214.7350467324829,214.75651646205358,188.54493606186753,3.069044193323669,0.006374627542179899,breakeven,1116.5773548130244
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,220.1296993800572,213.66650359238758,213.6885165623256,173.34345357369392,-1124.0564479221723,-1.0034175353441925,stop_loss,1116.5368747251327
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,229.63018842424665,229.68528339752197,229.7082464163644,141.58983685088944,4.54877809702567,0.007058210412613402,breakeven,1105.2218368859628
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,220.36608597891671,229.0384492312459,229.06048583984378,156.06061658259011,1349.839968225873,1.2244892956191227,stop_loss,1105.2888426455197
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,228.45806023733957,228.51263341804506,228.53547922406878,142.76271220703148,4.528706959246955,0.007049069357671728,breakeven,1105.254452178268
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,232.60902061462403,229.31514127384187,229.33840217590333,342.0694034108967,-1134.5795103656924,-1.0071120806346798,stop_loss,1118.7784981178693
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,236.63184934343613,236.6507393135834,236.67440249851774,260.2282092741432,-1.2426167068350153,0.004439146782659783,breakeven,1107.3531345853028
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,238.63274225507467,234.3267761235319,234.35063939775742,258.58593153846164,-1119.5216240668815,-1.005572793326234,stop_loss,1107.2915563028907
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,239.85768312726702,235.40340495695932,235.42739072527203,249.9225217582357,-1119.1076941956928,-1.00541403729964,stop_loss,1107.2298492329392
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,239.3591662815639,254.2269251150404,254.25086103166853,220.2684523159007,3269.298410522718,3.0189760530331426,stop_loss,1084.7711840462148
AAPL,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,244.66987184797011,254.22639404448373,254.25086103166853,241.26153974879517,2299.487754647216,2.125548096720995,stop_loss,1084.7184607731103
