Date,Close,High,Low,Open,Volume
2024-05-02,181.75436401367188,184.1362805811833,181.57214683022661,183.50826957233542,148500
2024-05-03,182.75009155273438,184.4486751107057,181.99841772072168,182.90628622610865,132000
2024-05-06,185.94549560546875,188.63980154444602,183.7067549740859,183.7067549740859,168000
2024-05-07,185.38580322265625,189.2840711178996,185.3402526518895,186.1635144228861,174600
2024-05-08,183.36183166503906,185.94549347605005,182.88675320067784,185.22636642699908,187500
2024-05-09,200.19467163085938,203.37381253629314,189.74288599068157,189.74288599068157,421200
2024-05-10,202.95733642578125,203.37384567467714,199.18597789634129,199.18597789634129,215100
2024-05-13,196.9569854736328,203.79685592840477,196.6413488731554,203.3673279901619,168600
2024-05-14,197.73793029785156,198.53515471139244,195.64562770171142,197.32142109489516,168300
2024-05-15,195.73997497558594,197.2986296829076,194.4546534793935,197.29212033068617,214500
2024-05-16,198.0112762451172,199.0135080958823,194.42864444483078,195.96127686247723,186300
2024-05-17,198.564453125,200.36066222094968,198.1154120226714,199.39422435986754,121500
2024-05-20,200.8031768798828,201.27174600194687,197.94944390749524,199.0720614633168,107100
2024-05-21,201.18716430664062,201.64922409924557,199.80746449071432,200.11985385146582,135000
2024-05-22,197.8485870361328,202.39764179544392,197.50366579588945,201.14486687795258,122100
2024-05-23,197.9819793701172,199.97342424225127,196.61531319947153,199.94738683117455,135000
2024-05-24,198.90286254882812,199.63176114330236,197.79977297074765,199.4690571062843,84600
2024-05-28,200.81295776367188,202.12430192117014,199.41048266479086,200.14913782206946,164400
2024-05-29,199.7196044921875,200.27278031410486,196.26713017201658,200.24675779853038,216900
2024-05-30,199.9701690673828,201.9225578907505,198.88985479886196,199.6447758953364,142500
2024-05-31,199.8953094482422,203.36729662242294,199.13387909172698,199.953878722506,715500
2024-06-03,194.23887634277344,201.58409466451363,192.45229841997315,201.58409466451363,214500
2024-06-04,190.5516357421875,193.01961264744915,188.62160825657307,193.01961264744915,163800
2024-06-05,193.33583068847656,193.55425788859796,191.64052758482876,192.1523749258074,184200
2024-06-06,193.24778747558594,194.3008375665606,191.76767312243624,194.12152609360726,111600
2024-06-07,189.7659149169922,192.71965182988404,189.5963935592977,191.58837024899518,141300
2024-06-10,235.80303955078125,238.73068893498674,200.3582465960497,200.3582465960497,1686900
2024-06-11,249.96206665039062,252.17573872956297,230.44981506351402,233.10360986423206,1154400
2024-06-12,253.40484619140625,260.63921035717954,247.9212128389357,252.66479641244408,874200
2024-06-13,249.07858276367188,256.81175078535904,244.51431065675604,251.55958816812202,800400
2024-06-14,244.5142822265625,252.38112332528829,241.99416139197348,249.6425603795573,679200
2024-06-17,247.77772521972656,250.53585336640728,242.17019394560032,246.70837822876214,573600
2024-06-18,250.2913360595703,253.12445727384141,248.25046858287828,248.9742213097297,500700
2024-06-20,253.07554626464844,255.32181239234586,250.38914247109898,251.10638837577986,572700
2024-06-21,246.08242797851562,253.26136357564778,241.84091713273398,253.26136357564778,8205900
2024-06-24,243.7644500732422,245.94225993558112,241.60293718383952,244.7131667120334,821700
2024-06-25,244.58599853515625,248.39064004086205,240.9182844259039,241.88981974816227,616800
2024-06-26,242.23867797851562,245.49234169073506,240.48142556987267,244.58600914063285,468300
2024-06-27,239.2458038330078,242.03652599249395,237.51790691743042,241.35515734870745,336900
2024-06-28,239.38601684570312,244.5142952723107,238.6687709331795,241.20520379948786,595800
2024-07-01,239.5810089111328,244.9982379887185,239.5446514659138,243.41504751419856,299700
2024-07-02,242.9324951171875,244.87264826024065,239.77933774909803,242.86639204555172,269400
2024-07-03,247.1631317138672,249.51314186210044,241.7161573609104,241.7161573609104,216000
2024-07-05,247.0771942138672,251.3111644600001,244.9321202048272,246.42938718890488,228900
2024-07-08,248.38278198242188,251.32110813346435,246.9119621693628,246.97475176554633,314400
2024-07-09,247.8903045654297,248.9248350503519,244.65120862044765,247.22925870991403,330900
2024-07-10,256.8011169433594,257.15476609141166,247.0639942143453,247.49367172591957,311400
2024-07-11,259.494873046875,261.8713154982861,256.4507729408439,257.5712419235883,313500
2024-07-12,264.832763671875,265.4673470680857,259.4981598816515,262.7637028593576,328500
2024-07-15,271.9422607421875,274.989659289148,265.88713456980196,267.7314541706112,422700
2024-07-16,272.3719482421875,275.82589045424027,271.0267378810864,271.53904046602486,361200
2024-07-17,270.53753662109375,275.5945044649467,270.0814269715046,273.1883165125561,285000
2024-07-18,270.02197265625,274.37820924721893,268.76599908064037,271.07632352829177,300900
2024-07-19,269.2022705078125,270.56730120740576,268.1842620219841,269.6220076134223,238800
2024-07-22,266.8588562011719,269.39395197054927,263.8412034980983,269.39395197054927,231600
2024-07-23,264.3998107910156,268.8750602182678,263.0810475954007,267.2621390862913,170400
2024-07-24,262.2580261230469,268.71639790853186,262.2580261230469,264.81956944664904,287400
2024-07-25,266.9150695800781,268.6370780790087,258.6817949315634,261.1144303760171,276000
2024-07-26,270.6466369628906,271.4233518201108,266.9150588871613,267.35464657341805,169800
2024-07-29,270.01202392578125,271.4035018780836,266.0755248100658,271.4035018780836,238200
2024-07-30,273.118896484375,274.29885664154705,268.98410354709495,270.4780419211931,207000
2024-07-31,279.2566833496094,281.676095093275,275.5515524977489,277.4454380169325,288000
2024-08-01,272.0215759277344,282.482533649059,265.91685413666727,280.9357007212811,216900
2024-08-02,258.7280578613281,268.2040822117022,252.41181782945142,268.12144202463435,280200
2024-08-05,249.88992309570312,254.73204452583727,243.510878910504,248.89175016060796,339900
2024-08-06,255.46585083007812,259.02222342340247,251.91604466704428,251.91604466704428,244500
2024-08-07,255.4889678955078,265.7384090131696,255.02293290810522,259.9972610321987,699900
2024-08-08,273.5981750488281,277.6206127364481,248.78269788254192,258.9594237759571,612900
2024-08-09,271.87615966796875,273.4824839220265,268.0454194709566,273.0627165711809,221100
2024-08-12,275.2276611328125,275.8820951835681,269.8500875429534,272.6892667747561,233400
2024-08-13,270.88787841796875,274.30214937686605,267.83055493123027,273.9914695110934,189900
2024-08-14,270.79534912109375,273.07922594796236,269.5294504370895,273.07922594796236,230400
2024-08-15,273.9419250488281,275.73002141470545,271.15561029237415,272.6793246381694,337500
2024-08-16,271.5191650390625,273.7832517609439,269.47325323150676,270.2731169638746,187500
2024-08-19,278.3973388671875,278.88319418939284,271.9224452094338,272.1967827998121,273300
2024-08-20,270.2037353515625,276.57287015090844,267.4207490423595,276.57287015090844,152700
2024-08-21,272.7983093261719,276.22250587537826,269.68482292964666,272.6760284801469,252000
2024-08-22,274.30877685546875,276.34146501595075,271.55883488446625,273.3734086515705,184500
2024-08-23,283.92034912109375,284.7268096658876,275.7201483971349,275.7201483971349,232200
2024-08-26,284.9019775390625,287.6452929168523,281.98678509200306,285.9001657228648,141300
2024-08-27,283.6922912597656,284.57809368881095,280.51268629838944,283.4873702045443,162300
2024-08-28,288.5475769042969,290.9868087244628,285.4770600634472,285.7150250429629,304800
2024-08-29,287.8072204589844,291.22811853028486,287.1957859925651,287.8105490639188,247500
2024-08-30,287.1858215332031,288.53765859287506,282.423012162112,286.86521640164506,404400
2024-09-03,269.7505798339844,282.56889942834925,268.655082944567,282.56889942834925,312300
2024-09-04,266.0173034667969,273.1926353862032,264.5246230488385,269.750580155835,212400
2024-09-05,262.3667297363281,268.257911267598,261.30762423922914,268.2281255352246,233400
2024-09-06,264.2796936035156,268.0162725480286,262.2607786330823,264.80259527763303,193200
2024-09-09,261.96624755859375,264.79271058954606,260.0995941649532,264.79271058954606,199200
2024-09-10,260.6854248046875,263.88589149224697,258.15354637405125,263.88589149224697,202800
2024-09-11,261.2149658203125,262.283979700732,253.6887808530121,260.81447952616554,297600
2024-09-12,263.0154113769531,264.7331360866809,261.1884824150096,262.1251118934339,131700
2024-09-13,267.7481994628906,268.8205463448751,265.2361685627167,265.63332172977437,135300
2024-09-16,277.5514221191406,278.8819018486112,268.14204064035556,269.77040796053484,354600
2024-09-17,289.1021728515625,291.58108517785524,279.56704158811726,279.56704158811726,332700
2024-09-18,291.84588623046875,297.8694832544559,287.6426431163932,289.2643749496107,331200
2024-09-19,303.0523681640625,306.19323268023555,293.9905061898377,296.58859164760395,474300
2024-09-20,309.8768310546875,311.6475213471856,299.62351100169576,302.29771179510436,947100
2024-09-23,315.12274169921875,317.10190226949203,307.61973631119776,308.85755630379134,402300
2024-09-24,311.306640625,317.5619167903346,311.30003504076427,317.5619167903346,268500
2024-09-25,307.0471496582031,313.5903448807935,304.8826086459556,310.8631777396818,369000
2024-09-26,289.2312316894531,305.02494279404846,287.3314897110296,302.8869149454207,304200
2024-09-27,293.59332275390625,296.25428219346855,290.1612068573892,291.6803396263255,188700
2024-09-30,292.8189392089844,297.5682945847213,288.238359572962,295.36405918336885,321000
2024-10-01,302.615478515625,303.5223222053077,287.4241498661186,289.07236433084364,289800
2024-10-02,307.8017272949219,308.16579196761586,303.50249166569307,306.0641555436973,174900
2024-10-03,321.1893005371094,322.6918891876621,307.11001245952457,308.7747712376814,334200
2024-10-04,324.8001403808594,327.9343993748769,320.5108434066707,323.5259291701204,301500
2024-10-07,326.1902160644531,329.5461862933241,324.48903565219626,325.33961070790156,284700
2024-10-08,321.3216857910156,323.0228661905642,315.0862867891756,323.0228661905642,222900
2024-10-09,324.3963623046875,324.57837948074825,316.54253477862386,317.82338179864445,177900
2024-10-10,331.6941833496094,332.95185027636444,323.1717976185776,324.3599544039079,312900
2024-10-11,350.30108642578125,354.2098047165512,332.2898996799409,332.2898996799409,525600
2024-10-14,352.8726806640625,356.2220452504049,347.6897512998742,350.30107818635554,335100
2024-10-15,343.1025695800781,347.1337335284876,338.52529348444614,346.36587979033277,283800
2024-10-16,346.83917236328125,351.1020164984808,344.8037130730846,347.1668154046642,231600
2024-10-17,352.81640625,356.5331685305202,347.9743614792899,347.9743614792899,195300
2024-10-18,350.33746337890625,352.07173225492755,347.78240520763444,352.07173225492755,238500
2024-10-21,355.6462097167969,358.60505726971087,350.8240417876487,354.0509609470372,250200
2024-10-22,361.3255615234375,362.6560413793231,354.90150942098825,358.60503034803315,209700
2024-10-23,358.8532409667969,361.0574759383028,352.9355465346686,358.6612548127043,178200
2024-10-24,360.7430725097656,362.1364266773473,358.8102420547878,360.3558276797879,116400
2024-10-25,363.40399169921875,366.33635588006996,360.20685874324715,364.03615820818385,166800
2024-10-28,360.8555908203125,361.52411838158594,353.36252495892705,356.0466344831406,138900
2024-10-29,367.00823974609375,367.00823974609375,360.02816717433456,361.37188848874916,146400
2024-10-30,381.8123779296875,383.1362522717587,369.6593138863396,369.6593138863396,300900
2024-10-31,385.9064025878906,388.5872397020322,378.5854453087957,383.92060629618476,270300
2024-11-01,388.0973815917969,393.81978718487846,382.6496834648761,385.1120816821233,336900
2024-11-04,399.66796875,410.4144362714338,388.2033105913823,388.78581404295704,420300
2024-11-05,411.4403991699219,413.3566851229054,400.06179606833865,400.06179606833865,285900
2024-11-06,440.0590515136719,450.13365828224596,426.0790597286423,432.5891356867717,615600
2024-11-07,441.9422302246094,442.65051244759843,411.7448941426694,415.22664289624305,573000
2024-11-08,454.7671813964844,469.21716986847804,443.1635331604919,443.1635331604919,492600
2024-11-11,463.312744140625,463.8422817156549,447.91288485745946,456.47829754754184,286500
2024-11-12,465.5898132324219,470.375559280632,458.4111487088365,465.3547998644559,282000
2024-11-13,452.23858642578125,468.55853027371154,449.1440520979674,465.8379992673328,283500
2024-11-14,450.5109558105469,455.0716571159783,438.98009064865687,455.0716571159783,303600
2024-11-15,450.0939636230469,451.2027019176936,443.41838400801527,446.0065308593517,189600
2024-11-18,462.938720703125,465.8975678316869,452.85417556446293,455.74020976457774,250200
2024-11-19,470.01483154296875,470.52118899838354,458.9506287389809,458.9506287389809,238500
2024-11-20,480.1324768066406,482.16127006720524,468.1481885162082,468.1481885162082,285000
2024-11-21,501.5889587402344,505.06740492846916,477.4714550874155,482.80994899214966,599400
2024-11-22,572.5712890625,579.0052497084989,525.1901576361655,532.521083954697,2207100
2024-11-25,534.1790771484375,585.5251225325726,516.2274659144585,574.5867012320675,13709100
2024-11-26,520.2024536132812,535.6916386885866,507.4999764940885,534.4439105634038,958800
2024-11-27,541.6888427734375,547.5932657646761,508.8007279588604,520.5930296790302,1266900
2024-11-29,529.575439453125,560.1632938361444,527.2322145245013,554.6626602796247,410400
2024-12-02,497.0619201660156,533.7067410358782,489.98872058845154,531.3048153220144,690600
2024-12-03,520.1135864257812,521.4983865421957,501.57086536460446,501.57086536460446,629100
2024-12-04,459.814208984375,518.4803463748618,443.10024437968326,518.4803463748618,967500
2024-12-05,446.1382141113281,466.92711019038654,439.43605578410285,464.09451212542973,640800
2024-12-06,443.4216003417969,444.9488660737386,420.83376085979734,444.9488660737386,557400
2024-12-09,439.6448059082031,455.3019102849571,436.8917057831187,447.7947017339326,514500
2024-12-10,429.3911437988281,442.84844947801076,428.5065957234808,440.6254472837826,471600
2024-12-11,399.8758544921875,436.72935310092913,396.03280375856923,436.72935310092913,801000
2024-12-12,396.5165100097656,404.8055651980447,378.41110364202393,397.5567783223053,771300
2024-12-13,397.2155456542969,402.3738471892938,388.5587251193076,398.72625046627337,376800
2024-12-16,402.8376770019531,410.47740293933424,389.2743631371602,397.8549621934746,617100
2024-12-17,398.76934814453125,399.614162407994,390.07609927132813,397.82513861515935,613800
2024-12-18,369.2176208496094,404.38483052977875,367.6008781455114,402.7184053584779,499800
2024-12-19,363.211181640625,380.6606157055702,361.6938342730341,377.01635534358485,538800
2024-12-20,375.39959716796875,376.30073634407984,360.69992738771674,360.69992738771674,1661400
2024-12-23,377.4967346191406,382.55230448172705,365.4672997520526,377.77168671751144,284100
2024-12-24,384.7024230957031,387.49525679336875,375.69112275169726,380.23982802300554,171300
2024-12-26,386.62725830078125,387.4522055698591,380.07090207103664,384.1127129868479,208800
2024-12-27,379.37518310546875,387.2865545652236,376.8937593190077,385.9613855142343,264600
2024-12-30,366.88861083984375,382.4761361040275,364.8577565837786,378.4773951143835,831000
2024-12-31,366.40155029296875,377.12565242551557,365.5700211628074,368.4025888231215,388200
2025-01-02,390.95733642578125,393.26981563668414,370.79790209712166,371.2385230949678,411900
2025-01-03,401.21099853515625,405.95518875947755,393.5480999112391,393.5480999112391,341400
2025-01-06,406.37921142578125,410.6761377329382,402.62230132545176,403.7751892170217,377700
2025-01-07,416.8680725097656,428.2050766352569,405.464825100873,410.5436284841818,527100
2025-01-08,422.7154846191406,427.2410172423363,410.80867859140886,415.43688224171854,630000
2025-01-10,430.9945983886719,435.6095773996332,420.74757546368744,426.69436596303416,418200
2025-01-13,430.8753662109375,443.6369352843334,426.39620988218957,430.68652431283164,465900
2025-01-14,440.0655517578125,440.61882275536135,425.7601554920405,427.69492060314445,380100
2025-01-15,455.530517578125,473.8545828112912,447.218288726061,447.218288726061,593700
2025-01-16,461.49383544921875,465.0784950601221,454.4836032413833,454.4836032413833,377400
2025-01-17,468.0568542480469,469.56094695901595,460.6854987568268,461.4971913708792,354900
2025-01-21,469.6669616699219,472.52273278964833,456.24608401849986,469.1169968048312,396300
2025-01-22,469.010986328125,479.2281942167852,465.4727334625188,474.28855008170177,320100
2025-01-23,465.5721130371094,478.7544363269646,461.0167950746688,474.4409488288452,356700
2025-01-24,450.584228515625,466.26784230187786,450.04421227081434,463.6572077137461,381300
2025-01-27,416.01666259765625,444.89585384215826,392.58401010219353,441.2051868091829,774900
2025-01-28,422.4802551269531,427.1383045295634,409.51328388683834,417.26232258132427,434700
2025-01-29,421.4068603515625,428.47341721584434,418.40198129761995,420.7475819585587,251700
2025-01-30,428.8279113769531,437.05402927779784,424.01747805694185,428.3077923925363,270300
2025-01-31,429.7489318847656,439.7342272188033,426.9295886350687,431.74332787452994,474000
2025-02-03,441.5530700683594,443.9384047386264,422.7420083868592,424.5873268005053,375000
2025-02-04,449.6565856933594,452.61175194063725,432.5715815457745,441.3211242108008,291600
2025-02-05,461.93450927734375,466.59917127127045,453.77797056728394,454.66251867301764,230100
2025-02-06,443.46795654296875,463.8162320179514,434.0226769444072,463.8162320179514,356700
2025-02-07,445.6777038574219,452.63828391673735,444.19681456214454,445.9493801931953,204600
2025-02-10,457.58453369140625,460.64240140063396,451.72388345223385,451.72388345223385,227700
2025-02-11,451.9292907714844,458.475728937468,449.64001500600114,458.2670201221851,180600
2025-02-12,444.9853210449219,452.58197647275233,438.9855110568635,444.26971760198035,330000
2025-02-13,448.3049011230469,454.5365927384214,440.62544184962036,442.6728568427868,204000
2025-02-14,454.67242431640625,460.50325884038955,447.13540060270026,452.3632817223157,257400
2025-02-18,467.4075012207031,469.5543114549353,456.34547905443395,460.01624884459045,363000
2025-02-19,465.4296875,477.0681541854191,464.01834753148387,470.4422177099026,364200
2025-02-20,474.0897521972656,481.613521315262,456.22620707384914,477.8135408013016,447000
2025-02-21,445.7803955078125,468.47096515252554,443.8125089072663,467.486991521078,547200
2025-02-24,428.6722412109375,447.00291784006816,427.61541204082147,446.9863570178977,362700
2025-02-25,427.1184387207031,429.9013239531356,409.08261260886314,426.8865265628047,416700
2025-02-26,447.7383728027344,455.2853454582687,431.07412189473666,431.07412189473666,346200
2025-02-27,449.2457580566406,459.0024778495342,443.53421597098026,453.92036829051466,267900
2025-02-28,473.0760498046875,475.41170216288833,446.3436661166116,447.15866486818425,609900
2025-03-03,449.869140625,485.15869451817105,443.9189887505955,476.08754674191744,534600
2025-03-04,453.5373840332031,462.9766796068025,426.02214063267866,441.1197178596324,495600
2025-03-05,454.0979309082031,454.0979309082031,434.486323614844,441.1197229993271,445800
2025-03-06,432.82135009765625,447.5208998064632,426.4234331229987,444.5557988959636,357600
2025-03-07,455.9586181640625,460.39965039898146,433.0270302650295,439.4680361561952,413700
2025-03-10,441.5409240722656,458.8739573398131,431.16965954609515,455.70653293177634,462000
2025-03-11,440.26727294921875,457.2387764641579,431.16296694028057,444.4496233984482,381600
2025-03-12,447.0665283203125,454.99342437546665,435.7035670221832,448.2771280932577,291600
2025-03-13,416.19146728515625,449.26882569503573,414.4236660995462,445.7796517138805,455400
2025-03-14,438.15789794921875,439.51443288000263,418.7022161106408,421.1233853076245,295800
2025-03-17,444.3003845214844,447.1461197551093,434.147993224112,436.41991731664393,244500
2025-03-18,445.67352294921875,445.7630699221203,439.7399504386172,445.7630699221203,241800
2025-03-19,459.358154296875,462.14750137201247,446.4263756595557,447.7530615191227,426900
2025-03-20,454.8773498535156,459.9153920544304,449.3616934177324,454.3864660261342,287100
2025-03-21,422.2643127441406,450.8044414832547,401.8434433732604,450.8044414832547,1185300
2025-03-24,446.0881042480469,450.65187230401676,422.25436789821106,427.6141596646406,442800
2025-03-25,451.8525390625,454.61203748019744,444.37009793221483,446.32695297837716,304500
2025-03-26,450.6551818847656,468.04129317975656,447.7365092550765,457.66003870729924,315300
2025-03-27,441.7532043457031,452.88068374845193,437.70682887593983,452.88068374845193,268200
2025-03-28,433.0634765625,445.17603350533903,431.14643037133175,440.230848078461,309300
2025-03-31,439.45806884765625,443.36512894073803,421.21960540169516,429.51130947476224,388200
2025-04-01,448.6950378417969,449.73650350904,426.52297530440177,435.99877032409836,399600
2025-04-02,461.4941101074219,461.6831638321725,438.3701613599326,438.3701613599326,304500
2025-04-03,404.961181640625,429.27912191755166,404.7887073030496,428.36704239682047,543000
2025-04-04,357.8708190917969,391.20355156256596,347.72176652877346,391.20355156256596,858000
2025-04-07,382.71612548828125,393.5882337274842,327.3340382145857,337.7982203492893,1100100
2025-04-08,370.6367492675781,402.45042992281975,357.5358052358006,402.06236266822447,576900
2025-04-09,419.0603942871094,430.03862832706693,355.1378547800959,366.0663202589219,615600
2025-04-10,393.58160400390625,403.33930913143143,378.2352749500539,403.33930913143143,422700
2025-04-11,409.97601318359375,411.4220951824225,383.7012167404356,393.69106443576493,302400
2025-04-14,413.7669677734375,422.15820866901254,409.61115610316676,422.15820866901254,340800
2025-04-15,419.319091796875,429.33881763157814,413.76693680899075,413.76693680899075,241500
2025-04-16,423.7336120605469,428.57932103539486,417.2428683778553,418.1483282754684,343200
2025-04-17,430.71856689453125,438.4331797315825,425.53458974670366,431.1696419264897,312600
2025-04-21,414.24456787109375,425.79658279598516,404.76215382844225,422.61919871633523,259800
2025-04-22,434.62896728515625,435.3254842704118,418.8946006112155,423.51475707026106,287700
2025-04-23,441.35186767578125,454.8341977894095,433.70357269321266,439.4613304468373,327300
2025-04-24,443.0400695800781,449.5076141054503,438.3867546161797,445.6304032699885,260100
2025-04-25,442.6553649902344,442.77807076676396,435.2060828284984,439.11314285331633,167100
2025-04-28,447.8791198730469,449.33513115065506,438.5061421646901,438.9439475995296,181200
2025-04-29,441.21588134765625,446.35012035074357,436.1446804984366,441.3949752934711,181200
2025-04-30,427.4781494140625,434.90423221197995,420.87131969572016,433.1364310338219,360000
2025-05-01,433.2027893066406,440.53598513418297,421.92603457508693,423.87292974559915,328200
2025-05-02,446.5557861328125,450.7447567861744,428.8778338082317,440.8544158844292,305700
2025-05-05,438.3370361328125,441.3585254232049,430.50630636392805,437.2524518960984,211500
2025-05-06,442.4927978515625,448.65854266487236,432.8246702206789,439.87926514787637,325200
2025-05-07,445.5574645996094,446.9106594281739,436.1447076897142,441.8494180488026,326700
2025-05-08,427.0204772949219,457.5638612877592,425.04042326854375,454.38647702100997,544200
2025-05-09,431.63397216796875,435.8826709770334,421.41857225410433,430.6190760823815,249000
2025-05-12,444.807861328125,454.044833293075,436.124750586336,454.044833293075,295200
2025-05-13,457.2521057128906,460.18407845049893,446.82111250807134,447.22244937306266,304500
2025-05-14,466.3000183105469,467.3779221396737,451.06977588361264,456.8706523782011,393600
2025-05-15,470.008056640625,470.9499850933678,447.6568718061164,458.3134167054159,386100
2025-05-16,474.4690246582031,475.00964666864456,459.6633178042858,473.04948195060206,327000
2025-05-19,471.02294921875,471.02294921875,460.27023781495603,466.14411210553925,277800
2025-05-20,454.6219482421875,470.3994633780385,454.6219482421875,470.3994633780385,396600
2025-05-21,449.63031005859375,469.663112178007,449.2024644100585,459.37805502352285,317700
2025-05-22,424.1714172363281,444.88746759163206,422.62585892456434,444.88746759163206,462900
2025-05-23,422.0188903808594,427.01050415526095,416.64254952190277,416.64254952190277,253800
2025-05-27,412.4436340332031,431.1696713781895,410.06889311371634,431.1696713781895,371100
2025-05-28,404.48358154296875,418.7055487027621,403.4487658465476,414.05223342361484,299400
2025-05-29,397.4488525390625,404.4835583294714,393.89005114640946,404.4835583294714,476400
2025-05-30,369.4891357421875,393.75736646290716,367.6284778621221,393.75736646290716,1114800
2025-06-02,368.7285461425781,388.78021832248544,366.34373021737736,380.6027552156035,470100
2025-06-03,374.1192932128906,379.4668459089688,354.9511501443694,368.76511138208355,456900
2025-06-04,366.200927734375,376.152018747071,362.1885985026995,372.1762105725495,520500
2025-06-05,363.05548095703125,369.6651838747733,361.33163238850295,369.6651838747733,411900
2025-06-06,369.7648620605469,378.1216465651778,366.1909678293204,369.5821655410689,327600
2025-06-09,367.03460693359375,374.2521224598017,362.70341037734596,373.11951358725895,407400
2025-06-10,365.2210693359375,375.4544756674799,360.7968826074548,370.472286145213,462000
2025-06-11,365.3639221191406,371.68133517012427,363.18834967682045,369.31312251447946,513000
2025-06-12,364.53021240234375,367.35343287624227,359.0066232965423,362.13873708999296,336600
2025-06-13,371.864013671875,373.02319996655297,362.2749704241082,371.9570344188692,445200
2025-06-16,363.0355529785156,374.6606517164043,359.0498013645113,366.88178868977144,496500
2025-06-17,361.2419738769531,371.7378095555703,358.1530100602853,367.08774538099823,463800
2025-06-18,358.6313171386719,364.1881132057599,356.06052049045974,358.81732822320026,405300
2025-06-20,360.1159973144531,363.41754959786516,355.0275283597986,359.3188590876786,943500
2025-06-23,348.7532958984375,365.0284598433226,345.6377546969801,365.0284598433226,537000
2025-06-24,352.0548095703125,355.1836393768643,339.24394650308864,342.57204565732866,563100
2025-06-25,344.19622802734375,353.4132787655709,342.11367642852787,353.4132787655709,372000
2025-06-26,357.2063903808594,360.3584524180469,344.17296538364917,344.37557969785945,483300
2025-06-27,350.5601501464844,356.9041405064879,346.15591140099247,355.7283510141506,629400
