Date,Close,High,Low,Open,Volume
2024-04-30,121.02876281738281,123.3106739962851,120.25193852278626,122.59211633920788,5054500
2024-05-01,115.33855438232422,120.5626829572573,114.0276697719212,119.34889953867189,7199800
2024-05-02,119.81498718261719,120.31992522903913,114.93072393396533,118.11569041134926,4856900
2024-05-03,121.4754409790039,123.89329543326077,121.0967411515304,121.85414080647742,3942800
2024-05-06,125.5828857421875,125.64114497391265,120.65006829467195,121.37833832461966,5025200
2024-05-07,123.85446166992188,125.94216320086292,122.59212396476805,124.50504779731602,3247100
2024-05-08,127.79683685302734,128.0590182358804,122.34937595019613,123.47577058637887,4921500
2024-05-09,127.86477661132812,128.58334163515488,125.52461374706394,127.3695583753267,6675400
2024-05-10,128.92323303222656,130.7002138631551,127.612340918965,130.04961286519736,4536900
2024-05-13,127.2142105102539,130.99150401448097,126.89376990140883,129.43787008829298,4105800
2024-05-14,130.23411560058594,130.7876080137837,124.87405808871102,125.73827138736684,4175800
2024-05-15,144.83834838867188,145.92589356830518,134.64256787953408,135.84663152364473,16982500
2024-05-16,142.0612030029297,146.46965751010478,139.34232539768544,146.13951200245057,9411500
2024-05-17,145.1879119873047,145.92588692320865,141.65337549775847,144.32369884283762,9893500
2024-05-20,141.23582458496094,150.11100765534903,140.81829023361223,146.52791691305094,10586900
2024-05-21,142.97396850585938,145.55688812018883,139.82783684288577,140.8474177832033,6665700
2024-05-22,143.49832153320312,144.67327033492265,141.64365701906752,143.62455974289873,4708400
2024-05-23,149.12057495117188,157.99575824891198,145.78024078805018,154.38353779964703,16843100
2024-05-24,155.53904724121094,161.93812435398613,150.1304363121818,151.49958749359692,17563700
2024-05-28,161.26812744140625,164.77353466729218,156.34501461459698,163.55003145667123,18692600
2024-05-29,174.01773071289062,174.49352439328234,159.53971662328794,160.7632051371876,23215900
2024-05-30,164.99685668945312,173.65841315962402,160.32622058773407,173.6195786105909,43508200
2024-05-31,135.51649475097656,140.604680401104,127.21421283672022,139.63365362321886,67192800
2024-06-03,128.20465087890625,136.6622997483189,124.87403649140771,136.4778023091623,41199200
2024-06-04,131.82659912109375,134.95330674680517,128.05902503847705,128.36974592414418,21568400
2024-06-05,133.6715545654297,135.3611317365045,129.0980117591866,132.01109219670127,19148600
2024-06-06,130.07875061035156,132.73935443618856,128.32117973789872,132.30239535980658,13929100
2024-06-07,126.20433807373047,130.17583361654383,123.89328984701281,127.69000770042291,19597600
2024-06-10,128.61248779296875,131.5352877413103,124.67982656188369,125.26244852822668,13994500
2024-06-11,127.82595825195312,130.94296057721706,126.25289968937264,127.69001510230657,9176400
2024-06-12,127.99103546142578,129.08830044668113,126.33058799143514,128.98148690991565,11427900
2024-06-13,131.1080322265625,132.24413171393593,127.98132499463551,128.1658224425896,16066800
2024-06-14,131.06918334960938,131.6032510123407,127.48609235937528,129.5058297278097,12995300
2024-06-17,137.91493225097656,140.5464213416965,133.05979835545057,133.15690696003819,26911400
2024-06-18,144.82861328125,149.67404141007947,139.14811648996098,139.42000275603854,33500100
2024-06-20,144.21688842773438,156.8402354222657,140.8182950061298,152.0919154916058,39976400
2024-06-21,140.85714721679688,142.9254390712044,136.5652104784854,141.55628770795735,16745500
2024-06-24,133.57443237304688,139.40059265555854,133.57443237304688,139.15783597712056,14015000
2024-06-25,136.28359985351562,137.64303127274277,133.62298142823826,135.2834435629361,8378100
2024-06-26,134.2347412109375,137.21578558338555,131.1759981049766,134.50662751146396,12714100
2024-06-27,135.39024353027344,137.72071646347467,133.61327773603216,133.83660972483062,9483000
2024-06-28,133.914306640625,137.6624706000292,132.2635640797532,135.4873652811779,20573600
2024-07-01,138.6820526123047,140.49786795978488,129.75831408319885,133.49675831722823,11565700
2024-07-02,139.313232421875,139.38119660111755,135.86608391668258,136.157394953981,7748200
2024-07-03,138.536376953125,145.13936144987375,136.5166396472553,143.41093511616927,13173300
2024-07-05,134.9338836669922,138.6237734627536,134.30270738962813,138.08000085355476,8901200
2024-07-08,141.7407684326172,142.85744320974527,135.16691353198016,135.94373785448695,12355600
2024-07-09,141.51744079589844,145.87734132573019,139.66277618779816,141.828161644449,11396900
2024-07-10,141.54656982421875,142.96426054509377,137.72072215779687,142.0514930531017,7387300
2024-07-11,136.6428680419922,142.20684646216938,135.3805304644297,141.34263335740644,8248900
2024-07-12,135.5261993408203,137.4391082479094,133.51616702343756,135.55532895556286,7376400
2024-07-15,133.24427795410156,137.00214634419268,132.5645622631755,136.67200083955586,8064600
2024-07-16,130.37005615234375,133.73952041944332,128.554240731467,133.65213156122533,10254500
2024-07-17,121.54341888427734,126.01014794786013,121.05790549983107,124.42736957322363,18887600
2024-07-18,121.70848846435547,123.26213718050563,118.49439231430343,122.96111385236982,9659400
2024-07-19,122.14546203613281,124.17490449171326,120.66949715175924,121.7764745192127,6932800
2024-07-22,125.00999450683594,126.10724470618794,123.39808647648682,124.45650212351282,6255200
2024-07-23,122.62757873535156,124.86868221700793,122.14038135663817,123.6994114817126,5944600
2024-07-24,113.14672088623047,120.36698210781695,112.92260682306897,120.36698210781695,15611400
2024-07-25,108.57681274414062,113.02979667797142,107.50497995210625,113.02979667797142,17363700
2024-07-26,110.65227508544922,111.7825766624075,108.69374681957906,111.32460990050345,8419900
2024-07-29,108.35269165039062,112.54259198806521,108.10909296643378,111.43178258394532,7552200
2024-07-30,105.82901763916016,110.35020882315132,103.06173259855534,109.43427535115616,11938400
2024-07-31,110.76920318603516,113.614434269871,109.32709558469723,111.82155137344046,11327300
2024-08-01,105.65362548828125,112.26002085693129,104.77666870615023,110.03840196489416,8570000
2024-08-02,99.67084503173828,101.1421832619736,97.37127270791545,99.09594823376139,11832700
2024-08-05,95.66606903076172,97.33228302494803,87.82218896095581,88.16323304280584,13137800
2024-08-06,92.24596405029297,96.72817913513883,90.95001703997033,96.13380508126089,15500600
2024-08-07,85.63956451416016,90.64795355033513,84.70414633121369,88.05606706230402,21545500
2024-08-08,89.11814880371094,89.35200147755835,86.18521833179695,87.47141918902142,10242800
2024-08-09,90.18023681640625,91.03770151758663,86.30214245202636,87.18884524021456,8405000
2024-08-12,92.83059692382812,95.3932602153864,89.48842218888703,89.83920494032434,9875300
2024-08-13,97.38101959228516,98.89132708583966,94.09730640963475,94.6137344689682,14928400
2024-08-14,100.3139419555664,101.69758822515149,97.74154027138698,98.47233637334801,12141000
2024-08-15,107.38805389404297,108.11885002043437,102.7109631455636,104.31870867639057,17713200
2024-08-16,108.45014190673828,109.28812201163672,105.29309746938232,106.11159294967385,11632600
2024-08-19,109.00555419921875,109.19068416498115,105.60491083101887,108.15782800615835,8374900
2024-08-20,107.875244140625,109.59992704732419,106.75468866783864,108.88861559394226,6189000
2024-08-21,108.83988952636719,109.0347729348675,106.07261203203986,108.01165548385609,6714400
2024-08-22,106.18954467773438,111.10048774754142,105.8874772456717,109.66813368870558,7018300
2024-08-23,109.1419677734375,109.77532590429334,107.2516394107719,107.52446877568391,6023400
2024-08-26,108.8106689453125,111.22717139609887,107.52446806632499,109.14196705340764,7307800
2024-08-27,108.99581146240234,109.49275493086907,106.90086099145725,107.5049884910451,6271600
2024-08-28,108.70348358154297,109.20042702054907,105.43926242611892,107.4757514626467,9528000
2024-08-29,107.90447235107422,111.50973738040533,105.33207081014578,105.507462162211,23836600
2024-08-30,112.58157348632812,114.70575439867554,107.81678361899638,112.40618212901349,33433600
2024-09-03,107.93370819091797,113.70213102824546,106.32596272610768,111.93847139382403,14159000
2024-09-04,106.26749420166016,107.71934780197024,104.5623033065935,106.20903289272285,8113600
2024-09-05,104.41615295410156,105.52696245922668,102.43812521591592,104.26024621385258,9362400
2024-09-06,99.38825988769531,105.43925011230236,98.81337058021431,103.79252068232859,11962600
2024-09-09,103.17865753173828,104.89359434084174,102.40888480170912,104.60127294775256,18742700
2024-09-10,103.90946197509766,104.7766727615365,102.7206991170914,103.43201059958517,9367400
2024-09-11,106.01416015625,106.1115981521461,102.84737696834965,104.40640720481515,9715100
2024-09-12,109.27837371826172,110.33072184224429,105.81926934989092,105.91670733899106,9893500
2024-09-13,111.37332916259766,111.71436585747021,108.54758274186052,109.30760950016007,7353300
2024-09-16,112.4451675415039,112.83492696957657,109.35633764115612,109.50249092189594,8618900
2024-09-17,113.82879638671875,115.28064250805701,112.09437489085764,114.6960071346493,9412700
2024-09-18,113.02005004882812,116.5571079080309,112.97133476956459,114.56934163663783,10783600
2024-09-19,114.75447082519531,116.99558180952123,114.35497282811873,116.99558180952123,10630500
2024-09-20,114.49139404296875,116.0017090231101,112.1333603072753,113.51699920004987,75332800
2024-09-23,114.5595932006836,115.0760212410911,113.5949444566386,114.54010857619595,8067800
2024-09-24,114.3062515258789,115.40732240686431,113.02979671770186,115.14423164799216,6851800
2024-09-25,117.093017578125,117.16122491457676,114.07239528176696,114.26727126190279,8535000
2024-09-26,123.2511978149414,123.74814125110372,118.28178575544574,119.24643453878465,13420500
2024-09-27,117.14173889160156,121.22445530286923,116.99557819122367,120.8249498841058,13545000
2024-09-30,115.50476837158203,116.88840729789669,113.95547666808322,115.9529891181047,8638100
2024-10-01,110.26251983642578,114.76421908322114,110.01892113487912,114.38420570353172,9641900
2024-10-02,110.5548324584961,113.57545483372537,109.24914700260074,110.07738109086714,6047100
2024-10-03,112.70824432373047,113.76059248809024,110.71073945138853,111.10049142274342,6872500
2024-10-04,117.33661651611328,117.74586053568108,114.06264949148664,114.49138556953412,8175800
2024-10-07,116.0406723022461,117.75560921904733,115.15397690653039,116.61556909568044,5208100
2024-10-08,118.80795288085938,118.81769890994985,115.66065454841366,116.34273533794942,5681500
2024-10-09,119.20746612548828,119.97723897325535,117.41458311350648,118.51564665234034,6023500
2024-10-10,121.6044692993164,121.66293060615645,118.09664220807218,118.34998692778251,5947200
2024-10-11,124.45944213867188,125.01484683743159,120.33774915963473,120.8249465246535,7811900
2024-10-14,125.06358337402344,126.92466621440458,124.13790381772368,125.69693407133481,5933000
2024-10-15,122.60810089111328,127.77239636466508,122.44245555736103,125.54102392064118,6016600
2024-10-16,123.48505401611328,124.24508075676363,121.60447178915237,123.64095331555944,3833100
2024-10-17,125.87232208251953,128.23037075019772,124.72254327339905,125.79438357688913,5603600
2024-10-18,123.22196197509766,126.26207633999438,121.99422248084524,125.89180156884721,5491700
2024-10-21,122.44245147705078,123.7286522877545,121.96499268291007,123.26093952293397,4405000
2024-10-22,117.73406219482422,121.54770851034394,116.70730868125521,121.35213250466033,7093000
2024-10-23,116.84420776367188,118.86837278783173,115.21118728910743,116.33572507152107,4558900
2024-10-24,117.90029907226562,118.70214206391898,116.7170921858297,117.93941427435384,3638100
2024-10-25,119.83647155761719,122.0268708526492,119.05418236487444,119.20086252107153,4040200
2024-10-28,117.98831939697266,120.87299676797622,117.88075444790829,120.27650294515107,3582900
2024-10-29,118.93682861328125,119.82668269567719,117.4407075354141,118.00786678833929,3909800
2024-10-30,126.5347671508789,131.0035835335939,122.66245942041158,128.089572070839,17073700
2024-10-31,120.89253997802734,124.76485542143261,119.87556711504284,124.18792298230034,7312400
2024-11-01,127.97223663330078,129.68348766458368,121.5477190918796,121.8704064735415,13048400
2024-11-04,126.97482299804688,132.70506947700866,126.82813539663276,129.8790614391458,10608800
2024-11-05,130.5048828125,131.30671829146496,126.87702452484926,128.0993465337592,6998600
2024-11-06,135.28660583496094,136.50892784315207,131.34584087422664,134.34785596746408,8857900
2024-11-07,134.81724548339844,136.3329280055544,133.0082175680529,135.87333366165694,6297500
2024-11-08,131.25784301757812,136.0689014088562,131.1111703218693,135.15950085361092,6325400
2024-11-11,135.4430694580078,137.63347615520803,132.01079418083896,135.40396171382784,7210900
2024-11-12,133.4482421875,138.20063123036903,132.9299787975532,135.67775656110035,6667800
2024-11-13,131.55120849609375,135.96134179772517,131.49253941550623,134.70968500877157,4701400
2024-11-14,131.45339965820312,133.87849742733556,130.37776517177608,132.87130521905416,3510700
2024-11-15,128.7251739501953,130.9057922217435,127.85488128247086,130.3386330228669,5010100
2024-11-18,132.9984130859375,134.9443551733759,131.49251887602068,133.1451006854192,6501800
2024-11-19,132.89085388183594,133.22333683578594,129.31190608228468,130.88625755740588,5767500
2024-11-20,130.9938201904297,135.11059263018996,129.60524916700516,134.47499111232187,4814200
2024-11-21,135.84397888183594,137.0369663728051,131.47295412348177,133.12553588986967,6619700
2024-11-22,141.01686096191406,141.30043312061744,137.38900244599827,139.34471778330786,7688600
2024-11-25,140.96795654296875,144.39045817564644,139.47183559435777,144.13620564782823,12208200
2024-11-26,138.6015625,141.2319873071565,138.08329908750719,140.81151563778215,12796200
2024-11-27,121.62593841552734,124.34438909670374,118.61414236018528,122.15398247041216,38089700
2024-11-29,124.76485443115234,125.62537394094245,122.22242602410172,122.5255669698059,9534500
2024-12-02,123.05360412597656,126.77923941634383,120.55029090835046,123.39586027471358,13328000
2024-12-03,122.7798080444336,123.22962168245802,121.43036713036035,122.38867094038596,6989900
2024-12-04,123.30785369873047,124.5106219447336,121.1761236277823,122.47667615107508,6264500
2024-12-05,122.3006591796875,125.83071852471332,122.27132464309562,123.7576650272927,8115800
2024-12-06,120.66764068603516,123.5132026903418,120.03203169413672,122.83848595596966,10464400
2024-12-09,121.06855773925781,121.44992164003312,118.41856430495102,120.1200345899841,8318600
2024-12-10,114.20398712158203,120.51116549847131,113.9693033924247,120.42316189771029,12659500
2024-12-11,116.06192779541016,116.54107595881845,113.04034375326957,115.19163507677676,8156100
2024-12-12,116.54108428955078,117.73407191105814,114.74182219108295,114.90806367474886,5403800
2024-12-13,115.82723236083984,118.58479055691669,113.93996685164976,117.71449787002992,5941900
2024-12-16,116.62908172607422,119.38664007379032,115.82723873022663,116.22816395838143,6730500
2024-12-17,115.6610107421875,117.53849578729417,115.27964682553966,115.58278033352579,5166300
2024-12-18,110.17521667480469,117.3331341820675,109.451604122176,116.8833205704085,7336900
2024-12-19,109.48094177246094,112.95233941965381,108.81599827098738,111.70068281934167,9248400
2024-12-20,113.20657348632812,113.88129763208096,107.7305723015092,107.7305723015092,12228200
2024-12-23,116.18904876708984,116.50196292499996,113.685735503809,113.93997312804333,5324200
2024-12-24,116.306396484375,116.77576399952589,115.56322254818025,116.36506555865333,2077400
2024-12-26,116.63886260986328,117.22557572442851,115.61211652448964,115.79790441015038,2743100
2024-12-27,114.73204803466797,116.25750368994241,113.93020500299008,115.74902095833838,4881900
2024-12-30,112.27761840820312,113.35326036304753,110.12633449851434,112.75676658200015,5517900
2024-12-31,112.68832397460938,113.51950156229827,111.63224328436804,112.77633505073261,3874700
2025-01-02,113.94975280761719,114.85916073687065,111.01617980492368,112.70787685241352,4580900
2025-01-03,117.25492858886719,118.144775278663,114.77116896189682,114.79072283466107,5601000
2025-01-06,121.89974212646484,122.24199082281223,118.52612864985248,119.11284176651401,8361800
2025-01-07,118.58480072021484,122.98516039707377,118.27188655272336,122.79937250605404,6081900
2025-01-08,116.66819763183594,117.93941560240026,115.14274203552839,117.32336794861345,5137700
2025-01-10,112.22871398925781,115.37741666951692,112.05269932202403,115.30896693561832,8213400
2025-01-13,107.7305908203125,108.11195476117376,104.32764989255615,107.57413745351799,11518100
2025-01-14,106.6451644897461,109.33427331894111,104.82634846661718,108.83557123487803,8366200
2025-01-15,106.81139373779297,109.52005612909691,105.64774075407355,109.52005612909691,9106100
2025-01-16,107.67191314697266,108.894235285631,106.01933122815866,106.58649049100707,6073500
2025-01-17,107.21231842041016,109.28537944543746,107.11453414178276,109.27559877943604,6344500
2025-01-21,109.08002471923828,109.89164090531679,105.52062344143968,107.98482145666107,8636000
2025-01-22,113.0218505859375,118.76522825876081,112.84513092721943,114.72031578718192,12846400
2025-01-23,112.13824462890625,112.60949202638788,109.9194329522651,110.64594372608231,5864100
2025-01-24,111.65718078613281,114.66140737999581,110.71467098183996,112.7174912078628,5500000
2025-01-27,101.94742584228516,105.76653424064654,98.21668850421918,104.66694447776955,17922300
2025-01-28,99.44390869140625,102.23214379809416,98.66830618178295,102.23214379809416,15042700
2025-01-29,101.22091674804688,101.96706722426663,99.62062752661512,100.14096664504142,8362600
2025-01-30,103.4299087524414,104.02879160371259,101.41727617010643,101.42708851889655,7952700
2025-01-31,101.71179962158203,105.28545689953157,101.64307573125002,104.39204632521532,6077200
2025-02-03,98.2657699584961,99.16900785886477,96.57712473162407,97.56871121877946,12114300
2025-02-04,99.81697845458984,100.5925809507487,97.99087789205738,98.41304108641366,7241400
2025-02-05,102.54631042480469,103.77352815363356,99.34573198106561,100.71039749629593,7901800
2025-02-06,103.9895248413086,105.29528636736947,102.82121859882413,103.05684231717537,5017400
2025-02-07,104.43132019042969,107.35700299529118,104.03860902800507,105.56035448317967,7997300
2025-02-10,110.26305389404297,110.75394097574075,105.3934549424422,105.3934549424422,9084100
2025-02-11,109.4089126586914,110.02742767093454,107.84788787968405,108.23077919540728,4397100
2025-02-12,110.86194610595703,111.92226408975282,107.99516710414746,108.04425881260475,5423700
2025-02-13,108.25041961669922,109.7132609993953,106.75811871768622,109.0652864665849,6806200
2025-02-14,112.29532623291016,115.02466470196012,107.71044268262544,109.01620411902198,16971700
2025-02-18,118.1467056274414,118.71613647073802,114.14107251647019,114.38651607061429,13510000
2025-02-19,118.75540161132812,120.0317110167179,116.09479453395758,116.64458566718768,6728600
2025-02-20,117.70490264892578,119.00084423176736,114.6417645938719,118.30378548171204,5480400
2025-02-21,115.45664978027344,119.07939914331487,115.15230216105833,118.64741607835687,5662300
2025-02-24,112.05970001220703,114.23923980674893,109.00638183017291,113.99379627115353,7327800
2025-02-25,108.63330841064453,112.03024598371955,107.66135412435742,111.43136316834513,6582100
2025-02-26,113.54219055175781,115.14247984103216,109.76236128582549,109.76236128582549,8631500
2025-02-27,105.86471557617188,115.30937874626852,105.47200439145398,114.86758334492518,15737200
2025-02-28,100.88712310791016,102.00634514348322,97.19564986425455,99.11992647787741,20366200
2025-03-03,93.8183364868164,101.87870145481699,92.78747811132835,101.7510735103306,13096800
2025-03-04,92.3554916381836,95.0848225072007,90.72575048567832,91.30499362405813,12789400
2025-03-05,95.47754669189453,96.09606177856784,91.51117778652117,92.92493511645236,6059400
2025-03-06,91.32463836669922,94.11288115999372,91.22646243877081,92.53222400221385,8560500
2025-03-07,89.7930679321289,90.97120147288129,86.72011736557624,90.04833132284334,10162100
2025-03-10,88.6934814453125,90.09741891127743,87.07355993795092,87.37790755612427,8384900
2025-03-11,89.90106964111328,91.17737918877341,88.43822807551015,88.88984334105396,6282300
2025-03-12,92.856201171875,94.23068648389854,91.47189602102736,92.93474490178318,7873000
2025-03-13,90.76502227783203,93.13110170781273,89.8814314853948,92.23768358568442,4543400
2025-03-14,93.92633819580078,95.52663497445747,92.67948822729197,92.87584007592012,5933400
2025-03-17,95.88007354736328,97.01892774315215,94.89829933118472,95.75243810544065,5283200
2025-03-18,94.68230438232422,95.42844736659937,93.04273580791727,95.15355179446195,5792000
2025-03-19,96.92076110839844,98.59959428012046,95.08484045166817,95.23210809627751,5460100
2025-03-20,97.11710357666016,99.57153911483095,96.11569717283732,96.1746012288437,4924500
2025-03-21,95.79170989990234,96.62621648494938,94.6430358655314,96.2924168470677,8911100
2025-03-24,97.99087524414062,99.66970813716605,97.48035598330026,98.17741472903533,6491800
2025-03-25,97.05819702148438,99.45372844196581,96.71457755305694,98.48176660083055,4807300
2025-03-26,94.5055923461914,98.71740481959898,93.85761773935494,96.94038831591733,5795800
2025-03-27,95.33026885986328,96.57712623009428,91.89405932069994,93.28817682176404,7537800
2025-03-28,90.60794067382812,93.81833897157837,89.84215800594325,92.65984513057899,7225200
2025-03-31,89.48871612548828,89.54762017814146,86.7888371871953,87.64297591203612,7286200
2025-04-01,90.28395080566406,91.10864499459366,88.07495894686528,89.6163440776134,5716700
2025-04-02,93.59253692626953,93.97542826767098,88.1927787891959,88.33022657891217,6245800
2025-04-03,75.82242584228516,84.63875408933345,75.32171889585369,84.18713884973867,30868500
2025-04-04,70.32449340820312,73.57417157306851,68.15477301161724,73.2992759558133,17449100
2025-04-07,73.63306427001953,75.89114790377052,65.04254010518392,66.76064493815105,15538400
2025-04-08,71.2669906616211,78.01178259282565,69.70597316773654,76.08750592252933,12924100
2025-04-09,82.65557098388672,83.91224074149949,69.82378269302897,71.23753242517206,18160000
2025-04-10,77.50125885009766,79.55316336199384,74.5559362080966,78.73828896669127,11279300
2025-04-11,80.43675994873047,81.40871430270543,76.53911520325998,77.16745008768245,8667600
2025-04-14,83.63734436035156,87.66261697955166,82.47885053430446,87.66261697955166,12355200
2025-04-15,83.93187713623047,85.3161824010216,82.78320308055888,83.0777383467868,5728800
2025-04-16,81.8406982421875,83.74534259479947,80.19131727990377,81.30071943386676,5842300
2025-04-17,83.25445556640625,83.8631507795865,81.38908307914535,82.35121760529474,6238300
2025-04-21,80.88837432861328,82.82247066735025,79.2684454287856,81.86032867237284,5595300
2025-04-22,83.07695770263672,84.37132746233924,81.47628100514595,81.91103437595596,4471600
2025-04-23,88.09635162353516,90.79377932279216,87.53314431532701,88.01730419027315,8413100
2025-04-24,93.27383422851562,93.5504926956997,88.37300663422937,88.80775242335669,6367200
2025-04-25,93.75798797607422,94.31130491888149,92.81932422832932,93.3331174554535,4466700
2025-04-28,93.34300231933594,94.49904275954233,91.99922611010557,93.44180784152502,3920200
2025-04-29,92.66123962402344,93.43193331922136,91.99923427439226,92.54267600222609,4474000
2025-04-30,90.66533660888672,90.9913940922778,85.72498490345185,85.78426671163596,9891200
2025-05-01,90.85306549072266,94.06429412198682,90.69497815498647,92.4537421684306,6333100
2025-05-02,93.4615707397461,94.69665867660738,92.72051797762931,93.10587234923828,5970500
2025-05-05,93.23432159423828,94.49905047360738,92.41422137020469,92.77981012436368,4938000
2025-05-06,92.82920837402344,93.5999095959232,91.42615025590158,91.55460422874087,5015400
2025-05-07,94.64725494384766,94.8942725188535,91.77196675235803,92.74027896326734,5211600
2025-05-08,95.07212829589844,96.31709902162147,94.53856941344571,96.27757530384218,4575900
2025-05-09,94.76583099365234,96.7716126002708,94.4990477773599,96.28745270059298,4367400
2025-05-12,102.18622589111328,102.83835589014014,99.79509763810407,99.79509763810407,7927700
2025-05-13,106.56338500976562,107.20563224054133,102.65062735517708,102.65062735517708,7063500
2025-05-14,109.69556427001953,110.4168589248491,108.19370069146287,108.19370069146287,7639100
2025-05-15,109.54735565185547,110.17972003372566,107.27479097187458,107.65025496786686,4488800
2025-05-16,112.82775115966797,113.23285606698539,109.76472716664908,110.16983961234472,5466600
2025-05-19,112.91667175292969,113.69724818814116,110.09079011500697,110.09079011500697,4594700
2025-05-20,112.8672866821289,114.12213279073332,111.83969254719995,112.60050344891806,4150600
2025-05-21,110.59471130371094,114.7446036355332,110.22912257121517,112.18550512319774,5859900
2025-05-22,110.61447143554688,111.63219021695338,109.33986733201165,111.05910761112332,4013700
2025-05-23,110.77256774902344,111.34565036230754,107.51193257256556,108.36167367822722,3916900
2025-05-27,112.63014221191406,113.67750195668017,111.83969041896518,113.11430213308228,5512100
2025-05-28,112.41275787353516,113.91462899323781,111.95824642736623,112.78822942264999,4618400
2025-05-29,112.27442932128906,114.08259984144102,109.97223117259169,113.81582416818867,14396000
2025-05-30,109.94258880615234,115.57459454335526,107.89728340359213,111.13816060995245,19208000
2025-06-02,106.79064178466797,110.33781060806626,105.11091772094635,109.66592249025327,9027600
2025-06-03,110.56507110595703,111.09862998717612,106.7214781367546,107.20563048626924,6643900
2025-06-04,111.35552215576172,112.8870341685862,109.97222973713376,111.5234998394908,4536200
2025-06-05,110.48602294921875,112.8573932263615,109.8536585470978,111.65194622907521,5435000
2025-06-06,112.39300537109375,113.86522812191191,111.48398243356701,111.48398243356701,4037500
2025-06-09,112.85739135742188,115.23863687070448,112.8475085436335,113.14393265025937,5123700
2025-06-10,111.89896392822266,113.6774935225656,110.4267412596922,113.4304759421501,8661400
2025-06-11,109.91294860839844,113.08465367114692,109.58689110727765,113.03525467443353,5436500
2025-06-12,112.04717254638672,112.16573615678635,109.25093181266494,110.68363071976637,5597700
2025-06-13,108.25298309326172,110.416859531256,107.86763626709539,110.02162989102996,5137500
